head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
14,29,24,24,Random,-9999,cd3e5fd2fa0f1910,2.4670000076293945,0.17200016975402832,1638380505.121,29,noon,sunset,sad,sunset,noon,noon,sunset,sad,sunset,noon,789.5789167881012,2021-12-01T17:41:45.121000,1638379715.5420833
17,1,4,1,Random,-9999,16eea7def72b59e2,1.7360000610351562,0.13899993896484375,1638380505.568,4,pants,socks,mango,pants,socks,pants,socks,mango,pants,socks,790.0259168148041,2021-12-01T17:41:45.568000,1638379715.5420833
9,1,17,1,Random,-9999,16eea7def72b59e2,1.5489997863769531,0.09100008010864258,1638380507.207,17,pants,mango,near,pants,mango,pants,mango,near,pants,mango,791.6649167537689,2021-12-01T17:41:47.207000,1638379715.5420833
24,16,0,0,Random,-9999,cd3e5fd2fa0f1910,2.0329999923706055,0.1679999828338623,1638380507.311,16,lemon,dress,sunset,dress,lemon,lemon,dress,sunset,dress,lemon,791.7689168453217,2021-12-01T17:41:47.311000,1638379715.5420833
22,13,19,13,Random,-9999,cd3e5fd2fa0f1910,1.566999912261963,0.15899991989135742,1638380508.955,19,happy,watermelon,ocean,happy,watermelon,happy,watermelon,ocean,happy,watermelon,793.4129166603088,2021-12-01T17:41:48.955000,1638379715.5420833
6,3,23,3,Random,-9999,16eea7def72b59e2,1.7030000686645508,0.07700014114379883,1638380508.991,23,shoes,sky,below,shoes,sky,shoes,sky,below,shoes,sky,793.4489166736603,2021-12-01T17:41:48.991000,1638379715.5420833
16,28,12,12,Random,-9999,cd3e5fd2fa0f1910,1.7760000228881836,0.07400012016296387,1638380510.814,28,night,fearful,lemon,fearful,night,night,fearful,lemon,fearful,night,795.2719166278839,2021-12-01T17:41:50.814000,1638379715.5420833
12,27,5,27,Random,-9999,16eea7def72b59e2,3.055999994277954,0.0820000171661377,1638380512.184,5,dusk,above,fearful,dusk,above,dusk,above,fearful,dusk,above,796.6419167518616,2021-12-01T17:41:52.184000,1638379715.5420833
22,7,9,9,Random,-9999,cd3e5fd2fa0f1910,1.5399999618530273,0.0839998722076416,1638380512.434,7,beside,near,ocean,near,beside,beside,near,ocean,near,beside,796.8919167518616,2021-12-01T17:41:52.434000,1638379715.5420833
10,11,17,11,Random,-9999,16eea7def72b59e2,1.1329998970031738,0.14299988746643066,1638380513.413,17,disgust,mango,angry,disgust,mango,disgust,mango,angry,disgust,mango,797.8709168434143,2021-12-01T17:41:53.413000,1638379715.5420833
19,5,13,13,Random,-9999,cd3e5fd2fa0f1910,1.6679999828338623,0.08100008964538574,1638380514.177,5,above,happy,watermelon,happy,above,above,happy,watermelon,happy,above,798.6349167823792,2021-12-01T17:41:54.177000,1638379715.5420833
19,18,27,18,Random,-9999,16eea7def72b59e2,1.3270001411437988,0.08899998664855957,1638380514.824,27,strawberry,dusk,watermelon,strawberry,dusk,strawberry,dusk,watermelon,strawberry,dusk,799.2819166183472,2021-12-01T17:41:54.824000,1638379715.5420833
28,15,19,15,Random,-9999,cd3e5fd2fa0f1910,1.562999963760376,0.09299993515014648,1638380515.843,19,blueberry,watermelon,night,blueberry,watermelon,blueberry,watermelon,night,blueberry,watermelon,800.3009166717529,2021-12-01T17:41:55.843000,1638379715.5420833
8,17,13,13,Random,-9999,16eea7def72b59e2,1.6429998874664307,0.08299994468688965,1638380516.549,17,mango,happy,far,happy,mango,mango,happy,far,happy,mango,801.0069167613983,2021-12-01T17:41:56.549000,1638379715.5420833
11,25,19,25,Random,-9999,cd3e5fd2fa0f1910,2.060999870300293,0.11500000953674316,1638380518.154,19,dawn,watermelon,disgust,dawn,watermelon,dawn,watermelon,disgust,dawn,watermelon,802.6119167804718,2021-12-01T17:41:58.154000,1638379715.5420833
5,8,9,8,Random,-9999,cd3e5fd2fa0f1910,2.0190000534057617,0.24200010299682617,1638380520.339,9,far,near,above,far,near,far,near,above,far,near,804.7969167232513,2021-12-01T17:42:00.339000,1638379715.5420833
1,3,0,3,Random,-9999,cd3e5fd2fa0f1910,1.369999885559082,0.1419999599456787,1638380521.788,0,shoes,dress,pants,shoes,dress,shoes,dress,pants,shoes,dress,806.2459168434143,2021-12-01T17:42:01.788000,1638379715.5420833
14,12,10,10,Random,-9999,cd3e5fd2fa0f1910,1.5,0.0820000171661377,1638380523.369,12,fearful,angry,sad,angry,fearful,fearful,angry,sad,angry,fearful,807.8269166946411,2021-12-01T17:42:03.369000,1638379715.5420833
1,20,27,20,Random,-9999,cd3e5fd2fa0f1910,1.7049999237060547,0.07899999618530273,1638380525.154,27,beach,dusk,pants,beach,dusk,beach,dusk,pants,beach,dusk,809.6119167804718,2021-12-01T17:42:05.154000,1638379715.5420833
0,15,10,15,Random,-9999,16eea7def72b59e2,9.033999919891357,0.08300018310546875,1638380525.739,10,blueberry,angry,dress,blueberry,angry,blueberry,angry,dress,blueberry,angry,810.1969168186188,2021-12-01T17:42:05.739000,1638379715.5420833
2,23,26,23,Random,-9999,cd3e5fd2fa0f1910,1.6719999313354492,0.08100008964538574,1638380526.904,26,sky,day,shirt,sky,day,sky,day,shirt,sky,day,811.3619167804718,2021-12-01T17:42:06.904000,1638379715.5420833
3,1,16,1,Random,-9999,16eea7def72b59e2,1.305999994277954,0.16199994087219238,1638380527.131,16,pants,lemon,shoes,pants,lemon,pants,lemon,shoes,pants,lemon,811.5889167785645,2021-12-01T17:42:07.131000,1638379715.5420833
17,5,26,26,Random,-9999,16eea7def72b59e2,2.6499998569488525,0.08100008964538574,1638380529.922,5,above,day,mango,day,above,above,day,mango,day,above,814.3799166679382,2021-12-01T17:42:09.922000,1638379715.5420833
16,12,21,21,Random,-9999,cd3e5fd2fa0f1910,2.7699999809265137,0.26600003242492676,1638380529.994,12,fearful,field,lemon,field,fearful,fearful,field,lemon,field,fearful,814.4519166946411,2021-12-01T17:42:09.994000,1638379715.5420833
3,4,11,4,Random,-9999,cd3e5fd2fa0f1910,1.2330000400543213,0.13299989700317383,1638380531.301,11,socks,disgust,shoes,socks,disgust,socks,disgust,shoes,socks,disgust,815.7589168548584,2021-12-01T17:42:11.301000,1638379715.5420833
29,15,11,11,Random,-9999,cd3e5fd2fa0f1910,1.3439998626708984,0.07800006866455078,1638380532.846,15,blueberry,disgust,noon,disgust,blueberry,blueberry,disgust,noon,disgust,blueberry,817.3039166927338,2021-12-01T17:42:12.846000,1638379715.5420833
7,25,2,2,Random,-9999,cd3e5fd2fa0f1910,1.5859999656677246,0.19900012016296387,1638380534.507,25,dawn,shirt,beside,shirt,dawn,dawn,shirt,beside,shirt,dawn,818.9649167060852,2021-12-01T17:42:14.507000,1638379715.5420833
27,5,19,5,Random,-9999,16eea7def72b59e2,5.378999948501587,0.14300012588500977,1638380535.441,19,above,watermelon,dusk,above,watermelon,above,watermelon,dusk,above,watermelon,819.898916721344,2021-12-01T17:42:15.441000,1638379715.5420833
8,6,18,6,Random,-9999,cd3e5fd2fa0f1910,1.4060001373291016,0.07999992370605469,1638380535.994,18,below,strawberry,far,below,strawberry,below,strawberry,far,below,strawberry,820.4519166946411,2021-12-01T17:42:15.994000,1638379715.5420833
12,17,22,22,Random,-9999,cd3e5fd2fa0f1910,1.386000156402588,0.07399988174438477,1638380537.566,17,mango,ocean,fearful,ocean,mango,mango,ocean,fearful,ocean,mango,822.023916721344,2021-12-01T17:42:17.566000,1638379715.5420833
4,1,12,12,Random,-9999,16eea7def72b59e2,3.134999990463257,0.1420001983642578,1638380538.716,1,pants,fearful,socks,fearful,pants,pants,fearful,socks,fearful,pants,823.1739168167114,2021-12-01T17:42:18.716000,1638379715.5420833
6,12,15,12,Random,-9999,cd3e5fd2fa0f1910,1.378000020980835,0.2049999237060547,1638380539.037,15,fearful,blueberry,below,fearful,blueberry,fearful,blueberry,below,fearful,blueberry,823.494916677475,2021-12-01T17:42:19.037000,1638379715.5420833
20,27,3,27,Random,-9999,cd3e5fd2fa0f1910,1.6109998226165771,0.10900020599365234,1638380540.756,3,dusk,shoes,beach,dusk,shoes,dusk,shoes,beach,dusk,shoes,825.2139167785645,2021-12-01T17:42:20.756000,1638379715.5420833
6,22,8,8,Random,-9999,16eea7def72b59e2,2.110999822616577,0.14100003242492676,1638380540.965,22,ocean,far,below,far,ocean,ocean,far,below,far,ocean,825.4229166507721,2021-12-01T17:42:20.965000,1638379715.5420833
13,22,0,22,Random,-9999,cd3e5fd2fa0f1910,1.4869999885559082,0.09599995613098145,1638380542.339,0,ocean,dress,happy,ocean,dress,ocean,dress,happy,ocean,dress,826.7969167232513,2021-12-01T17:42:22.339000,1638379715.5420833
2,13,4,13,Random,-9999,16eea7def72b59e2,1.570000171661377,0.1359999179840088,1638380542.613,4,happy,socks,shirt,happy,socks,happy,socks,shirt,happy,socks,827.0709166526794,2021-12-01T17:42:22.613000,1638379715.5420833
0,10,26,26,Random,-9999,cd3e5fd2fa0f1910,1.4650001525878906,0.07599997520446777,1638380543.879,10,angry,day,dress,day,angry,angry,day,dress,day,angry,828.3369166851044,2021-12-01T17:42:23.879000,1638379715.5420833
29,8,22,8,Random,-9999,16eea7def72b59e2,2.1389999389648438,0.07599997520446777,1638380544.885,22,far,ocean,noon,far,ocean,far,ocean,noon,far,ocean,829.342916727066,2021-12-01T17:42:24.885000,1638379715.5420833
19,15,1,15,Random,-9999,cd3e5fd2fa0f1910,1.253999948501587,0.07200002670288086,1638380545.299,1,blueberry,pants,watermelon,blueberry,pants,blueberry,pants,watermelon,blueberry,pants,829.7569167613983,2021-12-01T17:42:25.299000,1638379715.5420833
3,22,21,21,Random,-9999,cd3e5fd2fa0f1910,1.306999921798706,0.21799993515014648,1638380546.753,22,ocean,field,shoes,field,ocean,ocean,field,shoes,field,ocean,831.2109167575836,2021-12-01T17:42:26.753000,1638379715.5420833
29,25,20,25,Random,-9999,16eea7def72b59e2,2.0749998092651367,0.1380000114440918,1638380547.099,20,dawn,beach,noon,dawn,beach,dawn,beach,noon,dawn,beach,831.5569167137146,2021-12-01T17:42:27.099000,1638379715.5420833
19,26,27,26,Random,-9999,cd3e5fd2fa0f1910,1.567000150680542,0.09500002861022949,1638380548.577,27,day,dusk,watermelon,day,dusk,day,dusk,watermelon,day,dusk,833.034916639328,2021-12-01T17:42:28.577000,1638379715.5420833
26,29,18,29,Random,-9999,cd3e5fd2fa0f1910,1.2130000591278076,0.25799989700317383,1638380549.863,18,noon,strawberry,day,noon,strawberry,noon,strawberry,day,noon,strawberry,834.3209166526794,2021-12-01T17:42:29.863000,1638379715.5420833
10,25,16,25,Random,-9999,cd3e5fd2fa0f1910,1.5709998607635498,0.08299994468688965,1638380551.721,16,dawn,lemon,angry,dawn,lemon,dawn,lemon,angry,dawn,lemon,836.1789166927338,2021-12-01T17:42:31.721000,1638379715.5420833
3,17,24,24,Random,-9999,cd3e5fd2fa0f1910,1.440000057220459,0.28099989891052246,1638380553.307,17,mango,sunset,shoes,sunset,mango,mango,sunset,shoes,sunset,mango,837.7649166584015,2021-12-01T17:42:33.307000,1638379715.5420833
11,25,12,12,Random,-9999,cd3e5fd2fa0f1910,1.3819999694824219,0.14599990844726562,1638380554.764,25,dawn,fearful,disgust,fearful,dawn,dawn,fearful,disgust,fearful,dawn,839.2219166755676,2021-12-01T17:42:34.764000,1638379715.5420833
25,12,15,15,Random,-9999,cd3e5fd2fa0f1910,1.2820000648498535,0.10700011253356934,1638380556.155,12,fearful,blueberry,dawn,blueberry,fearful,fearful,blueberry,dawn,blueberry,fearful,840.6129167079926,2021-12-01T17:42:36.155000,1638379715.5420833
14,3,5,5,Random,-9999,16eea7def72b59e2,9.371000051498413,0.1380000114440918,1638380556.611,3,shoes,above,sad,above,shoes,shoes,above,sad,above,shoes,841.0689167976379,2021-12-01T17:42:36.611000,1638379715.5420833
13,21,19,21,Random,-9999,cd3e5fd2fa0f1910,1.0760002136230469,0.08799982070922852,1638380557.489,19,field,watermelon,happy,field,watermelon,field,watermelon,happy,field,watermelon,841.9469168186188,2021-12-01T17:42:37.489000,1638379715.5420833
8,26,0,0,Random,-9999,cd3e5fd2fa0f1910,0.9000000953674316,0.247999906539917,1638380558.537,26,day,dress,far,dress,day,day,dress,far,dress,day,842.994916677475,2021-12-01T17:42:38.537000,1638379715.5420833
19,29,11,29,Random,-9999,16eea7def72b59e2,2.0380001068115234,0.13899993896484375,1638380558.785,11,noon,disgust,watermelon,noon,disgust,noon,disgust,watermelon,noon,disgust,843.2429168224335,2021-12-01T17:42:38.785000,1638379715.5420833
27,17,2,2,Random,-9999,cd3e5fd2fa0f1910,1.7939999103546143,0.14599990844726562,1638380560.405,17,mango,shirt,dusk,shirt,mango,mango,shirt,dusk,shirt,mango,844.8629167079926,2021-12-01T17:42:40.405000,1638379715.5420833
18,15,26,15,Random,-9999,cd3e5fd2fa0f1910,1.0869998931884766,0.07400012016296387,1638380561.681,26,blueberry,day,strawberry,blueberry,day,blueberry,day,strawberry,blueberry,day,846.1389167308807,2021-12-01T17:42:41.681000,1638379715.5420833
6,17,2,2,Random,-9999,16eea7def72b59e2,3.5959999561309814,0.1359999179840088,1638380562.517,17,mango,shirt,below,shirt,mango,mango,shirt,below,shirt,mango,846.9749166965485,2021-12-01T17:42:42.517000,1638379715.5420833
8,7,25,7,Random,-9999,cd3e5fd2fa0f1910,1.7829999923706055,0.2090001106262207,1638380563.578,25,beside,dawn,far,beside,dawn,beside,dawn,far,beside,dawn,848.0359168052673,2021-12-01T17:42:43.578000,1638379715.5420833
6,7,9,7,Random,-9999,16eea7def72b59e2,2.378000020980835,0.1359999179840088,1638380565.028,9,beside,near,below,beside,near,beside,near,below,beside,near,849.485916852951,2021-12-01T17:42:45.028000,1638379715.5420833
12,29,28,28,Random,-9999,cd3e5fd2fa0f1910,1.3409998416900635,0.2969999313354492,1638380565.356,29,noon,night,fearful,night,noon,noon,night,fearful,night,noon,849.813916683197,2021-12-01T17:42:45.356000,1638379715.5420833
19,11,9,9,Random,-9999,cd3e5fd2fa0f1910,1.444000005722046,0.2350001335144043,1638380566.924,11,disgust,near,watermelon,near,disgust,disgust,near,watermelon,near,disgust,851.3819167613983,2021-12-01T17:42:46.924000,1638379715.5420833
23,1,25,1,Random,-9999,cd3e5fd2fa0f1910,1.319000005722046,0.12299990653991699,1638380568.506,25,pants,dawn,sky,pants,dawn,pants,dawn,sky,pants,dawn,852.9639167785645,2021-12-01T17:42:48.506000,1638379715.5420833
11,9,16,9,Random,-9999,cd3e5fd2fa0f1910,1.6570000648498535,0.2669999599456787,1638380570.24,16,near,lemon,disgust,near,lemon,near,lemon,disgust,near,lemon,854.6979167461395,2021-12-01T17:42:50.240000,1638379715.5420833
19,29,22,22,Random,-9999,16eea7def72b59e2,5.870000123977661,0.14100003242492676,1638380571.046,29,noon,ocean,watermelon,ocean,noon,noon,ocean,watermelon,ocean,noon,855.5039167404175,2021-12-01T17:42:51.046000,1638379715.5420833
10,23,7,7,Random,-9999,cd3e5fd2fa0f1910,1.2390000820159912,0.07800006866455078,1638380571.556,23,sky,beside,angry,beside,sky,sky,beside,angry,beside,sky,856.0139167308807,2021-12-01T17:42:51.556000,1638379715.5420833
21,3,28,3,Random,-9999,cd3e5fd2fa0f1910,1.309000015258789,0.08899998664855957,1638380572.96,28,shoes,night,field,shoes,night,shoes,night,field,shoes,night,857.4179167747498,2021-12-01T17:42:52.960000,1638379715.5420833
13,7,16,16,Random,-9999,cd3e5fd2fa0f1910,1.3270001411437988,0.07799983024597168,1638380574.36,7,beside,lemon,happy,lemon,beside,beside,lemon,happy,lemon,beside,858.8179166316986,2021-12-01T17:42:54.360000,1638379715.5420833
0,8,29,8,Random,-9999,16eea7def72b59e2,4.703999996185303,0.14400005340576172,1638380575.893,29,far,noon,dress,far,noon,far,noon,dress,far,noon,860.3509166240692,2021-12-01T17:42:55.893000,1638379715.5420833
2,5,7,7,Random,-9999,cd3e5fd2fa0f1910,1.9800000190734863,0.07799983024597168,1638380576.495,5,above,beside,shirt,beside,above,above,beside,shirt,beside,above,860.9529166221619,2021-12-01T17:42:56.495000,1638379715.5420833
12,22,8,22,Random,-9999,16eea7def72b59e2,1.7200000286102295,0.13899993896484375,1638380577.689,8,ocean,far,fearful,ocean,far,ocean,far,fearful,ocean,far,862.1469166278839,2021-12-01T17:42:57.689000,1638379715.5420833
0,23,15,23,Random,-9999,cd3e5fd2fa0f1910,1.6499998569488525,0.1400001049041748,1638380578.233,15,sky,blueberry,dress,sky,blueberry,sky,blueberry,dress,sky,blueberry,862.6909167766571,2021-12-01T17:42:58.233000,1638379715.5420833
14,10,20,10,Random,-9999,cd3e5fd2fa0f1910,1.1720001697540283,0.09599995613098145,1638380579.515,20,angry,beach,sad,angry,beach,angry,beach,sad,angry,beach,863.972916841507,2021-12-01T17:42:59.515000,1638379715.5420833
9,3,12,12,Random,-9999,cd3e5fd2fa0f1910,1.3849999904632568,0.125,1638380580.997,3,shoes,fearful,near,fearful,shoes,shoes,fearful,near,fearful,shoes,865.454916715622,2021-12-01T17:43:00.997000,1638379715.5420833
13,26,27,26,Random,-9999,16eea7def72b59e2,3.421999931335449,0.07700014114379883,1638380581.248,27,day,dusk,happy,day,dusk,day,dusk,happy,day,dusk,865.7059166431427,2021-12-01T17:43:01.248000,1638379715.5420833
11,25,21,25,Random,-9999,cd3e5fd2fa0f1910,1.312000036239624,0.0839998722076416,1638380582.398,21,dawn,field,disgust,dawn,field,dawn,field,disgust,dawn,field,866.8559167385101,2021-12-01T17:43:02.398000,1638379715.5420833
