"","x","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
"1",1,0.126514294831964,0.129905657707473,0.109573916438905,0.1420325545451,0.198029418596085,0.200671979261309,0.21757587845624,0.198641168876103,0.235855330394119,0.187215850138397,0.144246785506129,0.155615184972755,0.191743939695827,0.20042912319439,0.239268823933881,0.21093019870575,0.146207659504312,0.147160634240959,0.185490782605931,0.222905108600614,0.109184052524454,0.126659967559457,0.221541971175813,0.174521943756023,0.183654840206021,0.22048754434299,0.284323308358403,0.155261484078529,0.167897511345073,0.209027011616626,0.177408581196985,0.184122570787052,0.0764361818863681,0.0809054620772072,0.10988551974113,0.124412396379732,0.0475155884725193,0.0861085122832609,0.136939792736323,0.104477502431671,0.075509849360444,0.155911425362474,0.123960991749075,0.145000043367766,0.0523053531922393,0.098978847998014,0.0756392881781671,0.0876449767736353,0.0193064674017058,0.0785431941558591,0.0295079294914554,0.0593770575775142,0.0930869070395983,0.129634548868419,0.0430160116821907,0.0765122212349804,0.0432850527220356,0.0440954801208291
"2",2,0.000272328418917288,0.140006069307532,0.0867896791861738,0.0803222330335172,0.0219329128377368,0.00254743898419624,0.0167781166468623,-0.0341202341243381,-0.039766767594321,-0.0758635660679491,0.0412558562325897,0.0925270216790497,0.013335454710579,-0.0275270597574864,-0.0381100064403557,-0.0657398292399067,0.0299953399002337,0.0493202297659341,-0.00529062613655371,-0.044406001046944,0.0289004357783802,-0.0113785379333779,0.354219047633625,0.304901975681893,0.272037453595808,0.228237613643055,0.252663039700323,0.0467948787961635,-0.0035201946182448,0.00911435517357193,-0.0632521462874451,-0.0786647129547864,0.023337929235804,-0.0150299045447087,-0.0224611472603304,-0.0571739306532196,0.128107539027163,0.143706029522264,0.147422895103311,0.103355003551764,0.00917688798021724,-0.0221006468441475,-0.0815086636331417,-0.119731405469857,-0.0181240268330727,-0.0351212870308525,-0.0414647179802851,-0.0753657795006063,-0.00454987789265045,0.000144379534934136,-0.0164670550775032,-0.0404704170222673,-0.0916245138425154,-0.0940554093648811,-0.0771336454241215,-0.0985164350476414,-0.0664697125791475,-0.0941499182350186
"3",3,0.15456942047294,0.170616431031924,0.15197805120395,0.193448091833723,0.164652955356088,0.170583589257603,0.205557450866298,0.143155622745058,0.188183405926682,0.124874137110224,0.179044778479239,0.184628163958728,0.188404198987644,0.155283634141003,0.195785336798644,0.156592932951968,0.177210968331921,0.1653852232895,0.172504951697283,0.179899884054617,0.122287901943554,0.140625565033002,0.300384639156814,0.243227302233697,0.251856700291794,0.298592543671534,0.376456304821083,0.123937984109314,0.127128897588264,0.192956750582471,0.120222429928409,0.119094645219823,0.0749085983443459,0.06988328558905,0.107749177892135,0.111251120819702,0.0706198980339574,0.118165996304427,0.197412020458449,0.10574761439926,0.0532232128295893,0.132106034551864,0.0607167699856094,0.0632134337923906,0.0454796984516368,0.0937049857277908,0.0655847572358296,0.0690353416436946,0.00537695289088106,0.0830493618338856,0.00676243158369982,0.0429250016156788,0.0328913913787736,0.0546467549380378,0.0245802976608935,0.0511539878004711,0.0256153501044999,0.0099940903862337
"4",4,-0.066670815310248,0.0562589177255556,0.000925514759167061,0.0171419859220076,-0.0704873481480369,-0.0693789106401509,-0.0373667316595032,-0.088427312107712,-0.0730974818883612,-0.0735555636324789,-0.0403561894828839,-0.00293793033059197,-0.0723116502330998,-0.119718473525986,-0.114888178219172,-0.105255641140682,-0.0521917306537192,-0.0387375893903062,-0.0854511154788324,-0.106335284598459,-0.0593498151832829,-0.0706458436490051,0.326588084866829,0.256470450254017,0.230064552914602,0.179353377524639,0.226879558033471,0.0240527953900012,-0.0233591720530372,-0.00151277190588646,-0.0495544875630895,-0.0490406868130841,-0.0218886908286296,-0.0653357223202028,-0.077513726963323,-0.108825873776605,0.0802228846940137,0.0881015279707637,0.0895779796535964,0.0699421810615565,-0.0140472887680358,-0.0485336238072816,-0.0371645004324099,-0.069259110611597,-0.060030098290294,-0.0815403140801485,-0.0882081507061765,-0.121527121948237,-0.0564480854905196,-0.0532006228171204,-0.0573230451442351,-0.0716841596255999,-0.0934403466089558,-0.00314222454958337,-0.111484230152155,-0.141014749866448,-0.115337524778897,-0.128849191077358
"5",5,-0.0241725377840388,0.0779261810869073,0.0299671180827896,0.0534364671823929,-0.0217476641912138,-0.0219326139209002,0.0136231010231822,-0.0512403900729351,-0.0280548912703354,-0.0533871285601767,-0.00283783748493232,0.0316853924482009,-0.026335149986214,-0.0654144378681921,-0.0579654192529709,-0.06314714273291,-0.0123255690247773,-0.0041054803007668,-0.0400909395790847,-0.0553234929348281,-0.00408039385211065,-0.0291889499830064,0.331447487151218,0.268913216226223,0.251072005567832,0.221684406830915,0.274336273874646,0.0389844424166817,-0.00348786141859506,0.031311772571203,-0.0335847791586395,-0.039895072399622,0.0365592129780995,-0.00645097496812609,-0.0155768067160578,-0.04776777698472,0.10397695449972,0.120332772381812,0.139814431803348,0.0864066839433143,-0.00105464897947582,-0.0166785936361944,-0.0428527762767766,-0.0744484310160218,-0.00333102752419014,-0.0165406930657341,-0.0206235985119536,-0.0523451968018634,-0.0236113003041754,-0.00919518524152271,-0.0376673136403818,-0.0487605725404023,-0.0856930106202067,-0.0304549032780429,-0.0575014453783419,-0.0698885558880017,-0.0731246547958672,-0.0988995492094775
"6",6,0.134003982758117,0.00678517305552997,0.0516810967684762,0.108881324378181,0.0272115535492564,0.0676782020627008,0.102529965222369,0.0630420609371724,0.108268385174984,0.100331426913313,0.116636316829696,0.0478982056384833,0.101987012013665,0.058645419837197,0.110144932033397,0.110597895754594,0.126904531641338,0.0743260099196927,0.098584080904999,0.11175420372527,0.0335923798995205,0.116972837362164,-0.0905990507771357,-0.0909253327399449,-0.0512482414533616,0.0464385368232295,0.0936454655099057,-0.00755332027473653,0.0494840987197832,0.112696594579808,0.0901977991542407,0.103413197993033,-0.032067927695838,0.00440205214653876,0.0596729147710754,0.0905739234985547,-0.0880538822224203,-0.0501920941992781,0.0389531242165872,-0.0458472381774026,0.0144936973985481,0.102620111684989,0.0808374393991716,0.0981372232312634,-0.00164263292882042,0.064794727135523,0.0277737617501085,0.0616354997247733,-0.0161294919418113,0.0729152427519041,0.0148996340278915,0.086026085758225,0.08514268582872,0.0864665302624331,0.0576500496769869,0.0653918792912982,0.0864456319911548,0.0983727194985913
"7",7,-0.0675151040417355,0.0184304944291133,-0.0180317800677808,-0.0745905457727192,0.112728215684842,0.0658078835053627,0.0164275065699876,0.0809896195383623,0.0395229497082457,0.0208904051913966,-0.0560343901307898,0.0140411765988446,0.0112632261751839,0.102773494547628,0.0586322119007132,0.0396982681521869,-0.0592513255893153,-0.00209568513748798,0.0208887719599364,0.0440231307105132,0.0515336966155684,-0.0415117402787741,0.0452244989233423,0.0614573662695625,0.0341737670168601,-0.0358181525909864,-0.0846118991694738,0.0820903956776981,0.0461553995580604,-0.0199634585157902,0.0156686698872832,0.00202011033162671,0.108474433829402,0.0883792482648146,0.0391406902641797,0.0239968363683741,0.0963672543695802,0.0682315054401511,-0.0149772430306104,0.0786719059926701,0.03733926269348,-0.00844198467933292,-0.0080277170159589,-0.00159571977117131,0.0799355952962749,0.0349053751370199,0.0725968605266476,0.054668155987491,0.0740116315525485,-0.00523843419976391,0.0402979391796447,-0.0246070342395633,0.00439935996839405,-0.0332757769898157,0.0316720451332173,0.0569974041255023,-0.00364783363762792,-0.0127484897257392
"8",8,0.0492962019817902,0.0257406031235727,0.0285083609858769,0.043967571382458,0.070869223693395,0.0750504309302115,0.0796203885583362,0.072775194195938,0.0839656875060029,0.0630251095639274,0.0461987490051254,0.0413979533354062,0.0668410187923053,0.0782835507181639,0.0911047344962646,0.0805721781929763,0.0514194010411365,0.0452851064715502,0.0670139166126792,0.0856082401843502,0.0487208573059421,0.0500479572033364,0.0160630201156427,0.0173747311930015,0.026638893567828,0.0532914252710271,0.0664954926285039,0.0411376361095494,0.0552060647737468,0.0696101815569451,0.0569620306516086,0.0563328206241677,0.0414536574826199,0.0488663970079084,0.0587797699455253,0.0641839616016983,0.0126832207226787,0.0298159900959314,0.0506455667793628,0.026716457030528,0.0348824857270468,0.0657916425888775,0.0389978220552962,0.0447516142509351,0.0430829373324914,0.0634613021175246,0.0548513331061115,0.0621915365870649,0.0333909322805055,0.0575024011232597,0.0370355099685691,0.0491642205115226,0.0503615455467378,0.0268528966794017,0.052714319509621,0.0635811455891193,0.0589635828961288,0.0565818795072722
"9",9,-0.0529149438330421,0.0187894132550239,-0.0179231656722265,-0.0605874783576069,0.123258202261121,0.0851034302538693,0.0452300890994128,0.108281217056808,0.0838435300252377,0.0707130640586762,-0.0420557836862066,0.0205809922486942,0.0311549506754498,0.117722475295564,0.0897566977481084,0.0779628293903215,-0.0458797929299993,0.00732581131865683,0.0411837281751097,0.0764966574569792,0.0430901447270233,-0.0258684355716177,0.0686348670935827,0.0662797824036433,0.0453614903269754,-0.0152422791234901,-0.0405912662884003,0.104973081584751,0.0760541904816865,0.0234442738531549,0.0659395073163693,0.0616696308981296,0.0969887075095182,0.07994797929855,0.0402302884062753,0.0344515256343665,0.0744619875807893,0.050286205754444,-0.0190988203005774,0.0793089079346537,0.0390617487887094,0.0154375907658108,0.0408018922021504,0.0587536347396585,0.0658525390622296,0.0326034354056796,0.0642456614709103,0.0530237614504435,0.047471262304657,-0.0170240046733956,0.0215154464399726,-0.0283871697849091,0.0247517793725365,0.037829047621185,0.0209316099555846,0.05384063456066,-0.0208192635137896,-0.0211017753958674
"10",10,0.102355875778619,0.00661844955876692,0.0389368177592175,0.0791039011265661,0.0452060130276492,0.0717082871366147,0.0931607779779181,0.0696353402267098,0.101477899937896,0.0893337669632048,0.0878899918803455,0.0414632518263802,0.0889878438008501,0.070635763965915,0.106657210465232,0.103293244637557,0.0967277646897925,0.0614965676819551,0.0881706189800907,0.105354027592439,0.0412988370329591,0.0930178400696977,-0.0724198954879118,-0.0679752057404442,-0.0380239752068185,0.0346421851496955,0.0660254783609669,0.00826514082730052,0.0510942487679723,0.0940679215782778,0.079719806746289,0.0877262561782138,-0.00066569934381386,0.0265081822222416,0.063951062638555,0.0867783288664947,-0.0547768428396146,-0.0266400599355472,0.0353297283886219,-0.0236544587375855,0.0211366772065466,0.0886841843838121,0.0665876914812595,0.081831740416695,0.0206176492843626,0.06937507943023,0.0450838029821437,0.0704675346726206,0.00518680105245171,0.0673645026100252,0.0243129520253443,0.0729598072045395,0.0750649853663346,0.0643130167389914,0.0629357628714643,0.0748773399193182,0.080210100338008,0.0872325973492777
