"","x","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
"1",1,0.108066512759447,0.15756896338191,0.124661822332368,0.12672613887076,0.211704498188531,0.191037102200661,0.185646174099636,0.202228052703014,0.256001396878013,0.170918203259099,0.148839964811957,0.183933793077648,0.169569804296041,0.200834952751882,0.221228153328284,0.185560215329705,0.165132067296896,0.15356998742586,0.169320378097623,0.211523077315585,0.119093887060618,0.129103318691875,0.291771165477571,0.20948261310315,0.171573854890701,0.159818382762899,0.282041957331978,0.1188541234163,0.146494876196462,0.201598232078881,0.204295565757428,0.197636951881481,0.12849679563624,0.103842493680853,0.116524183783181,0.140645300298947,-0.0165546624429327,0.0597689060245502,0.10794557432931,0.0761089084634414,0.0844898939012234,0.190227192679588,0.139829899124636,0.169450598223483,0.0633343476482419,0.0886309419211083,0.0901560024419272,0.0948016080567067,0.00142754892176618,0.131941626848332,0.0204422435299855,0.0442481785581891,0.0657757193919892,0.13121890233254,0.0233645157607856,0.0493300478659133,0.119552318800615,0.0547758693757684
"2",2,-0.0018153045640512,0.201957795068995,0.0865229527155214,0.0363253379253222,-0.0197282379338371,-0.0119651722160594,0.0353607298232635,-0.0474519928082353,-0.0279342555519595,-0.0614159625719574,0.0518708368152232,0.109090777943051,0.0371474072714259,-0.0387213216261361,-0.0362092120475221,-0.066344329819911,0.0409453870124641,0.070092202250558,-0.00683920350944399,-0.0854336903614194,-0.0010820579506742,-0.0379869202008012,0.329726958118677,0.286030167269322,0.238525111095889,0.23047822991077,0.255462768112786,0.0600417020310175,0.0393395620545856,0.00458684449128847,-0.0678051714679059,-0.067136063232499,0.0177971686540198,0.00513359785758524,-0.00258813178686921,-0.0864244122037635,0.122630011349342,0.173342141529346,0.175911326624112,0.159637899691398,0.00956318017746871,-0.0497228066256005,-0.0656209953634473,-0.10711567190433,-0.00949268396237732,-0.0118417581644083,-0.0657751807455546,-0.0689841787148311,-0.0105976467560749,0.0255162809996777,-0.0530296242391368,-0.0409874219197155,-0.0936060267715075,-0.11047228578548,-0.0772191274968742,-0.0914377425308971,-0.0801712527074101,-0.0903410024280483
"3",3,0.137163264776929,0.193322648096513,0.16515284895153,0.221609313650208,0.167062662081568,0.173704855241326,0.207268797671919,0.125836986375409,0.225483042164313,0.102598433695218,0.182940121731816,0.19736260540797,0.1979811113055,0.170885487311032,0.176113813166992,0.144429837105094,0.139377607297495,0.16061029885178,0.182365827486333,0.15667745605313,0.16035044974193,0.140280837834594,0.325531166841439,0.267499722101496,0.26726351919398,0.269619156971934,0.339028811662686,0.126462756675032,0.109455418526428,0.2423244153654,0.142255041199478,0.0760862584487797,0.102202679582381,0.115909962427704,0.116145224152318,0.0585958815242587,0.0110572904144005,0.0814144132844153,0.198015763864892,0.0410052102746914,0.0407964699190376,0.120810201781844,0.104374993754381,0.0279711884614499,0.0390971196362352,0.138907359288166,0.103153050042353,0.05168610122447,0.0102160769823447,0.120063679309889,0.0161131724688391,0.0621335392432163,0.0374158332578761,0.0978522172428804,0.0288310463780803,0.00481237489918829,0.0161309715499395,0.00558528899701093
"4",4,-0.0656441354034616,0.0622348382524948,-0.019069890768569,0.000246849031040852,-0.0536526039541246,-0.0546488402483735,-0.0642597668581142,-0.0658682098677763,-0.070860189520062,-0.0787171257184929,-0.0166201872846261,-0.0272561932240279,-0.0893687162541975,-0.114710612468105,-0.0970363506909594,-0.0802710565067149,-0.0391191808194429,-0.0496939795961996,-0.103190319326253,-0.0599996684442826,-0.079128314575169,-0.0655029175045487,0.332454339979493,0.264684367903682,0.215212013902695,0.179634418673003,0.26769106167505,-0.00090008482114184,-0.0727035457182327,-0.0666475768313616,-0.0486307909756275,-0.0213394476738075,-0.039934757272772,-0.0844037061261394,-0.0820842629967807,-0.104341420306546,0.120010269739925,0.0722422145714542,0.076264847451224,0.111267187108876,-0.0182669566638715,-0.0567893573994098,-0.086774802671633,-0.0690218091035545,-0.0871029600880377,-0.094024735461718,-0.112387252933374,-0.0984134663650332,-0.0617971833346003,-0.0511216942966453,-0.0695344609207179,-0.0632107963179269,-0.107737226742103,0.0159208153597473,-0.0853032293857884,-0.117650485537621,-0.100516156013325,-0.119241135130111
"5",5,-0.0515465560828323,0.0223404937301663,0.0141129601760315,0.0537389270234,0.0300866931177137,-0.0128878371488636,0.0393689421584335,-0.0373611582037822,-0.0294075158146968,-0.0554199509207073,-0.0588318545165238,0.0302115439976471,-0.0108797652627965,-0.0301884098462736,-0.00704830970918245,-0.0528572335480122,-0.0539407832441271,-0.0153026755794545,0.00348966836972226,-0.00749156833154264,-0.0488763599185007,-0.0377633318099818,0.326752376607636,0.24912162131062,0.240178197044132,0.258663453145833,0.340672146064053,0.0358915623024939,-0.0111351760835379,0.0706695933114537,-0.0661539743279948,-0.0687217691191436,0.0194074045631584,-0.0736023706007592,-0.0741034200672994,-0.0385702955724082,0.0833673312969377,0.118746175318292,0.137234639343141,0.0296846440163636,-0.0473172294488607,-0.0349965325335956,-0.0769268597489633,-0.0840443649344419,0.0152084580181325,-0.047360407199082,-0.0191320736710602,-0.0625881059085767,-0.0166506435552937,-0.0460460934107965,-0.00358112844100633,-0.0945309179624702,-0.107763944396401,-0.0847540836093454,-0.0509229378986869,-0.0526756607961224,-0.0722424626832476,-0.0576329360090457
"6",6,0.140501220060552,-0.0169907410945457,0.0863047097203056,0.0877847976555633,0.0197014168154684,0.0393376302642647,0.0712810304036434,0.0265987113085743,0.111181142226504,0.0999050579196209,0.113932232147449,0.0798142854868707,0.0876065205907783,0.0167258405475269,0.107580079762126,0.149925632037265,0.156976617400641,0.0874793726277226,0.0975497180289556,0.11727755954552,0.0305188439062504,0.157918569686755,-0.00192066007489355,-0.131949498290144,-0.0557369689236819,0.0103788469568367,0.105933164755095,0.0110526659255707,0.00514532485937582,0.069483342105407,0.109062462565923,0.117553893433836,-0.075534356870712,0.00247280705556634,0.0761949383013636,0.112568207385866,-0.0192681321936757,-0.0460700762536385,-0.0203397031000776,-0.0292641111588826,0.041882938017048,0.0810387672142031,0.0439288330785707,0.142881245836009,0.00559296771351806,0.0513851279015018,-0.00233823801868979,0.0935684600858413,0.0099200795457959,0.108968279005377,0.0133458078524105,0.0881547543518443,0.0806754277213254,0.112903120858977,0.0885681365477505,0.0923822040913833,0.105039532398072,0.0997730031039843
"7",7,-0.0570016464806052,0.00461705845783862,0.00809969326237561,-0.0497232321587462,0.136047105195326,0.0488911599362412,0.0273459572517577,0.107142825161723,0.0793625476021777,0.00288351392099323,-0.0576750325113529,0.00854527275305129,-0.0207725251976566,0.11409825904471,0.0636979020831163,0.0412543670489345,-0.0699573225490809,-0.00540309898796166,-0.0450057764636994,0.046687017454166,0.075070752864065,-0.0489613467055207,0.0128625188299051,0.037665677363394,0.0452618442645477,-0.0513178420636533,-0.0594805362572268,0.0654567828130591,0.0284090802909031,-0.00273751905879078,0.0206951663375879,-0.00144598604396634,0.122095240240078,0.118544981806908,0.052356118246547,0.0293878261508937,0.0943180908235737,0.103491930173202,-0.00339105388779177,0.0424852870347528,0.0363396761190774,-0.0096726223379233,-0.00677877976986782,0.0116812463122931,0.114298506505675,0.0149703298910547,0.0504731790402548,0.0309100206557655,0.078364243543017,0.0118546160542228,0.0793645458521413,0.0137063011216706,0.0341657260796533,-0.0533080674432552,-0.048440141901609,0.0580652055058699,-0.0719772199481003,-0.0341161808931793
"8",8,0.0646160592853221,-0.000987971863177188,0.0431572330518698,0.0798114248745859,0.0683694396930543,0.0976600513537161,0.114235397807917,0.119245721669203,0.027550280845408,0.0492746559658695,-0.00431186779827249,0.00301015794314775,0.0852976549251138,0.100581168975325,0.0681562942384438,0.100257156237312,0.0329648769132935,0.0242200371321557,0.0597285029339494,0.0952706809515355,0.0716353804585425,0.0922449461456816,-0.000623697461544163,-0.00669309405386834,0.0105405161333158,0.0798749214657905,0.0659338708687574,0.0365891738371383,0.094310333750112,0.0906143596898719,0.0116400919891024,0.0237922010883607,0.042210360893569,0.038347740866472,0.0741909717399655,0.086639116667139,0.0367653244391559,0.0375248531571912,0.0694080953291896,0.0385353463524503,0.0385332733828993,0.0509740436430041,0.0421693816722001,0.0421123947117578,0.0737616247488569,0.0777088800025341,0.0098453474724787,0.0479636236964318,0.0104211379754951,0.0258120819115671,0.0509515471776725,0.0387215078601444,0.0633934707309634,0.0474210366478577,0.0401680349865695,0.0359798383402712,0.0451165011019068,0.0442239266683783
"9",9,-0.0347302858955409,0.0390866428639241,0.00247251269062763,-0.0291301902591943,0.11192124732321,0.0920518248995416,0.0366168597742516,0.106347904590134,0.0824101072288375,0.0972520437804402,-0.0349593382139413,-0.00308115919705227,0.00348839166418062,0.103362489748026,0.059819081286949,0.0719167417693152,-0.0510926406372704,-0.0215764984839484,-0.00645158506751206,0.0597077814247711,0.112858274408946,0.0148715692246712,0.0260134641552683,0.0718217590669738,0.0811952374305734,-0.021608689808082,-0.0760931667758267,0.121013922837151,0.0976600266830291,0.0269342072745978,0.0717739971347916,0.0882973893179448,0.109985141180924,0.0891276480616578,0.097254025126059,0.0500911620447465,0.10969867255952,0.043876709352476,-8.66794756825428e-05,0.100297666652834,0.0323640422271349,0.0113642359195572,0.0728719949948358,0.0651736612193562,0.0529810168404098,0.0282989821638288,0.041656209594163,0.0430896181788237,0.0341159320993809,-0.0301125781456094,0.039799552217512,0.00957422323788902,0.0222354047852378,0.0246555367748165,0.0211808702198189,0.0221558103303499,-0.0624583466799339,-0.0157198374403574
"10",10,0.120897909659998,-0.0136157536262836,0.0195490774884157,0.0216526652610485,0.0116482528551678,0.0501315241953442,0.122350717529469,0.0726532491216358,0.047862326412814,0.119699408796518,0.085304357616033,0.0470995036863929,0.147867327257862,0.0669557326358217,0.143663267482922,0.146968263075132,0.0805083791552856,0.0687483318529262,0.129883868500515,0.135349059546988,-0.00215750720405367,0.0875817090590726,-0.0605233804676337,-0.0657405638295269,-0.0630605553614576,0.033445717157978,0.0876093812996604,0.00225080934506084,0.0304571396618364,0.0682018189364213,0.0293552270528007,0.109462770905649,-0.0221971962058687,-0.00302294425566823,0.0212801463954793,0.086695311659854,-0.01202700840827,0.00167717075537942,0.044895705086642,0.0126058037410579,-0.00715421949708927,0.0680848818640372,0.0567026912372694,0.0569912812522216,-0.0373331643441864,0.0820887742884047,0.0392852767670359,0.09422410440055,-0.000401178235581547,0.0721133896480881,0.00908347168997611,0.0503961344436065,0.0886122122709019,0.0679283672473908,0.129054104007012,0.099262025732787,0.078406211892241,0.0830220112461733
