"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
-0.0225495252160147,-0.0477602079960686,-0.00574758645328855,0.00391830716603355,0.0570130576346434,-0.00021208884812073,0.0797976721970398,0.000962583668293187,0.122772755212588,-0.0315790940923412,-0.0285523227104271,-0.00199231197826169,-0.0324106240173176,0.0923417185677556,0.0576719597142142,0.0455219616855794,-0.0853227189701357,-0.0349722510736875,-0.0331695955273829,0.0239812544765468,0.151064425790725,0.013573928762984,0.040051253961067,0.011937933434026,0.093185879840557,0.047812534407872,0.15499013605164,0.00477488729364433,-0.0434671372668339,0.0525757628502887,0.0237336206085219,-0.0104507860255099,0.313751783500526,0.239029990274418,0.210259575180589,0.21389676876966,0.00907805864496591,-0.037836648912428,0.0721918004231548,-0.0462525077645806,-0.180321913003684,-0.0622329553280945,-0.10851989235414,-0.0511338635182692,0.177016824174052,0.136727786284731,0.242586481792457,0.233640394147549,-0.107031911964857,-0.136661813758248,-0.20512388304328,-0.224903704478748,-0.183502983698487,-0.129373225979364,0.0438026876122238,0.214070763791729,-0.223886517033368,-0.245298675835356
