,0,1,2,3,4,5,6,7
0,-0.164865119061873,-0.0634888152867171,0.278534140635055,-0.0215484941677748,-0.0323139876726589,-0.0171865817167177,-0.105587365801697,0.0862234057309541
1,-0.14660561597647,-0.220230259167342,-0.028583357347731,-0.0657215029733546,-0.0162177617843685,0.11848256118541,-0.0933153686213377,-0.0820514516233338
2,-0.146855272040663,-0.196177981428332,0.116773318108136,-0.0688511171336607,-0.0493214160284469,0.0910287096167879,-0.151598963146299,-0.0846851124231771
3,-0.18035961362668,-0.106025125777828,0.230735392258355,0.0628189547410231,0.0427337764233548,-0.0237606324218278,-0.128152712132598,-0.0965576603982212
4,-0.151470699074351,-0.0204751232225475,-0.183206150962071,-0.165914890682089,-0.104600176598542,0.167168797999203,0.101762965632552,-0.0174741131887973
5,-0.159950495831953,0.0340324894665479,-0.0869606566566122,-0.100885987911174,-0.0295228992759165,0.0955492843975191,0.086983191014963,-0.0342157140520441
6,-0.184792000058651,0.0693735294169115,0.0113135561824894,0.0094616707897138,0.0151173144994539,-0.0182672113254931,0.0084086407043582,0.112906437550932
7,-0.140006908661719,0.0652985850308477,-0.145060833591832,-0.172153461549887,-0.0176752559587286,0.077972389726823,0.0553890133449501,0.111034061550661
8,-0.175176691421623,0.124209738092699,-0.0544870973035025,-0.0881622136290337,-0.0164252063790119,-0.0842225451491833,0.0292144184993037,-0.105990774001631
9,-0.125339913158632,0.133040996898476,-0.056538461693982,-0.14009819640203,0.0396976040553827,-0.12458012968634,-0.0263886483196215,0.0957989377827774
10,-0.18447291030459,-0.142505012181949,0.230578743495403,-0.0702563118431734,-0.0192411875528534,0.0270283950558361,-0.154198144851635,0.0670418951782653
11,-0.173132522339113,-0.192201549618555,0.0367786205862843,-0.114316970808789,-0.0683321209575486,0.100997424065836,-0.031592870589382,-0.0465413187854867
12,-0.189226666442256,-0.0645189240499897,0.0707835885579051,-0.129119247624785,-0.0435553450352547,0.0679838366579875,0.0959594726284307,-0.0126920492186177
