,0,1,2,3,4,5,6,7
0,-0.0663662874368936,0.285004544244586,0.0329337698582551,0.0365395576561044,0.0115965568952404,0.100788214887077,-0.0853268615435899,-0.150399664695522
1,-0.226815894931905,-0.0208950720616378,0.0727276651751184,0.0195922529788142,-0.123783290880286,0.0869621404334897,0.0828879899223461,-0.0158094775173654
2,-0.200581032168049,0.12433114010313,0.078035578606733,0.0536966509741782,-0.0976785809666738,0.144659311925993,0.085538214893105,-0.0475502904760408
3,-0.110865756694342,0.239289077065255,-0.050490986665979,-0.040306313266673,0.0200390887142513,0.125499653533125,0.0962249679370597,0.0027275811781576
4,-0.0285748762564511,-0.180712328654017,0.166174783068741,0.108266200865501,-0.172427270265074,-0.109606219826916,0.0177364399857288,0.185594182077515
5,0.0266185649938423,-0.084230536933433,0.103675212906685,0.0323879334657987,-0.0992348841943683,-0.0925120079897412,0.0346857798222046,0.0660468777003322
6,0.0617206051949294,0.0155367124779312,-0.003855273934569,-0.0135473506443116,0.0163616348794651,-0.0100639839144088,-0.113823422578002,0.185422790664014
7,0.0582095202382599,-0.144178513618035,0.173961920321785,0.0217158624227419,-0.0822186119183672,-0.0618003576140937,-0.110249634356151,0.0663500640651736
8,0.116439333745126,-0.0524353441371189,0.0928526831453565,0.0201911779836089,0.0807725290358817,-0.0338952424654389,0.106857558455458,0.041045694379826
9,0.127619267756981,-0.0565449996709637,0.14423873875951,-0.0353613519858912,0.12208345761483,0.025846607357709,-0.0958874444614885,-0.0305612923037028
10,-0.146833585421703,0.238621099013854,0.083119067867459,0.0247854826895325,-0.034355237235953,0.146685868901257,-0.0655660533927396,-0.16693986630608
11,-0.198628049015861,0.044364900782691,0.122716091459354,0.0734764477487902,-0.10822040057007,0.0221333818518837,0.0482389950179852,-0.0421079621919123
12,0.0085604710733722,-0.121023719477609,0.200511970421162,0.136079024461052,-0.152264390367394,-0.124536189436843,-0.0322602076236204,0.138110374316618
13,0.0535884570967734,-0.0337310318011719,0.15784563188953,0.0667389875372702,-0.0556200901924252,-0.182922718788991,-0.130137573929295,0.168256438033997
14,0.111164621347321,-0.0341556031083717,0.135689373755147,0.0099073951955352,0.0169804310881644,-0.115196904626581,-0.126411810286886,-0.0749384411266793
15,-0.119989770466274,0.250154632458039,0.0698250380467385,-0.0051750667937669,-0.054736996988916,0.0669128059798289,-0.0434576929522764,-0.133213404744686
16,-0.153196847784144,0.0960752877291953,0.133706818530334,0.0481073247803796,-0.102639819931453,-0.0475929725792115,0.028675944618649,-0.0440098821624914
17,-0.0437238043048238,0.0549245879889275,0.14644481248491,0.0588881811226701,-0.070885429493186,-0.169374646682151,0.0585887330854366,0.0531851063583378
