"V1","V2","V3","V4","V5","V6","V7","V8"
-1.10012041225764,0.198781177635333,-0.189580578007536,-0.060971438382435,0.0135664316757929,-0.0573750051391851,0.011428674183289,-0.156318198080827
-0.316828573503469,-0.540653740741071,-0.253521989163505,0.420889010718373,0.0443149582131503,-0.0236597008245673,-0.0300379297289748,0.0409442497756108
-1.13390803276164,-0.0288366992949381,-0.137938611558069,0.138434831622321,-0.0121371172870868,-0.0554676737432755,-0.0233011248308022,-0.143874370780303
0.0229861464797748,-0.517684074893188,-0.281222567032416,0.397811150887354,0.181307824439046,-0.247297047854615,0.0778410946772894,0.0711377013103156
-0.224401267461422,-0.401000598914631,-0.264561982821608,0.447459573507124,0.062972544659646,-0.161466209058778,0.146602323918335,0.046771444773912
-0.423609719953948,0.277176702064508,0.266966687996912,-0.152939241701487,0.0704067412822388,-0.018358299239669,0.0429012931081184,0.0152103583210366
-0.0892357971502507,0.114897330218108,-0.293330075832005,-0.0386283978049056,-0.189231096707555,0.140163104071145,-0.0973362780985788,0.0196367331786953
-0.364806698806836,0.18937339970606,-0.0141303112660063,-0.0212773801912644,-0.0300126378582512,0.0626843798982425,-0.022865167613757,0.0569705599046737
-0.203900252893658,0.152121402446453,-0.309254966270855,-0.102433242446124,-0.137111918697273,0.0359407832613275,-0.106421268157905,-0.00612858550439786
-0.381593375259519,0.273703709896853,0.176694361572436,-0.120567165276209,0.0136903767524309,0.0260658738282833,0.108783821798212,0.110147952187654
0.508941023640448,-0.0789691499760791,-0.397345776045663,-0.198385401850907,0.103658009554494,-0.056475658959916,0.032001302542918,0.104112125623484
0.232819093862701,0.0448583079383479,-0.449230850789422,-0.0739231210801598,-0.0085145509920643,0.17373127963446,-0.0652617563612679,0.0409482214627967
0.27980710686431,-0.0630838892881537,-0.392920243235052,-0.167230669506693,-0.00232692954860583,-0.0396447292565883,0.0449142508062721,-6.21369254089788e-06
-0.584786384957816,0.640425517689064,0.318368241465621,-0.0484722495124247,-0.112862448387599,-0.0132278303895339,0.118176517887222,0.111109050591947
0.327055639631145,-0.34942359850004,-0.461830388218493,-0.0259777613753948,-0.0791392854110841,0.143934334528084,-0.0700890784189967,0.0385325593525225
-0.187079418321651,-0.395475323247327,0.211682731220176,-0.652638450009696,-0.260961821640085,0.132510861680061,0.115912424956972,0.0600799323505083
0.763487558409938,0.302301979447951,0.166500870334926,0.24586625660707,-0.195999849713653,0.10874936296916,0.258759112102587,-0.0578613953430595
0.730443381680809,0.473584036735433,0.0522666993112719,0.113784046649652,0.247960924773964,0.241418249295568,0.0898521794477292,-0.078360730278052
0.514579213617671,0.324461386581722,-0.148127550857291,-0.352752272211798,0.176119352674287,-0.491970500612092,-0.0698568539872705,0.0531206470305204
0.546879071580141,0.498318997308748,-0.0880545233770294,-0.0693896482038257,-0.231749537965576,-0.409819297076153,-0.0999182848093135,-0.113427285277867
0.19663024463238,-0.420772775942113,0.576221855664217,0.233927897257184,0.162384045500077,0.148589288196605,-0.246984604807319,0.0742082439948643
0.75093616471835,0.365045146680709,0.0290908392812081,0.374708828019718,-0.524453178935823,0.0683004172718969,-0.0827773695964075,-0.0158732723667156
0.315585363572629,-0.876084991029117,0.691177412712757,-0.195985378143277,-0.277928082972298,-0.0493100528100897,-0.0429644272641878,-0.0826555068422501
0.115806165442544,-0.850843474646786,0.662876390194611,-0.126795107014188,0.112966719202488,-0.134505277523234,0.0508794939742437,-0.0473956250300411
0.550237473717727,0.16849941055008,0.0381637704426248,-0.162588145257516,0.643119581591594,0.146064506111191,0.00181012379853298,-0.118706677419511
-0.140581687525678,0.246017281597809,0.192599179565935,0.0276702541752404,0.232557496188072,0.0858379628462039,-0.0836632065411352,0.000539934412459613
-0.355722029704222,0.397182576905858,0.465547233151667,0.202648810375301,-0.0483679702625532,0.00240770077969771,-0.0778622006183882,-0.00390514465543452
-0.357988999174097,-0.0379127154904808,-0.328281340806931,-0.184466814255437,0.0708439762783436,0.153253190545106,-0.0855740971454464,0.0220590440488923
0.0391400494606845,-0.504073391312662,-0.433823471339148,-0.049702440428237,-0.10392490023053,0.126938102027806,0.0957081378476172,-0.0968486146447915
-0.0307710475793996,0.398066059873547,0.594998953706667,0.201923664832643,0.0788523438244095,-0.0380121144571398,0.00934289693041329,0.0558328615958971
