"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.173104770565871,-0.0453948916785694,0.277188361026879,-0.0213665304255778,-0.032486636017971,-0.0186316347970127,-0.104617621456548,0.0738495736330399,0.153995495041365,0.125628523889468,0.0212958476843108,0.077159421575949,0.0479767673552078,-0.0790858198027224,0.0717381734263818,-0.181506676174686,-0.235255888809196,0.158750370267866,0.184275145163603,-0.155194802940191,-0.233904880013123,0.182651974137436,-0.0536871364887952,0.0443792767144117,0.0138605376799612,-0.00957198687770555,0.0513757904039923,0.0632594600065348,0.189896411101071,-0.192544958534539
-0.15932236392256,-0.211779020413449,-0.0250816518199912,-0.0658954710580822,-0.0167560551353552,0.11873601493815,-0.0946237975902463,-0.0762741215203663,0.0160125302884043,-0.124996279498884,0.120217784979196,-0.037492568681749,0.183409653549986,-0.154586825373528,-0.340763766472774,0.0411126922581871,-0.135189408684602,-0.307689836711719,-0.0235549737341067,-0.0606826808601934,0.198701769920555,-0.107793285922734,0.108635568913899,0.0567463539833203,0.113228561834297,-0.0596393180490981,-0.0438778369251596,-0.0380191406038193,-0.0629900524625126,-0.0505864867725339
-0.159881238713996,-0.184175110252364,0.119716061985796,-0.0680343656519412,-0.0497464037545275,0.0909409112031746,-0.152377621460154,-0.0847522056469262,0.0451012208076782,-0.0181505984367985,0.0854144393148647,-0.144393431101446,-0.127406204936342,-0.164828558246316,-0.0234948538261941,-0.004194055141305,0.091008845098855,0.0388764271313707,-0.0526895781769867,0.0302413690247012,-0.197745980516002,-0.0537147315080768,0.131848763233342,-0.0123904664722257,-0.260147409015975,-0.0708386943787036,0.0952239468485497,-0.0235415130840162,0.0216822271421038,-0.00392080445815335
-0.190865697291713,-0.0876477224600059,0.229866128152987,0.0632493093021986,0.04312325386684,-0.0232006877023026,-0.12833314855714,-0.0993278691204477,-0.011631873678504,0.204441774661124,-0.248533496193915,-0.0564446540452346,-0.00432016381717364,-0.104438062663369,0.211771686407882,-0.109313718826119,-0.180689567042297,0.10068522398013,-0.0194142032115475,0.143257251838913,0.101048042777785,-0.0287595760039846,-0.0513411417187554,0.121223392534889,0.0536162937725168,-0.0797706326026838,-0.222229355471055,-0.0900151009216472,-0.123717734226582,0.105163150459235
-0.151899452268873,-0.014574366097316,-0.185452189819691,-0.171733925784144,-0.106703253736336,0.161941022407777,0.102274598161604,-0.00717714516825243,-0.182871454593783,-0.0670018960269162,-0.128403865506267,-0.373075348429991,0.0832032557305244,0.0106807311538842,0.0279859486916018,0.357352123415572,-0.0946207841118283,0.0952451867448182,-0.210484068921579,0.0019311639615703,-0.0383251262579966,0.091954886228032,-0.0032883139819655,0.278339597171577,0.0978305260722264,0.0574117856835217,-0.0830424796079579,0.0238968766525278,0.156307880594583,-0.128041953463016
-0.158969673718717,0.043514826919809,-0.0911880044402943,-0.106652854658943,-0.0311531065345347,0.0906950443733592,0.0880305952706356,-0.0359595497095662,-0.0683710257064954,0.0290744503320959,-0.144910561565384,0.164092752941763,-0.0737464689344367,-0.0313765747678612,0.0549723701048341,0.036898336493447,0.0175145853090572,-0.128226555642166,0.144352122825035,0.0347631461157914,0.257682657129714,-0.217413285395992,0.177691383841595,0.0510295942875758,-0.123990632509442,0.0532821350697,-0.20261622947224,-0.0603286268103686,0.120740065671725,-0.0389754414935865
-0.183787393065295,0.083796468609406,0.00514386489520956,0.00427491831909794,0.014300252550988,-0.0225570809897812,0.0101219851196697,0.120214647621423,-0.179155482306843,-0.071834175304046,-0.0905246628632302,0.146716393305801,-0.00591300452886671,-0.0624789886746873,0.00560394655993415,-0.115090977898731,0.119990993117718,-0.101764898640667,0.0559729106063252,0.0377438529815956,-0.191779955872414,0.0769772876678568,-0.127480141047134,0.0690348663926454,0.128147353084401,0.0805336133896642,-0.0263153106007595,-0.0365439249687315,-0.0736107865312861,0.0796132712388476
-0.136182546153841,0.0716735505242004,-0.149481658291575,-0.178865375204596,-0.0197789827255916,0.0715231005156075,0.0570438585395224,0.112735330023699,-0.0564717060029305,-0.131766708213099,-0.0539892795872216,-0.0398789186077359,0.0748300502216616,-0.083030709726214,0.297838604296944,-0.125547923962081,-0.277677039585508,0.0311604814131377,0.0418707669925873,0.00103499526745975,0.0213378345511089,-0.0210520751418636,-0.160066469380527,-0.127945172356442,-0.0747456705433447,0.222739010990847,0.0458963982806192,0.132206937041598,-0.0743595028119743,0.0748985558027113
-0.118657647588128,0.140702304549949,-0.06249352268521,-0.145815059798607,0.0382265594084179,-0.131691993492944,-0.0235731586946126,0.0852394423625067,0.0318910099872226,0.0745641445029972,0.071376044927206,0.115170760853494,0.045633887209094,-0.105044880608731,-0.00137313351485697,0.0595124238934199,0.064595473750226,-0.0635994200007766,0.0533365233930253,-0.129556315558666,-0.0430417688474549,0.0469906389202584,-0.251145019446103,-0.0112815647650716,0.304406367560169,-0.25070467315193,0.0711899849838395,-0.157056753104789,-0.0923902246066065,0.0267242949179721
-0.196287229900872,-0.124900158885594,0.231323559782648,-0.0698404561737701,-0.0196480540402913,0.0260268634403382,-0.15408423227639,0.0597207585332257,0.173742104431809,0.0137187241926748,0.140830442345741,-0.227588392991287,0.192399011040516,0.190031750816,-0.0023399385763933,0.00179796472554256,-0.0672308042976998,0.0568862870357945,0.0793387091538369,0.119307004321673,0.284707626526249,-0.0812841524492987,-0.179807117280288,-0.104399510348458,-0.0515955786025447,-0.138446473343874,0.102453779754213,0.189047419342554,-0.122385949280134,0.175219221388879
