0.22846,0.053722,-0.1885,0.21012,-0.065638,-0.096327,0.14761,-0.035789,0.083851,0.013089
-0.0029616,0.0018115,0.0023304,-0.0030139,-0.001071,0.0018024,-0.0013155,-0.00071978,-0.00090123,-0.00019416
0.0050047,-0.025025,-0.07724,-0.14705,-0.014229,0.027991,-0.066161,-0.033359,-0.04866,-0.013279
-0.025465,-0.1503,-0.077763,-0.014055,-0.093735,0.0073055,0.014448,-0.0022255,0.027902,0.0048415
-0.021844,-0.026064,-0.035188,0.021702,0.056123,0.095921,-0.0017294,0.030325,0.038022,0.023717
-0.01054,0.038853,0.041233,-0.046098,0.064847,-0.035266,0.15298,0.058152,0.018563,-0.0032909
-0.0020942,-0.0010784,0.00031728,0.0001335,0.0028942,-0.00071468,-0.00016602,0.002169,-0.00030656,8.2e-05
