1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,25,50,50,50,25,50,25,50,50,75,25,50,75,25,50,75,25,50,50,88,50,75,88,0,25,50,75,100,88,25,50,75,50,50,75,88,25,50,75,88,25,50,75,88,25,50,75,50,50,50,75,88,50,75,88,50,75,88,50,75,50,50,88,75,88,75,88,75,88,75
0.36544,0.59749,0.59749,0.74314,0.052336,0.49342,0.49342,0.74314,0.74314,0.85994,-0.66913,0.052335,0.052335,0.052335,0.74315,0.74315,0.74315,0.91661,0.91661,0.96393,-0.99863,-0.99863,-0.99863,-0.99863,1,1,1,1,1,1,0.99863,0.99863,0.99863,0.99863,0.99863,-0.91661,-0.91661,-0.74315,-0.74315,-0.74315,-0.74315,-0.052335,-0.052335,-0.052335,-0.052335,0.66913,0.66913,0.66913,0.86979,0.93083,-0.74314,-0.74314,-0.74314,-0.49342,-0.49342,-0.49342,-0.052336,-0.052336,-0.052336,0.39979,0.39979,0.66914,0.80188,-0.74314,-0.59749,-0.59749,-0.36544,-0.36544,-0.052336,-0.052336,0.26615
-0.93083,-0.80188,-0.80188,-0.66913,-0.99863,-0.86979,-0.86979,-0.66914,-0.66914,-0.51039,-0.74315,-0.99863,-0.99863,-0.99863,-0.66913,-0.66913,-0.66913,-0.39979,-0.39979,-0.26615,-0.052336,-0.052335,-0.052335,-0.052335,0,0,0,0,0,0,0.052335,0.052335,0.052335,0.052336,0.052336,0.39979,0.39979,0.66913,0.66913,0.66913,0.66913,0.99863,0.99863,0.99863,0.99863,0.74315,0.74315,0.74315,0.49342,0.36544,0.66914,0.66914,0.66914,0.86979,0.86979,0.86979,0.99863,0.99863,0.99863,0.91661,0.91661,0.74314,0.59749,0.66913,0.80188,0.80188,0.93083,0.93083,0.99863,0.99863,0.96393
-0.7329,-0.28601,-0.28601,0.10452,-0.99452,-0.51308,-0.51308,0.10452,0.10452,0.479,-0.10454,-0.99452,-0.99452,-0.99452,0.10454,0.10454,0.10454,0.68034,0.68034,0.85833,0.99452,0.99452,0.99452,0.99452,1,1,1,1,1,1,0.99452,0.99452,0.99452,0.99452,0.99452,0.68034,0.68034,0.10454,0.10454,0.10454,0.10454,-0.99452,-0.99452,-0.99452,-0.99452,-0.10454,-0.10454,-0.10454,0.51308,0.7329,0.10452,0.10452,0.10452,-0.51308,-0.51308,-0.51308,-0.99452,-0.99452,-0.99452,-0.68034,-0.68034,-0.10452,0.28601,0.10452,-0.28601,-0.28601,-0.7329,-0.7329,-0.99452,-0.99452,-0.85833
-0.68034,-0.95823,-0.95823,-0.99452,-0.10453,-0.85834,-0.85834,-0.99452,-0.99452,-0.87781,0.99452,-0.10453,-0.10453,-0.10453,-0.99452,-0.99452,-0.99452,-0.7329,-0.7329,-0.5131,0.10453,0.10453,0.10453,0.10453,0,0,0,0,0,0,0.10453,0.10453,0.10453,0.10453,0.10453,-0.7329,-0.7329,-0.99452,-0.99452,-0.99452,-0.99452,-0.10453,-0.10453,-0.10453,-0.10453,0.99452,0.99452,0.99452,0.85834,0.68034,-0.99452,-0.99452,-0.99452,-0.85834,-0.85834,-0.85834,-0.10453,-0.10453,-0.10453,0.7329,0.7329,0.99452,0.95823,-0.99452,-0.95823,-0.95823,-0.68034,-0.68034,-0.10453,-0.10453,0.5131
79.057,90.139,90.139,106.07,50,55.902,55.902,70.711,70.711,90.139,35.355,25,25,25,35.355,35.355,35.355,55.902,55.902,79.057,50,25,25,25,0,0,0,0,0,0,25,25,25,50,75,55.902,55.902,35.355,35.355,35.355,35.355,25,25,25,25,35.355,35.355,35.355,55.902,79.057,70.711,70.711,70.711,55.902,55.902,55.902,50,50,50,55.902,55.902,70.711,90.139,106.07,90.139,90.139,79.057,79.057,75,75,79.057
