"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
0.151505483117021,0.466454780275955,0.373728674909734,0.222479564872792,0.349595840632046,0.235946212567495,0.142459582674504,0.221015463016991,0.0874544237741207,0.0547351089269597,0.361725601000868,0.493999934678381,0.331026871439165,0.327529785901972,0.215092359813329,0.10642922093529,0.316793731238902,0.343602943288838,0.262131509711477,0.127126425196729,0.222576263395366,0.170116815614331,0.501485235108459,0.428773594779733,0.378817473271657,0.293112236213771,0.217610593491196,0.206785790008711,0.162439961389533,0.028111719451164,-0.00364155837877769,-0.0205604537967076,-0.120682832771973,-0.0890383801151526,-0.00305591525917912,-0.0199445985892826,0.174718079803627,0.129409307447167,0.101328216694385,0.191914905998781,0.0454847229634006,0.0366409686075872,-0.0645057737888483,-0.0777910240127403,-0.208803915041758,-0.246267249139791,-0.178153329180543,-0.240989272900923,-0.0935332105099149,-0.133506262045375,-0.0633000509116832,-0.0484617429524698,-0.0207624951209786,-0.141745355663658,-0.25516636489746,-0.305138759037205,-0.247045842276249,-0.210010787063833
