"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
-0.00646135192454015,-0.0162407144991944,-0.0292122783009902,-0.0941879167487794,0.0238810324322036,0.0128023063976895,0.00913982824269365,0.00794500586940018,-0.0198665572070601,-0.00683531029914655,0.00461055167798331,0.010332371080435,0.0366613269921688,0.0208107661466248,0.0823870251508662,0.0641566769579268,-0.0179489875322486,0.0268487685992846,0.0826245849132748,0.0696611456379825,-0.0557158833975235,-0.00716726922078481,0.0897324430686739,0.04040961061326,-0.0289137314713531,-0.0299967513065946,0.0125935618878878,-0.00917341628909168,-0.0518344981322253,-0.0370626582125255,-0.0454717447662647,-0.0171680138184607,-0.0288566020328188,-0.00816134129652924,-0.0497876524738457,-0.0233417695057568,0.0218973260995075,0.0350091010528132,-0.0369396938185525,0.00507094959581827,-0.0295945355081706,-0.029888904260073,-0.0680744807562021,-0.0631890278588232,-0.0193885245374573,0.0441894705264184,-0.0113265315526943,0.0363712881414024,0.0611249690025003,0.0426166417609277,-0.00405905050305997,-0.0358956700015116,-0.04842489292911,-0.0541666758032538,0.0828866495008842,0.0887221925200537,0.082226207151392,0.0548089356898281
