-0.085937,-0.20801,-0.26259
-0.0010897,0.0018169,0.0044767
-0.026864,0.012185,-0.081957
0.065268,0.11368,-0.1225
-0.0073662,0.049254,-0.034476
0.015617,-0.021408,0.052753
0.00066571,0.0026608,0.0012129
