-0.088788,-0.20762,-0.26201,0.029758,-0.1233,0.12441,-0.17754,-0.0050114
-0.00096367,0.0018747,0.0044276,0.0022001,0.00201,-0.0014316,0.001168,-0.00025263
-0.025229,0.014127,-0.083367,0.00415,0.1397,-0.0024968,0.087636,-0.011819
0.069025,0.11589,-0.12666,0.10307,0.016585,0.028794,0.019995,0.0046659
-0.011556,0.046376,-0.031772,-0.026985,-0.04601,-0.12783,-0.0051267,-0.02756
0.013849,-0.023011,0.054264,-0.064949,0.10288,-0.011671,-0.10525,0.041349
0.00056672,0.0025936,0.0012954,-0.003198,-0.00010752,-0.0004821,0.00089025,0.00081679
