,0,1,2,3,4,5,6
0,-0.1631117933646725,0.4699543806992614,-0.04320270073313835,0.03545063622973574,-0.19412644640444338,-0.3170286325980443,0.007753112439646508
1,0.4357762525561554,0.8615057526919256,-0.18557193695866447,-0.5280233399452862,0.376895864486589,-0.07402020931780334,-0.11002462209912686
2,2.006188507708628,0.21933870221436463,-0.10099271281838611,0.2256464452984006,-0.1362949020713342,0.29540480453668494,-0.03361340418889629
3,-0.8475818188882567,-0.548101965472675,-0.3614810336767712,0.14148697398735058,0.10262473713255033,0.17882505528471862,-0.12968778223116495
4,-0.7690775452274226,-0.8005405613659298,-0.30767251457226513,0.07503765498375778,-0.2019657369693357,0.15166153018514217,0.06428128359888961
5,-1.015162239698432,0.5939837567430163,-0.022329102737442985,0.12052352891725651,0.10585194946254001,-0.2845913804640421,0.3686568757595925
6,0.9644473235178938,0.43184448813696075,-0.03786095241950183,0.1480084580216366,0.11378447874453294,0.2409946774453354,-0.02480330811537075
7,0.988724853701353,-0.9101279627331494,0.49627995047167534,-0.09646597047023081,0.0408930185758324,0.0661561161387952,-0.07302937536798117
8,0.10131843344088617,-0.2669091982738733,0.0548297897713947,-0.17594751251696422,-0.0627037094632984,-0.0631633050012631,-0.11883634890540754
9,-0.2820899701284071,-0.2893319886562833,-0.3641290932733212,-0.3091197744782457,-0.021535900118835574,-0.23142916232003596,-0.1618937285136341
10,1.2900911768300316,0.36684521083325056,-0.009085455164270827,0.5604471939429655,0.32461043843437287,-0.43765765017094804,-0.25331597161357156
11,-0.8204327467175505,-0.4282355879960638,0.018686884690130974,0.15706703192263974,0.36126705507244083,-0.02539469335252273,-0.35773622970646685
12,0.10533765435407559,0.4332600752985775,-0.06613654053103786,-0.17886735470196152,0.6109602906184921,-0.1070124636683287,-0.005138237156083824
13,0.2913026986081563,0.5316504884187527,-0.19179157878328845,-0.44995326999951035,0.24805046478880194,0.18882378187936305,-0.1189055844466336
14,-0.22849847073292825,-0.7898959448030094,-0.4137990492612121,-0.12437103855827303,0.08743849447346196,0.21799809572374035,0.2036675061981287
15,0.048125209074526734,-0.905135622430753,-0.33428924281036526,-0.09442672305433282,0.17565540437296603,-0.010460238561048675,0.3948574963185349
16,-0.818175660340376,-0.7672110997254883,-0.26552056973859883,0.2713045126160231,0.025705375011218258,0.05676592831146853,-0.3036068203038046
17,-1.5012107055351385,0.042716026839119084,0.39283051872492825,-0.04086405016167458,-0.20776288412793353,-0.018092396453202438,0.12198661582539179
18,-0.4312459665572363,-0.7840115856540149,-0.44956094644800404,-0.07772268867400146,-0.17084017446950991,0.23799381450911863,0.24282206924935026
19,-0.47671328438098076,-0.11937884222913449,0.2967225675762332,0.14529212586820617,-0.23315905457629524,0.04065957471018464,-0.13451876397332393
20,-0.7376278733784852,0.47477531008647683,-0.19491114916906008,-0.010580652981969342,-0.17466081001304037,-0.18030885303444955,0.15088397277578297
21,1.8356853216003368,-0.21076827483719188,0.10594516390025809,0.03038744988593427,-0.0359389040441062,0.1519341145800444,0.1649231708588888
22,-0.5673225396691532,0.009775413969715414,-0.07800803468019209,-0.09949449129531726,-0.1998445198451507,-0.06628553104270221,-0.27220378916001003
23,0.12723806018104292,0.45649180875423984,-0.19426415010751766,-0.4647063536937645,0.11804729102555361,0.035064915282482005,-0.07075173752132619
24,1.8173278672558142,-0.4126252934521541,0.30336236900552116,-0.08503161215769642,-0.6239299557130161,-0.27024473182636094,0.029465970742817146
25,0.06333484113965218,-0.24269645442793106,0.6384439451460155,0.10608323407532438,-0.0643065241072507,0.24990528834982614,-0.11097534028808564
26,-0.6526561010322063,0.40407333877351226,-0.15502098733555073,-0.12293558207880963,0.23721083233879636,0.15929322102014373,0.14530986494438722
27,-0.7834505086119445,0.5396233454681401,-0.011914439114272148,-0.13721206836047253,-0.12715579205258742,0.0005274653881149255,-0.1990884664696295
28,0.2023581524585268,-0.9118605522028083,0.025868480029043853,-0.008436756688342232,0.14971485428705172,-0.12288845144614964,0.18412281191347418
