"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
-0.173701475905823,0.0682464687374333,0.263507969996665,0.0449713120446189,-0.0194763866441757,0.0261931004671037,0.107358301165433,-0.107204475222344,-0.141725840488626,-0.10247195087502,-0.0257037661628413,-0.0715101028409866,0.0693815743930711,-0.0888914505562038,0.0902892457299239,0.126036831588049,-0.199910905376045,-0.154851046105045,-0.182704150109937,0.103332011199181,-0.282971521565677,0.0921793328858913,-0.185821496627443,-0.0324826839118833,0.00577046378604423,-0.0954829260966996,0.100756421216081,0.18692787827657,0.0653605282582674
-0.154924539645866,-0.212120301904774,0.0729194241773481,0.0874592996800032,0.0074091736123431,-0.0971220903792228,0.0831366630591787,0.101752373894745,-0.0273607885868218,0.0749294489017577,-0.0971510383772907,0.0399883758557256,0.170541597784514,-0.189536742617009,-0.34033281006391,-0.0627300591195108,-0.171011841322186,0.129174177852162,-0.112409514403558,-0.0396237571604027,0.199895831986901,-0.127442094002344,0.0976408043034454,0.00419462876284984,0.0213022864076616,0.218845727228858,-0.0786374764234395,-0.0626985832341602,-0.105445747541169
-0.157834262926498,-0.123878484403227,0.180854915386994,0.095419839157866,-0.0272478490688651,-0.0773547590243501,0.152579931981703,0.0796363941309701,-0.0535338664548089,0.0168065336416761,-0.117877882463388,0.12542577085493,-0.103185969807164,-0.130081265171388,-0.00569483210898567,0.058234047625405,0.157562208720054,-0.0505879092060028,-0.0264256987951528,-0.180276162764133,-0.037668905247603,-0.124507954250574,-0.0642566382686594,0.0896514949522146,-0.219499218756816,-0.100655705611378,0.0861919646645214,0.0259271521517375,0.0705326661960027
-0.190177023278834,0.0104701583680638,0.238137477650161,-0.0464995714036712,0.0478692382322997,0.0294400190598868,0.136886951198095,0.0731053519789831,0.00352404051524844,-0.150018357928873,0.24813605165686,0.108897914344958,-0.0581510204480171,-0.111179164908262,0.208889925749448,0.0584262899614859,-0.194299930188466,-0.113399456123994,0.179922479954566,0.0766181016062175,0.0656216826086576,0.079167225197967,-0.116648212782475,-0.0149559609996138,-0.0313228842287491,0.0529647478313404,-0.227135549598749,-0.109711993438712,0.104594747741616
-0.147979517608386,-0.0935810246979838,-0.15914141334694,0.165097090961417,-0.0924166236885109,-0.170806433389807,-0.101988937763153,0.0335812875819443,0.178639687939989,0.0712664704858113,0.116910573484064,0.376023479868699,0.0568473449670329,0.0319393358231039,0.0203716770615491,-0.324106291857975,0.0880199837497144,-0.240840186062903,0.0484527029483399,-0.0648430896361559,-0.100245373635721,0.0267085983083014,-0.10947638769086,0.111762753251555,0.0824529974149075,0.184946261716364,-0.105574606373749,0.143533397983715,-0.200627112791447
-0.156697754055595,0.00151595772554208,-0.10710307106208,0.092467475545316,-0.0279099023040524,-0.10532241382021,-0.0792727147703117,0.0288611309150515,0.0634749576103312,-0.00851398869080032,0.150805208312325,-0.139975181001176,-0.102747348387674,-0.0451192809663089,0.0456590848791563,-0.0560854033634161,-0.0486329678448081,0.172873639919813,-0.000806177405125988,0.107089687796227,0.316273771641884,-0.162660530245654,-0.0327057866925926,0.159675141220178,-0.0367004131940475,-0.0703440533649597,-0.196917403179994,0.127888908912538,0.0315307588809115
-0.181646855566476,0.0730396527319458,-0.0243853620963133,-0.0151019974153669,0.0111176823217603,0.0170659371459897,-0.0113641281375981,-0.102330638361046,0.190482488897965,0.0812997953490966,0.0933302105954018,-0.145659739087622,-0.0098189894259838,-0.0599432912154794,0.0113128858180435,0.129635174882018,0.0515053493009261,0.146493170935202,-0.0347331693119302,-0.11505765660075,-0.152843150231126,0.145367051742288,-0.085940641377844,-0.0187348336496285,0.137969178777884,0.0549634484576193,-0.0447053261313287,-0.0696168982591772,0.0195226297180615
-0.134105759797558,0.00461470229506045,-0.174041036863445,0.158586224920633,-0.013773353266557,-0.0819002198913241,-0.0562480911323561,-0.104005894675077,0.0682073199914189,0.143767571365562,0.0313079128789627,0.0300138604945253,0.0892677417613554,-0.0679631450769766,0.31309212206741,0.0699355187571782,-0.232787008023206,-0.13424436019237,-0.056887988852043,-0.0286025729918485,0.0447077214312077,0.151677746950724,0.114765836867751,0.109437267180274,0.13659833480813,-0.205254927992115,0.100449346481718,-0.0862612578294489,-0.0196520150103413
-0.168789653417508,0.0992837970629603,-0.121580681486197,0.0708410278942157,-0.0259707785497593,0.0750094777897032,-0.0266223298911951,0.110969356377708,0.030651136509548,0.128458080914971,-0.139182722608083,0.127143978690901,-0.0622324900471663,-0.119800212242606,-0.0371179730281057,-0.122094476410215,-0.26431785740766,0.194970324303128,0.194759161897733,0.223924585985878,-0.0548654995318342,-0.0161403368209469,-0.105140474827373,-0.240392136237951,-0.0333989402295282,-0.118966485736068,-0.059797872987404,-0.017882148636689,-0.162654042057257
-0.118738614739176,0.10647083064728,-0.131952015523194,0.119141213797091,0.0324855925365757,0.123925517338994,0.0226178840584578,-0.0971916786920132,-0.023950205874741,-0.0946894291963826,-0.0362471448515224,-0.116349387831295,0.0388298462839389,-0.107948427765612,0.0042105459864323,-0.0431682529186537,0.0648176365875818,0.0716535136994411,-0.136496186080741,0.0265807495908552,-0.0663066606065553,0.233741989897346,0.0455486219389934,-0.292954896438982,0.00161237259690617,0.315175546372467,0.0111693081617123,-0.0712323216838794,0.105452665075962
-0.195321720900575,-0.0262892969289771,0.259757135636555,0.10051611326074,0.00501123521592392,-0.00401190185628672,0.146215517300809,-0.0702894478807413,-0.165006764999074,-0.0282797663066895,-0.144474751779441,0.209180539337662,0.224679357260124,0.179497837768951,-0.00338436989973904,-0.0419131370750412,-0.0919915341927922,0.0173487952038906,0.154028620506094,0.162055695424407,0.206711284390114,0.166711766668907,0.125046914742343,-0.0557252155823508,-0.123352331575818,-0.0663897910594915,0.182442584275334,-0.138035087503667,-0.044229427853988
-0.18200724044279,-0.154675766188051,0.108680469790858,0.13788964741054,-0.0446452702278518,-0.0859869690203886,0.0252672513079164,0.0605263657736482,-0.0526440812846583,0.118811896599592,-0.273250045140741,-0.0984948467202422,-0.0312891405590202,0.144896444753666,0.0201854324521648,0.148984441620775,0.13019116576986,0.000403763861096687,0.0416784370185301,-0.0254593442722731,-0.108333470423227,-0.0668012948010335,0.0151233429316294,-0.222966977799712,-0.10022562262645,0.19011443344928,-0.0167101175546849,0.217835169935361,0.102607172303602
-0.193641203886181,-0.019943772364057,0.0735135348600438,0.140332890643532,-0.0289183865917609,-0.0638097410110512,-0.0948328523521151,0.0114045990861632,0.0352803195731249,-0.206374909111405,0.0317475435467696,0.0333866149485257,0.136819003537493,-0.00759956020388681,-0.0534232590840937,0.221533629314722,0.0595803631692946,0.241544878085116,-0.0788298761532478,-0.12139630992853,-0.205062038602331,0.191998196900349,0.0259830418364332,0.156310435356137,0.00745610148461067,-0.0285360871171034,-0.13884424747174,0.102222950928709,0.0386420660724303
-0.152107729454481,-0.0317840585226185,-0.129529562120157,0.198674570583563,-0.120096037434074,-0.154348857457251,-0.112728595021078,-0.0221509426623519,0.133558523454782,0.184087893535186,-0.0099339719510108,0.0180490307225361,0.0421765047021945,-0.00106068181889481,0.178187453740258,0.146060604869683,-0.125239089288152,-0.0111656160976905,-0.0626004531871935,0.0769037363755957,0.0864939887138296,-0.0397595819881636,-0.00098631495353687,0.0302300465657439,-0.0374068292442353,0.0449995343394351,0.143023867604862,-0.189099187382878,0.104465258998382
-0.190604011257813,0.0491234763502169,-0.0770584814728391,0.148394228076647,-0.0570428377041206,-0.0560396390509867,-0.176345195424799,-0.117623789506763,0.170049827913276,0.0845885322510716,-0.0850668091514943,0.0346942340426778,-0.0318389129758861,0.136458481482698,-0.110497504090306,-0.0591330238414174,0.0978447827555581,-0.0416380377329112,0.088001665749834,0.00709588323504599,0.0463238601707233,0.00850711868322832,0.219979532748654,-0.0409191403443513,-0.0124988219694808,-0.0606818695204864,0.0762711833114563,0.114258795470039,0.132482544266217
-0.151905222585205,0.0994247686352234,-0.0983299533925435,0.119585650760263,-0.00616570010934978,0.0187617673583233,-0.113944865124831,-0.124060872188528,-0.0722836074596088,0.102273508361212,-0.0183658487353277,-0.0367126771710779,-0.148817605666049,-0.0160097766372656,-0.125777309819107,0.180187674355852,0.0616319490461174,-0.105562143842625,-0.0771827205205256,0.127931539607286,-0.17557486213344,-0.136232890211343,0.315770883741937,0.160354484162624,-0.0614294407003412,-0.181061658802913,-0.125787281537486,-0.11861417537854,-0.0167025197971781
-0.195611468856543,0.00512245284671527,0.253814286819485,0.0822552414601137,0.0309759074788841,-0.0307627948657745,0.072712252484714,-0.0524292261452987,-0.13267583372904,-0.0294867335845729,-0.0497532194812809,-0.0926869922672119,0.13488657892164,0.0735642224311833,0.0515970636962755,-0.245010946018268,-0.0129697318014207,-0.147129802542728,0.15660898991002,-0.160564150453939,0.0691791211828649,-0.103235194380507,-0.0123945989365204,0.034515053189694,0.154174373408268,0.134416090735548,-0.182815925601766,-0.0194478554967781,0.306261357578317
-0.174785913508765,-0.0895506586544446,0.129491146007261,0.145151785355964,-0.0213132429811301,-0.084841163574671,-0.0399172647670035,0.0290241417425491,-0.0501707723525347,0.0806822802178356,0.0518234901837853,-0.115016335333819,-5.61853413607998e-05,0.253486249955398,-0.154480385046899,-0.0411113101737776,0.0175641552770941,0.0874316776360319,-0.041060204304007,-0.032586297355931,-0.209018921878304,-0.198871999785652,-0.186857195821508,-0.0207369107245351,0.140152645635965,-0.178947086885537,0.126960088268764,-0.179280035383381,-0.147205097743608
-0.178695432159427,-0.0055218007782932,0.0463824345325414,0.149839376111267,-0.0401654765555432,-0.0628225463453059,-0.164797597593686,0.0608597377188376,0.050557769824704,-0.295413997000126,0.0309414868725399,-0.17319793269257,-0.100091424281149,0.0767043488429575,-0.161307870906487,0.241512923083451,0.0893565577054038,0.0672419071202676,0.195066684977611,0.0344217486953287,0.17203958492628,0.0704156558138817,-0.0501756776213984,-0.0945679746337136,0.115598565976042,-0.0510781127059743,-0.163643637102478,-0.0218297984912393,-0.305447907795664
-0.175494137504491,0.0771603753739395,-0.0784698953061057,0.115901662396258,-0.0334476956327355,-0.0366317781046524,-0.190232370925987,-0.121193019666339,0.060977066931807,0.0670543440504537,0.0181917226493497,-0.115895829194388,-0.209716637927283,0.0170700849191934,0.0271439176096371,-0.058409520351911,-0.111646249004516,-0.108680040792418,-0.0436417589814917,-0.0465689833780392,0.133087522499494,0.166559810045598,-0.274674687430874,0.109423165285501,-0.132677639846654,0.142571176225681,-0.0310449551033361,-0.0496147209380588,0.223229325192563
-0.11297300449053,-0.0264002097387373,0.0487889114359677,0.0308316618358267,-0.171544290156046,-0.106289364869044,0.219796280537362,0.148242097377722,-0.0362253252989666,0.0594954933491216,0.166566482244555,0.0710423482999945,-0.00812661419022879,-0.118587699854561,0.172207925680277,-0.0766063808701297,0.227459888732291,-0.0256186596920964,0.00161301854880583,0.0873636699704877,-0.0305183975140064,0.155042193994872,0.284993525684116,0.0749827917743519,-0.168342521970716,-0.0725450920813526,0.229321543113324,-0.0726403260616095,-0.0926613374480442
-0.153506371605058,0.0651899181005473,0.196615355924338,0.0550990766307241,-0.0373737340087558,0.0324263425851725,-0.01345043525836,-0.00718390296849131,-0.245700933246909,0.0751444155986926,0.185559612718087,0.0954730383691923,-0.253252204352932,-0.145604923476969,0.0332499293060788,0.0613374270587612,0.246224023884603,0.0831975987166293,-0.219695007562401,0.0381174928322001,0.136765903105742,-0.131807522139162,-0.0330953841362806,-0.0472581005469172,-0.0341237731529216,0.0556741493983381,0.0192157334507067,0.144087962226704,-0.237194255551406
-0.187032429227284,-0.340674530651849,-0.201394137325469,-0.212579647410211,0.0479296338754202,0.11099134244072,-0.239466921942076,0.300859516710206,-0.329316487992876,0.0113986015392635,-0.00287091394709357,-0.0520212618375476,-0.152015782448511,0.137447296454563,0.0375312843765658,0.131088575740952,0.0426255261090352,-0.101702301863205,0.153466153105104,-0.225138315961142,-0.12953010970856,0.0131411552934739,0.0900687811795962,0.0386503361771166,-0.00797078186288902,0.0130699390348051,0.00670713288837257,-0.0987443209340157,0.111779891600055
-0.15045707867297,-0.306966607029436,-0.179915010489428,-0.180532644893671,0.0354053515639265,-0.0275652225238692,-0.0585757143313946,0.168371086201604,-0.113645905761624,-0.0414288187375598,-0.00440189478641108,0.0315313118090071,0.161127662588155,0.0191102370248557,-0.122603637560419,0.0461403939229771,-0.162913208385037,-0.188867400198286,-0.363414438357656,0.287372862319137,0.0923580835842662,-0.0529987150454885,-0.130367233658828,-0.0475437516073027,0.0984270075261784,-0.103010659790501,0.0299874399416054,-0.0175657424827494,0.0630382659860248
-0.163854235388679,-0.219908522251058,-0.120926121595987,-0.213315177596947,0.0207357298699089,0.0362655116775642,0.0179290517713128,0.022680619329387,-0.05060324241067,0.0605920915537844,0.229705139647016,-0.125720673519799,-0.103942558458031,0.0224092162278807,0.118834241551108,-0.174401875222515,0.136829598682152,0.134088444040644,0.114064713492571,0.232941944291808,0.0923724309707415,0.115200893603972,-0.0717053340738318,-0.291197778226311,0.0618800879656605,-0.0649749519484902,0.0633762453675851,0.229538003917613,0.136303357221609
-0.222827506831063,-0.0640403998705587,0.065233396674055,-0.277705116942742,0.0733801585604458,0.114492364878632,0.00566230661377242,-0.131943236902507,0.232523331390287,-0.231543046091257,0.105426026392472,-0.0981632719785994,0.093286585456116,0.15270710724624,0.158240839460667,-0.012085709802387,-0.0783920438771057,0.0605730298203924,0.0971883787491884,0.018954978105824,-0.0614167467434274,-0.143928341175358,-0.00963477123217021,0.177686721073531,-0.261109158024428,-0.0982070786384647,0.12813178057837,0.0466424634555651,-0.100336997332009
-0.281681287899185,0.00387327732705594,0.116213127988475,-0.376096808293926,0.0985361047709874,0.303840947788906,-0.179825299955589,-0.121361732742155,0.165855160511488,-0.0371449055992251,-0.211675205803466,0.340113898569423,-0.15441649778132,-0.142892436829984,-0.102299604278538,-0.132969801062097,-0.0133013711823406,0.0985706247599552,-0.0508198911436172,-0.107798163086261,0.0282113269816031,0.0337361112466931,0.135226257029593,0.197586008125418,0.0811805564137301,0.0648497860611383,-0.0514967572866555,-0.0834416643339382,0.005343523831418
-0.0888069042080473,-0.0841097093297752,-0.232369276366074,0.0622540978083711,0.000758950679372874,-0.0185388760879255,0.0352328724734237,-0.0471706427111669,0.0376236146546387,-0.131968539016521,0.110248702202938,0.00807567902651876,0.211804205423564,-0.107834316384776,-0.00931069269665038,-0.112026821951092,0.162628973111841,-0.101079173747518,0.219722025290324,0.00367234518050206,-0.283947229172055,-0.0657218564175516,0.0341713712935701,-0.0941008887287563,-0.0401191726888654,0.122790750309023,0.0458184844913266,0.0540700788919701,-0.0518050493674464
