,0,1,2,3,4,5,6
0,0.971188646879346,-0.9827259475874649,0.25914937446421504,0.3578580063678222,-0.04476148764951389,-0.06057119898326852,0.08071417276623358
1,-0.6725658822635687,0.4582962457384264,-0.4462159917547225,-0.7567457777972568,0.3988835331582583,-0.3651584928985443,-0.4516827107076078
2,-1.4497847547026905,-0.6889289586548047,-0.2879602158076234,0.23425591456760775,0.13362348457068404,-0.6054638136164828,-0.27377222539852364
3,-1.6455554479864059,-0.13887684270581785,0.6756468869619239,0.4541603927196261,0.17674385134732556,0.49578556929514406,0.30301332831402517
4,0.6971302681620712,-0.3122979255247238,0.9409812877608378,0.4691452451251299,0.1262625221432307,0.39819320320334267,-0.38182501825474474
5,-0.7250665675910053,0.935589449311114,0.36393388052922954,-0.45253068355103426,-0.44566861239030864,-0.17795180611983522,0.06800859638084848
6,0.3638952759025662,0.25485539959595954,-0.5598137493571296,-0.5558456847506446,-0.5445249244320715,0.08281540315077832,-0.23236742846147287
7,0.5956129709522894,-0.48922205992792683,-0.21751762213671547,-0.18049252498631024,-0.09397262342648025,0.012584724098176521,0.027414518253105164
8,0.46122287133370077,-0.014793067753699346,0.3986574395694186,-0.3447204575738372,-0.48929963275717825,-0.11169592480303672,-0.17895375609879843
9,0.9378031323052121,1.1106345361045566,0.2660916044941029,0.8661828664620409,0.5441988205537259,-0.06449302609602743,0.1976422110194025
10,0.13781450537442802,0.7315616071709886,-0.42671963480441105,0.8425670658080244,0.7682297398033165,0.6352907053475534,-0.49747989231803735
11,0.5981223850642654,1.184830280598552,0.3804767994742558,0.6127334147317199,0.1345461450212675,-0.3249819062378276,0.0416647077497001
12,-0.040141546387337274,1.1415512784017494,0.1870024985588781,0.17195154746204955,0.08095437628168,-0.6737163764744085,0.1374531851334249
13,-1.697162033621887,-0.36050233151229255,0.3066716448590399,-0.019230391330500498,-0.019071411791674726,0.13027891145438894,-0.56517397509365
14,-1.6390048423025707,-0.5490025775696978,-0.5628801992133452,1.4573547872054071,-0.5167855212674984,-0.1874262720514917,0.25918029870216874
15,-1.2051989815086213,-0.04531264201745316,-0.5703644434251183,-0.18287430789119377,1.1109440349352704,-0.5880981329348577,-0.22338663821295268
16,0.9436228541044718,-0.43387038915154763,0.10391092876235566,-0.26528281114338337,-0.04523512389923387,0.22152316081391593,0.16524428650810613
17,-1.6022388481239531,-0.3656547955533236,0.6008198819852052,0.4956251191265686,-0.15892553570988938,0.4316622595530934,0.2852520259632108
18,0.561719439534486,-0.5012273338050234,0.36868391049733923,-0.4427635895260233,0.12929529390448735,0.31054710704987964,0.010573687601559249
