"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
"angry",0.0857436282867525,0.606926076948574,0.358703149544888,0.12422680561047,0.676841113274692,0.419866584024337,0.214904349998598,0.661480726385406,0.388058260174221,0.393074161134126,0.216342509317372,0.479451497449717,0.318553173242015,0.534603695282576,0.280447116137274,0.33690850661635,0.23869078090962,0.608718368635704,0.249053589124166,0.364618822808794,0.312159309631587,0.381293744127394,0.627369137055401,0.760111654480487,0.575909427375839,0.126470285353831,0,0.72394299221524,0.372442446348368,0.229087441869202,0.298173387797216,0.422098475652085,0.494609075492826,0.578846111763344,0.356255715528644,0.171389185030682,0.837830643762202,0.581325866714672,0.283036540905237,0.925322233454559,0.577611087689441,0.153974068344549,0.626140287044063,0.660364781110353,0.421368046278062,0.287392674712083,0.239478655840754,0.0828891464122897,0.57251212632189,0.359453495914187,0.393062982319614,0.578884295709395,0.765594478979323,1,0.328210563079653,0.347051701179116,0.417396773874541,0.425508236978071
"disgust",0.298524407377508,0.677727214651655,0.480980666608316,0.214537242871491,0.529144259982129,0.37078626631539,0.235474949972797,0.577600395024691,0.384599556136202,0.467277700111609,0.324782934146281,0.541677630214102,0.350815809291224,0.554216498682919,0.303671807266633,0.321786293217015,0.293758707717546,0.386984005065549,0.340572198830007,0.315998043110234,0.417766651456128,0.0860807816839375,0.713548611777949,0.929936092863401,0.476398487120183,0.271117297498708,0,0.765063941480529,0.59204007909055,0.257875736273691,0.537053956205093,0.321658273840917,0.65129494984495,0.517456236515533,0.327965304620015,0.225120689472054,1,0.758075596740832,0.238446351019724,0.78874498152517,0.699333811692062,0.445797817414934,0.371318361503509,0.596922946740784,0.664426153194994,0.371624990404106,0.453936767063443,0.344514102936445,0.799956575669443,0.509661936365414,0.778444412364457,0.304988690265608,0.596846308447173,0.401205315423615,0.519169981959572,0.286269486800017,0.533847740721377,0.429047696318296
"fearful",0.0962863065239687,0.41064956643123,0.270783384181667,0.182077708815758,0.379012306934425,0.493256473109924,0.0971159504720972,0.688497809289948,0.364529502126803,0.45334754025188,0.38149100354508,0.66150201891553,0.368155959531131,0.54429946902184,0.423211230148319,0.390374610268805,0.232568066054361,0.485312822831267,0.37190802892064,0.247732109546067,0.461789950322989,0.219951758862601,1,0.858042637145705,0.764620162263644,0.18111558479802,0,0.688095096637754,0.318090539372306,0.130728467549597,0.440224395318951,0.492308855645125,0.533273025950281,0.541528640611457,0.286855075209162,0.0673701043245723,0.642759311647049,0.565576630968816,0.284638582968365,0.749022930996348,0.713158622119962,0.240576073558742,0.560858968849367,0.530976881104322,0.569429169545492,0.15318467392613,0.354568876948474,0.275384336520968,0.421783932430701,0.276632358198462,0.442333306736789,0.203058160808794,0.583716954996692,0.761745987649725,0.242093981750383,0.29324216310898,0.514004819193543,0.478161646555525
"happy",0.852880031516288,0.42974163363053,0.531827199401172,0.798415795371276,0.491838735323973,0.750264557946265,0.886166875406502,0.594444276695712,0.846708244245468,0.778931871043062,0.71789762383699,0.644280949386981,0.727039360854507,0.633492262176218,0.897644735647905,0.824036584193103,0.823861813659531,0.75621148158341,0.811612817762435,0.894720797954686,0.557469678360252,0.956367213355378,0,0.105601089931601,0.435111954938099,0.762978674878257,0.946281242304841,0.392917552682398,0.446136463331374,0.902050150368805,0.745611647258527,0.665348183396998,0.603765929416457,0.666587824511963,0.81714102544751,0.903657394808402,0.192376241720772,0.339986386241996,0.806735055583702,0.403398886667453,0.433727898430983,0.838231092622717,0.544280576610537,0.606990267850373,0.717255095647513,0.859342766135065,0.728243314922213,0.925676023140475,0.538586210442783,0.711547672544197,0.499864573990922,0.789238967898642,0.668862848613304,0.605653865796621,0.803796981953813,1,0.815493226197785,0.84340127369244
"sad",0,0.900388827082105,0.696070113582441,0.288127626385777,0.980443412356925,0.386842302579514,0.276280402065945,0.546625553149271,0.112444181945188,0.305844671125138,0.421049773485476,0.830035204600191,0.444521758706789,0.563459710636401,0.342972275857701,0.0933356687505395,0.409059100319328,0.53742400693367,0.544949552031421,0.190858170364466,0.685569904630271,0.197263444763204,0.969914427650972,0.936987115024344,0.927348770340791,0.468703115969198,0.170154366408017,0.977300797927418,0.611748870039522,0.247126867126118,0.181146549712645,0.138230780124569,0.751497151945476,0.607627883227991,0.257898098934098,0.282779734358605,0.954963093406648,0.915670973030753,0.285925509816313,1,0.745456746872159,0.299270098076736,0.419102510176829,0.0905260734131371,0.392858798729767,0.156486703908655,0.419342057680935,0.275923386787437,0.783908105570577,0.285893499618595,0.685813912160631,0.274339961931494,0.493763060636386,0.197695850915848,0.325816715956179,0.142792665325063,0.183625959533951,0.290645650603312
"blueberry",0.59474872555907,0.918291868284316,0.80741893915817,0.491996935014,0.748003495942104,0.42952286330257,0.313915825376616,0.598398285353755,0.391642372075727,0.258299965943158,0.781411037857096,1,0.71606404340928,0.806544841051398,0.675978780675618,0.391442456240668,0.775630164889542,0.85930897168516,0.688949283585769,0.540651673133057,0.493131990968966,0.405389416241545,0.136448325905782,0.241063756637453,0.0844507082456755,0.173368407458262,0,0.332485989648079,0.263656007496333,0.160207519584961,0.247615238091952,0.111063847651621,0.208168648527034,0.175726449543567,0.233086297322404,0.234671894192513,0.0729883943588621,0.101305572469846,0.163636597614843,0.222486428755249,0.101570686115231,0.0795492250185986,0.0873899669124228,0.180350443286961,0.118402007060979,0.00244226559131905,0.177506170953231,0.221398038127179,0.050450701355852,0.12023454911656,0.13967521579879,0.090918618004739,0.0881504958915838,0.0629355971912028,0.0414242628061599,0.108103931450226,0.100686220536515,0.211627122817648
"lemon",0.180157669805155,0.0791822955856711,0.167034506400388,0.14690207086603,0.0191300990946487,0.172110355648722,0.108164322686156,0.104725270373008,0.148222858393279,0.0112603175023923,0,0.128031616571757,0.0880177776913844,0.155466031436563,0.050039927795635,0.038249167458574,0.134746172071532,0.0915999178495659,0.134635645188704,0.0642787262606347,0.282558084779556,0.183885428544179,0.068461065115883,0.0720343090894073,0.0870909160094083,0.0931362240388809,0.223014114773403,0.0730159956166119,0.0176343483511952,0.144640510619178,0.139275175570957,0.0644801001340029,0.474519451179614,0.51618450028503,0.450334634809998,0.303329116796171,0.252412902877788,0.273292745846649,0.300614038108252,0.114936114941034,0.179800277929919,0.174266554257485,0.129788207542193,0.0741632271872929,0.607220392954297,0.601277214561394,0.477282944302023,0.549715146469218,0.573876106893543,0.706661153712462,0.32902346295469,0.357942533036313,0.108169203697545,0.172672408601768,0.888416076325823,0.618222477647434,1,0.697545929925813
"mango",0.0735129127109655,0.126290783227545,0.162953121234261,0.111172629857292,0.18287145413243,0.132528260454766,0.163959565363708,0.16168171731378,0.121211689551897,0.139603669439672,0.0860504643454766,0.090233151745084,0.086557046228091,0.0883974442545831,0.124603721563903,0.152304371884794,0.13438724596302,0.171400190955592,0.0890708996244754,0.116738949062325,0.135445315550683,0.107545006904756,0.0470726874720369,0.131117665792397,0,0.126615334053387,0.0749398690234012,0.16560683265082,0.195030072235606,0.296654424130442,0.223096380928579,0.132382391707827,0.368345393987819,0.350637442100915,0.179467903758462,0.149704299863625,0.179965339617224,0.239661632434585,0.314561652849793,0.236304886264323,0.433028221298166,0.288355922571847,0.458920252037763,0.25549467459978,0.42769058343796,0.364581093492766,0.433740850903498,0.354411966287209,0.545600033652895,0.612014538482221,0.710118402886975,0.739191662342891,0.631807434234213,0.402606625877695,0.599383115609699,0.4290244660303,0.892405270837958,1
"strawberry",0.196599362998407,0.186932641857526,0.114601796898648,0.170319973756391,0.197162716239936,0.194895399762226,0.334812492233378,0.378256723138955,0.411570157543733,0.635857460355113,0.11399056156501,0.174225233697076,0.237506040400339,0.241545390951574,0.232555146283832,0.37116230023625,0.106780289461348,0.116986498311737,0.227512332543928,0.271777905002975,0.136129172710251,0.0889490542032377,0.0992930050637471,0,0.10616582527016,0.242435284374976,0.250847431002226,0.524583490329226,0.527539133412468,0.517994591076091,0.75546689395624,0.649051809135419,0.231775865147281,0.258496641811088,0.217379313868541,0.242701134252283,0.0704076462602981,0.146466083058388,0.173801820818925,0.280871748031666,0.454047244730092,0.352261802877055,0.725662155987687,0.731020347732728,0.324591957515017,0.226361475233027,0.302905372331892,0.304299328094982,0.24089772516994,0.158868365787761,0.240744988534451,0.242541393276763,0.500680248891744,1,0.231548377476781,0.226014871907805,0.142051825311694,0.234436102856173
"watermelon",0.177862981877016,0.0462438267351166,0.152514345747633,0.012867651791856,0.0745586826311128,0.145961560889912,0.139656022865978,0.209315524726591,0.38461221414111,0.383352738933714,0.0538629325593312,0.143550361018718,0.0637190794376486,0.103802989381877,0.193180610200884,0.238654498865735,0.0193636249727743,0.13188060796492,0.0986062500078093,0.0945999566199867,0.276045243217803,0.182756779847081,0,0.093716093364366,0.171038265148551,0.0529884464262379,0.134079600053902,0.34150876014728,0.466957074872076,0.46957042910978,0.658968233779518,0.63333450577766,1,0.808172929219544,0.528576186707301,0.563748242785039,0.105216194797959,0.17052397888732,0.0943024605299985,0.186816470062882,0.26218221739582,0.421024546551582,0.776485388087409,0.84181689970616,0.662301847993279,0.542904005289037,0.899420222505207,0.80928549521342,0.222162888304346,0.225879402006583,0.270877546968005,0.174510289546451,0.399464625696096,0.843267238397706,0.456646418730959,0.774382533355994,0.345354648833372,0.211619097430088
"beach",0.953734773126115,0.768448520217565,0.96600401959935,0.925179773107519,0.118226014263163,0.170927841656491,0.436917629133368,0.167682981809217,0,0.0901661539800458,0.991370464054883,0.935394023312379,0.417666061262707,0.128916409169214,0.106261900826112,0.132003442444268,0.976659631562503,0.816712145895725,0.268683333693058,0.0227127928945124,0.668643346899388,0.618295805123989,0.129979153034817,0.344484834884541,0.407313395637317,0.728082592502842,0.680312317671302,0.139137695659355,0.182053600565293,0.433802264098772,0.218667418260845,0.0430758908880767,0.307505168748217,0.240581350923972,0.432002862026992,0.255875254471316,0.281255587195386,0.690494108013156,1,0.233920899972814,0.571347874565266,0.630214515136658,0.210687519599574,0.146234041177161,0.305250574462962,0.32950564560264,0.321942317081636,0.247599679779187,0.313674152663713,0.592887808918594,0.521754880796571,0.855683732383793,0.427811282725397,0.149544432709229,0.283914781968389,0.0144513713427756,0.652727502932129,0.390176869416607
"field",0.18147514254301,0.180976417019159,0.178697736759465,0.267245381536277,0.0582910102728584,0.106159510430257,0.154522264250942,0.0506938637291106,0.16552627894164,0.0323077216480039,0.030702739783262,0.086607290059903,0.0379541053047081,0.117355649721796,0,0.132636247251479,0.0654264830799725,0.169797411970765,0.128061999854015,0.0601729294795363,0.446384445705673,0.13898665256784,0.00950334611577295,0.0892293630498274,0.171916145517477,0.173819030773088,0.137305054548699,0.168263955601657,0.0920845350185606,0.0900234692881923,0.261088089469094,0.0607759399171493,1,0.846731842815522,0.709270541185638,0.504769598474745,0.479643547348728,0.378890550042699,0.491578543411258,0.271862758717611,0.367881966073996,0.196531695745063,0.166202569241629,0.04359714172489,0.89006707583024,0.782103277580658,0.899712149163165,0.896178369916821,0.610952280619388,0.434526802590067,0.461880010290116,0.304074046866173,0.268448694408967,0.105599335961617,0.619809442195756,0.812463967879018,0.428131372166205,0.365225374539681
"ocean",0.735025958211881,0.780079730625099,1,0.782179222808649,0.180750997587829,0.169948742178386,0.0878623195690656,0.0308933586312704,0.0683444267033653,0,0.889964168873319,0.843123237954901,0.611215448522283,0.221662198974172,0.110735745829345,0.0290994774031265,0.789416017499576,0.764121538826145,0.567418131468224,0.0770334472573117,0.579871776949368,0.756684834910842,0.25121547325037,0.277619495624569,0.241884633996794,0.274111954339257,0.347237336674893,0.0118685506332192,0.00967769329305923,0.0373035360981294,0.0869013112845341,0.000824893963544634,0.201185104518609,0.191285509699035,0.335361933786064,0.31465001336767,0.155181988990611,0.0118158668467847,0.193824614102708,0.214034971731254,0.14125480910717,0.0611322295634011,0.0523919202972374,0.0171158856176077,0.230483194702791,0.103397039555362,0.188319010008876,0.192791966281277,0.0918744019773094,0.10456350245917,0.0356106248727968,0.0667587533936033,0.0691977593218564,0.0313043240564668,0.0805086549377972,0.0569030427046679,0.122448906769046,0.141720614423763
"sky",0.908262860820488,0.757855885643548,0.983903176451307,1,0.191103240753163,0.272490413218101,0.283684433223238,0.207088896174373,0.169846670328483,0.138319026075992,0.958363410526482,0.857639777955011,0.657680713733827,0.284947260647761,0.263529786850044,0.194390995583185,0.957519109715984,0.845391334211605,0.587190766496012,0.309718356825055,0.477866934172664,0.68358000643596,0.50582949823565,0.486473443797076,0.503767638999317,0.572662721493803,0.627841083019059,0.197881932995773,0.126589034535912,0.324829164576213,0.235672810667424,0.184503905089831,0,0.20358322348919,0.288202180918037,0.301763408703292,0.223573706333983,0.181908042727689,0.318653506352608,0.114996914997085,0.203676489132269,0.301946270836318,0.256965202035347,0.129218024601785,0.0589231950866618,0.193998879492439,0.111684310989743,0.117052346865595,0.173388317503188,0.321989620606807,0.229069843245001,0.341721140097633,0.2671691239638,0.199280226903265,0.127783857166108,0.14426283097947,0.260753623319515,0.324428109320968
"sunset",0.249170935497208,0.451499774601071,0.303296734271039,0.413212990992343,0.213375377111797,0.356763045502459,0.197356215477256,0.325239070253358,0.297667655077637,0.345392604475197,0.203631100647837,0.294934004396704,0.305035713393948,0.176030958177652,0.174585299760095,0.205417066249702,0.277605717149017,0.334191098274567,0.345040571645214,0.235167501265259,0.199507091851533,0.261122596234756,0.160411830386949,0.337272753544691,0.286560165077952,0.14562072687792,0.158955879974221,0.312036270753386,0.47662996942365,0.347601586159592,0.476338401283238,0.432589346220327,0.119993064766606,0.147250574320419,0.135698071400766,0.0974888255049659,0.20516652323034,0.226757860768525,0.214450616654312,0.305474150433205,0.643022050940727,0.569993721555242,0.780974889295926,0.449165679685053,0.166740155787265,0.247969298686388,0.0933010359277726,0.0936703475498649,0.548686937122531,0.765680098909583,1,0.874325573777365,0.878105251548541,0.653261328612931,0.195913238993595,0,0.894119037300094,0.981479095088934
"dawn",0.645439205489849,0.515712772634622,0.475045648930548,0.870921694961605,0.195977761499869,0.572303796933727,0.447776440896462,0.45637614775895,0.342344330848053,0.32913227120784,0.648324837738374,0.55466160364307,0.441924357945054,0.0261538764338218,0.219805911382245,0,0.827509960231645,0.600318222832074,0.510434473468193,0.460122899545395,0.407357978921045,0.420652643729713,0.0650250443135462,0.143797448051258,0.246337484548275,0.832284036924587,0.450059760684667,0.304667568275049,0.542990661774871,0.605504337985272,0.379427113028699,0.303280327908465,0.445613536338678,0.304143176814521,0.51970966756757,0.352508298028527,0.148516965920192,0.34645980487704,0.667071915002279,0.47656116811672,0.762556130918077,0.698199639601588,0.595543611876059,0.446954029324011,0.378342097886977,0.315512098087886,0.342548107372902,0.552043173931711,0.456364348952609,0.852340294881039,0.68633876542687,1,0.774827488047804,0.345814693181871,0.398747837803939,0.286906375690874,0.754017235759776,0.919178293026122
"day",0.890969869433342,0.318111289824702,0.476669020897651,1,0.20531088567191,0.275934716804992,0.520003169450372,0.240109968311114,0.502262673098458,0.384332538550879,0.84420845020537,0.362834770484977,0.556306375834799,0.112979908091716,0.282041732582345,0.242444854859884,0.864795900672165,0.495204858153573,0.412619146905887,0.293326400827282,0.63052540954475,0.574647005508035,0,0.0163076028499925,0.223897966591586,0.857386352479697,0.947048003425714,0.182497908186264,0.304076215374349,0.594259424149639,0.546755753035729,0.343248048342351,0.478978573062877,0.589603856195083,0.647040176880284,0.766747412884698,0.058032012502502,0.135561524373471,0.631271891450344,0.117429134930635,0.364830892132731,0.596561373434421,0.440576606604745,0.362405222737466,0.638364178260619,0.661964487375595,0.865357168456641,0.597672414357345,0.329218811316858,0.728513169844071,0.49813410628495,0.656224907018393,0.632586950119219,0.328168980271971,0.642337934276872,0.756274539819856,0.89652517611116,0.852871400438909
"dusk",0.291402464947962,1,0.717633263989579,0.274561067720211,0.99518099185063,0.827108022169472,0.467084682676284,0.744683618446452,0.591491033655706,0.470168269205974,0.754250260439669,0.996478493602081,0.796769869075489,0.891394656000045,0.759949741453497,0.662525335687309,0.668414175046394,0.857371060569459,0.78581474322209,0.389220893343171,0.597940503728447,0.251038069615903,0.830709388804932,0.909733858961024,0.749732775154345,0.755693758411589,0.501804801983968,0.847972812052162,0.82127685848614,0.308625840517596,0.706518386038625,0.461233263238696,0.570028519205691,0.548383989380872,0.293797613747712,0.190425175832679,0.716891824663516,0.730423678011463,0.459827998571219,0.776348817797726,0.868120404943964,0.795434465029207,0.60609936469329,0.407343375528336,0.322132805452327,0,0.483905594430083,0.125024753065243,0.82970619777357,0.284497740846477,0.760476904613072,0.549033030040655,0.635587219603295,0.367465766670856,0.209864995571,0.260589054654599,0.500133643194286,0.297118592157613
"night",0.18688027978806,0.676757002804096,0.485871002060496,0.295906923727365,0.531204572557826,0.414452978587443,0.261640796632955,0.358609999333173,0.0710834589700885,0.155042109120263,0.233237438285139,0.647800588776294,0.350877122840194,0.348267490445954,0.197296119130058,0.178587129553622,0.296452725774791,0.592677492478906,0.484746528928686,0.254706203699876,0.468233407970097,0.131489887469564,0.987087352516683,1,0.7109510441267,0.34638283168584,0.0946092261358973,0.586545007042711,0.350568150710158,0.0869126931765759,0.232069939370336,0.0915043536178928,0.376797088686245,0.256485014068085,0.251540513490559,0.184135933607164,0.645956888948146,0.300153928923534,0.226196085147846,0.463961523243242,0.330867329215155,0.100407855782372,0.197683112164057,0,0.210996347751666,0.0994441510416233,0.286286256054933,0.263158340845292,0.294653091849667,0.162239123621503,0.337129231265336,0.193042209209362,0.119408773198514,0.0604592964273157,0.0669423377510531,0.0652109023917229,0.184881386296042,0.18311937830865
