"V1"
0.534094474351295
0.568052157232265
0.565244895550468
0.54891526278677
0.496295407668066
0.489625527030587
0.490697854004331
0.495769149742127
0.477702775076618
0.462276034216832
0.550681477132415
0.570836550467709
0.52354462717185
0.490440695103607
0.477427111144145
0.462851842541938
0.548148873393804
0.558421872031484
0.513118225764766
0.471009456970061
0.523558624830224
0.513950235839111
0.542545294626582
0.540653786778396
0.526980447828858
0.536410521124191
0.548823919787339
0.502860946805633
0.489916178340966
0.498093462715168
0.493829549131458
0.466718060914108
0.517765009389646
0.513992620225484
0.503700071709651
0.488769206767136
0.495288991733709
0.502144823595344
0.526988295829744
0.503466941245868
0.513431092519255
0.496236336856315
0.503424927700452
0.477754877148711
0.505678537202284
0.490411324583593
0.50659231579747
0.495803120967765
0.495956575614848
0.525760421390604
0.513822763307592
0.517273274414753
0.515046194405778
0.502808420540162
0.489545507836465
0.481516056000985
0.534456115827817
0.522545708396852
