"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.165205493247342,-0.0746291496866732,0.275801108266331,-0.0195892452890086,-0.0333084314017277,-0.0154983781022564,-0.118844883823289,0.052234932907018,0.153844819139861,0.119840839848078,0.0282781356258787,0.0640331415210328,-0.026978640803598,0.132971179985802,-0.0529533583842734,-0.151592095364921,0.265875039790107,-0.0787099659412973,0.146971037193233,-0.236965610401392,-0.184685717274604,0.202364838739206,0.0611315934622477,0.0363723992907884,-0.0312972856350969,-0.00585950224602983,0.0205918780603607,0.0672801503687159,0.205312107054318,-0.150122213802859
-0.149288248144125,-0.219984546295204,-0.0408846211762801,-0.077026058577621,-0.00742271830083675,0.114627006340612,-0.109426344790063,-0.0939950023211754,-0.0205253565666702,-0.134669425301215,0.100867667617021,-0.0399011258591261,-0.126930173939145,0.222769143046198,0.364447201717155,0.0391984866167309,-0.0248163112747922,0.0672594899752952,-0.298323946402568,-0.053509767357008,0.17106248302685,-0.0931149324033243,-0.104612776027828,0.0529242489686195,-0.080199744156932,0.0937576870859498,0.0528430120557221,-0.0493784595358821,-0.0478372961895176,-0.00345092993826752
-0.149031397305866,-0.202106754848114,0.106115526218072,-0.077038577320499,-0.0429871232477618,0.0896320755244276,-0.1660490251926,-0.10317559527144,0.00895625519933676,-0.0258706185614413,0.0850986261492433,-0.144795388144594,0.174197353438446,0.0483233236194769,-0.00670569754267644,-0.0379305506336813,-0.117602813458965,-0.0769056454581977,-0.0159701996994711,0.0226302236646511,-0.19405608646823,0.0383635813873346,-0.126037892645913,-0.0066382792184346,0.134017985050647,-0.256028616093895,0.00565270746757682,-0.0197437127221046,-0.0118493033499013,-0.089233662851132
-0.181252004606864,-0.115986855770679,0.225126574253583,0.0661691553033354,0.0388750199465479,-0.0215301645073126,-0.125049901805331,-0.098628378512951,-0.0297812488669363,0.208541725414282,-0.23387166706377,-0.096340736630136,0.0595105704348158,0.113643439567906,-0.201234840214775,-0.0760597918358141,0.24862048758976,-0.0278778554239087,-0.0125536500957528,0.14430663388898,0.0640931411776198,-0.0251412561874868,0.0587894401358027,0.106227270636706,-0.0938633933671018,0.09183417986615,-0.113686902235662,-0.157042791407435,-0.130369590279436,0.0466995006068524
-0.152127350436107,-0.00834032467515973,-0.183107687088299,-0.175689919612301,-0.0939986880744223,0.164268759737915,0.113717539818529,0.0211610694088872,-0.172454457685142,-0.0615070641026987,-0.125336449220739,-0.359638540086456,-0.10484393849307,-0.024482170119423,-0.0364285432410257,0.335430329039971,-0.0477805112444556,-0.275143872208881,-0.0129252675161667,0.0817883946890032,-0.00333263030955958,0.0868548587405423,0.00787792900884671,0.272502014113887,-0.0859494001077687,0.126371706866089,-0.0513213737078525,-0.00114538076521381,0.177904883419948,-0.127838348924003
-0.15979752386778,0.0424919247609078,-0.083695811842865,-0.102997840493431,-0.0244516595972399,0.0941425739483755,0.0977308120668387,-0.0162073309498719,-0.0563139117295473,0.0428846439295678,-0.146285455890731,0.14487833975751,0.101733101229609,0.0287453302168582,-0.0492632845599636,0.0517543755747547,0.0287215488673178,0.199804332688998,-0.0980113819991073,-0.0270051543960824,0.164498486546073,-0.242435321429077,-0.175083520218562,0.0821590096926334,0.144238125464608,-0.0418704605161186,-0.169226559689716,-0.175794275282056,0.0833795343609164,0.0437368953198094
-0.184024049379268,0.0734647814368324,0.0163513532583496,0.0146988364435973,0.0120039385631387,-0.0162404122388529,0.0205934359869107,0.14805209981594,-0.155252998290515,-0.0578468474318098,-0.10668454010506,0.145501739741097,0.0310985405557761,0.0536813629793833,-0.00831925157554421,-0.126524167567611,-0.117198784048147,0.106651098804709,0.0135695370448434,-0.00848438688994995,-0.186670060290444,0.0770985074130293,0.123832372675601,0.0634234546671656,-0.0666161361658244,0.190660389501772,0.0266374425644077,0.00871019517019025,-0.0436972592686061,0.0590790784112907
-0.13967098710716,0.0781154506503282,-0.13929239376778,-0.173885889143552,-0.0100475959689858,0.0752801040498491,0.0555237348089608,0.123996999199478,-0.0346640298327695,-0.125712015843889,-0.0613034426340023,-0.0311440178295884,-0.084420442537605,0.146999632962265,-0.28036394954303,-0.0978040788531645,0.241581976076214,-0.0925982557659755,-0.0483930432258564,-0.045038374304592,-0.0252546249250026,-0.0677710061795514,0.163214800107842,-0.0852805360654167,0.221674444982889,0.146133670918714,0.00776533489245437,0.190793455240621,-0.0267500399443424,0.133553299263181
-0.173989763321596,0.133995599790699,-0.04529604107406,-0.0827246742127067,-0.0170288759074833,-0.0830802714032604,0.0423224245616304,-0.0934092208799201,-0.0473494736191747,-0.131070548400522,0.0909193186543331,-0.147017641463668,0.102641608157446,0.133319359527796,0.064214604333825,0.0898356437970855,0.258034260061535,0.297565571270168,0.0274666870154816,0.104464535721896,0.131403662997008,0.114164787853835,-0.0250307929753499,-0.0708011623797295,-0.222736037814113,0.0543375869059556,-0.205578338782028,0.165486969874938,0.0393853342523212,-0.099950872748687
-0.12411265578424,0.14336187985668,-0.0464109336626586,-0.133235174062801,0.0412641046733225,-0.125847833119777,-0.038732260818784,0.0853457984449343,0.038557974218352,0.0788818987461468,0.0614730032472854,0.117261479643159,-0.0152214103296645,0.118277549929232,0.00590729047686732,0.0457335651264221,-0.111806683214413,0.030667065667271,0.0236002203954695,-0.136768938380588,-0.00588698475087264,0.0351315553651657,0.238781723653655,-0.0691105751958766,-0.352099615317916,0.00594517976968016,0.202012169763278,-0.144805329784156,-0.108061383386779,0.0554118297590095
