"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
0.00116874168389606,-0.02358040446231,-0.0244155491458473,-0.0692158431717699,0.00208825433839056,9.65009600555016e-06,0.000187455190508522,0.0253690627727723,0.0676535826735523,0.0900652688981568,-0.00912353022928866,0.0205867767979172,0.0608383994089812,0.0434965062300741,0.0922076610907272,0.0891575222774167,-0.00482939788146263,0.0122552244501418,0.0493012857957416,0.0727825242258628,-0.0591121727864213,0.0220236225352374,-0.0199427213373755,-0.0671705196017511,-0.0799533879476857,-0.109017460815822,-0.0422288059895524,0.00789633061783592,0.00144100496869295,0.00839839833509025,0.0733013984465111,0.111301304572151,-0.0769757638826262,-0.0657685355987669,-0.0401652276240863,0.00138604115146081,-0.108238734328018,-0.131967402800976,-0.128698676866728,-0.0505772537901639,-0.0750929120753009,-0.0351591231099706,0.0573470472903533,0.103672640973877,-0.0812238385413804,-0.0396937607924694,-0.0488376490361945,-0.0203797181652332,-0.104706275095276,-0.0769461883824617,-0.123553464135744,-0.105072719533144,-0.0329192700491823,0.122839470996841,-0.0513307089798932,0.00217664014406326,-0.0798581197732236,-0.0666583290037474
