"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
-0.154620286269123,-0.0623197577135767,0.285100884242992,-0.0101451611107517,-0.0377549418300621,0.0070066999831506,0.111479264805259,0.124838209150221,0.141609014430936,0.103283955434877,0.010435824311743,0.0375681976999079,0.0182909396249972,0.0398854124023218,-0.0999983017062361,-0.178553980505488,0.229405185208724,0.165171838125766,-0.110763983970525,0.239704354580378,0.269663728290856,-0.0109730880976897,0.0695985977379589,0.0366849116579259,0.106685656419956,-0.0328826522248197,-0.169101359177904,0.0181929765511325,0.0969267207210963
-0.127669915192842,-0.228623072954919,-0.0165188952274588,-0.0752894815887678,0.00528370319167883,0.126997674373603,0.0793123628195292,-0.074929866739818,0.0591316270684656,-0.145069729954405,0.102701587323388,-0.0626438116765141,0.1541049897401,0.350492523235709,0.173434411049246,0.0464251230416629,0.118284933458282,-0.197099467321225,0.217784559484275,0.0509184635219779,-0.202103868290463,0.0565545244197511,-0.155080839834013,-0.0714028972196238,-0.0106933917096568,-0.0303839098146164,0.0677852114058405,0.0544082507226448,-0.0359885690164385
-0.12703810601773,-0.197669552540272,0.127557335819303,-0.0771307358285259,-0.0314762772376816,0.103154387347715,0.147043898094408,-0.0661704125457491,0.0612670243018564,-0.0310730875293989,0.0946342232325506,-0.143145185966353,-0.132685220603951,0.0841714996712558,-0.0438564251962743,-0.0639433454143106,-0.166305940296978,0.0375119495690115,0.0381352039092231,-0.060476072544722,0.174032651463569,0.112503265298786,-0.062542158357156,0.0679545476056942,-0.0753204208773389,0.259078022290756,-0.042913333477074,-0.0158553245996,0.0526836181011825
-0.166890329748669,-0.106657041960571,0.238491813102663,0.0859199307193254,0.0239890378435872,0.0205361434737411,0.12580362197373,-0.0928681522269817,0.0282117148675327,0.211039124020601,-0.227540350764216,-0.126942012257843,-0.0513286981265927,-0.0478161745758132,-0.203276486763726,-0.0884537834854651,0.19650321413554,0.121331356236604,-0.0447957235795384,-0.136630642143621,-0.086258993323382,-0.0640910747077192,-0.0627146990713721,0.0044426641110182,0.144810673124649,-0.0162412546568572,0.237103597619566,0.0711748226065219,-0.0669811405675168
-0.150845813092785,-0.0384665610855683,-0.179305967806318,-0.204228735523734,-0.0573107862720254,0.139086949647577,-0.130774316536051,-0.0690516736003857,-0.194626105294479,-0.0339174079799112,-0.0822612782476659,-0.343326183859095,0.103806780184948,-0.0381172426034759,-0.0340934974511067,0.339806903610194,-0.0861877903901414,0.236082028212198,0.178200102475506,-0.0253959990041014,0.0487192450949706,-0.00101262284021427,-0.124834254746647,0.121907900301752,0.210744570611162,-0.167168086890682,-0.0407153198465793,0.0518909659673753,0.12073838829664
-0.162294844149929,0.0191302007315485,-0.0852922800626382,-0.119960854165816,-0.00125399137709387,0.0590392075234923,-0.0951283358390668,-0.0515724866158991,-0.0520668778363867,0.0504974966583221,-0.149071019070887,0.152330828390727,-0.0819132547275942,0.0378447160596228,-0.0979838160243747,0.0195468193688611,0.041327675052519,-0.184778335687531,-0.0726198781970383,-0.0285598372148211,-0.266102069896214,0.102595097882795,-0.151377064321299,0.12808461037591,-0.0671122943935707,0.0552447394822639,0.147051125701518,0.0832821870179068,0.236490258227516
-0.191998020282888,0.0524268315043302,0.0141457921912132,0.0242960325664966,0.00448569209442275,0.0406987250783392,-0.0435659894312345,0.0526176388246446,-0.17104180569211,-0.0449328585325935,-0.109416849800438,0.133939968790766,-0.0138911007041132,0.0386130212673967,-0.0284947756795037,-0.12879650488267,-0.0640686569876867,-0.152195414798059,-0.0210867055059276,-0.0130930540997938,0.208570062165087,-0.102552678521248,0.0304648086691149,0.0119016083356437,0.0743360863140538,-0.169409004489767,0.0383898799780803,0.0235812393022265,-0.132053534101918
-0.15014586498959,0.0429431157982589,-0.141346560932064,-0.183653915278211,0.0138288250745989,0.0540884676110535,-0.0720130697495296,0.0871303538116901,-0.0892443707071032,-0.117834831695525,-0.0617002987340012,-0.0521219727266277,0.064069407374402,-0.0913914907752652,-0.295465091201902,-0.139575631006168,0.23859454285545,0.105918884777863,0.043584490146185,0.0241630737293963,0.00532375682158301,-0.164512806261244,0.111911030437933,0.114431120186551,-0.21330497387045,-0.068062604228457,-0.0112475159222629,-0.163080564014956,-0.01898145717292
-0.190182907000048,0.100756482126172,-0.051571106168595,-0.075269985494621,-0.0196101297176002,-0.0966584924716933,-0.0141829240542063,-0.110483059998375,-0.0307368643786314,-0.128699342901577,0.0892682629243834,-0.151701463745045,-0.123572263485706,0.108840633344782,-0.00656053785319283,0.119155767460843,0.296204025162358,-0.13977520759098,-0.209970521105866,-0.0719830267479084,-0.101469954087406,0.0843401361527048,0.125684641884523,-0.141808882722452,0.248661241856526,-0.0386600576599654,0.0321470470821238,-0.189246367198411,0.0445102636198782
-0.14630724789656,0.106138931187254,-0.0506866929444012,-0.108540284047685,0.032253696559481,-0.120002239669605,0.0362463581518728,0.0999041618796297,0.0287906326639044,0.0711645498347903,0.0517433882470035,0.101128566153414,0.0319105552923358,0.0993532619579825,-0.0705750490881026,0.0331053027088802,-0.0676786101623636,-0.0766705838420629,0.0074080678658037,0.148470037085271,0.0451708837065967,-0.226748790323621,0.0323739998480653,-0.307074447285105,0.150027525888657,-0.0531706729597626,-0.0287549423640294,0.191937708210128,-0.245408980866439
