"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
-0.0702217631060813,-0.0681774397136522,-0.0305377824329794,-0.0096549775647717,0.0826734010256857,0.110019983459361,0.107471147890395,0.140615860392843,0.0100991327208917,-0.0808088444570906,-0.0483092382812234,-0.0222798389858069,0.0514468746177807,0.157705951313337,0.0206284386567206,0.00914295451167213,-0.091971635996404,-0.0163484788408121,-0.0188699239343029,0.112298707037032,0.0343541260995462,-0.131810517794766,-0.0319329941477983,-0.0193918531473037,-0.0709802827441568,0.0272958539013111,-0.0253759239613849,-0.0552700316847339,0.0864899246871553,0.105812649595128,-0.0325582554703134,-0.124417091587633,0.0638695322959161,0.0266664073900822,-0.0237116388551933,-0.0218361145600325,-0.172510132766418,-0.0689957820658282,0.00237914582206715,-0.145906754586121,-0.0417204495084402,0.0193519849295025,-0.0420645480870058,-0.115430544191501,0.0199789052652896,-0.0424132378501214,-0.00796625661637446,-0.0150215126672444,-0.0346720248654946,0.0133745532780904,0.0851012805448087,0.0497375935489291,0.0415449600239251,-0.0709088921365717,-0.145154489455049,-0.101771845480651,0.0290045150866695,0.0754363208249731
