"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",-1.12217637533538,0.167229332966739,-0.177857980908799,-0.0525434946190503,0.0111256039137463,-0.0518162749105116,0.0126053309456287,-0.155575261106523,0.0461101132347944,-0.0746436711791944,0.0734525294693063,-0.0107636857194659,-0.00689366409153408,-0.0168318657068074,0.0280564456615205,0.0324279942196761,0.0090962072531125,-0.0125360420026866,-0.0319565358841766,-0.0103581343197792,-0.0179576554154297,-0.0240411213807388,0.00928861357302107,0.00318423035227515,0.00382015560103241,0.0348188641256295,0.0101144443924735,-0.0191855451128393,-0.0278708842273944,-2.16223604950984e-16
"2",-0.28700588957123,-0.557700239066463,-0.259602864323972,0.418213249301099,0.0528704552290023,-0.0335100098545998,-0.0310358888880912,0.0434614114149648,0.00154175608858651,-0.0314596417760967,0.049790619910597,0.0410637901929765,0.0699485747342351,0.0251234630366948,-0.0649935178101514,-0.0121032629584808,0.0231418225233847,0.0757678878582966,-0.0271244224905687,0.0238167453654787,-0.031001678090033,0.015290700390314,-0.027943389504649,-0.0430404704393128,-0.00482942169994761,0.00292897943082353,0.0143177714918021,-0.00449664747069808,0.0057892720104992,-2.16223604950983e-16
"3",-1.13596580910471,-0.0735967404115437,-0.127211331976728,0.149259190693148,-0.0115550676295063,-0.0518620735672668,-0.0217587889688553,-0.149041624042492,-0.0281040105934941,-0.0637110446213539,-0.0467854080647558,-0.0238724860487615,0.0301908198249335,0.0269047096456111,-0.0347811486204904,-0.070560950965283,-0.00684112769700526,0.00276927977846975,0.0637656496391721,0.0232125728137156,0.029946632655525,0.00390843392280752,0.0172796650214677,0.0309009805045579,-0.0118186677111956,-0.0179017948169557,-0.00200209181931542,0.00776846562328343,0.0143147931031973,-2.16223604950985e-16
"4",0.0506675595898476,-0.5177658398293,-0.290943630535019,0.386201960558877,0.192023315293011,-0.254559171903214,0.0778621256453056,0.0736877838852806,0.0641122571659192,-0.01548026625504,0.0187106117383387,-0.00910619418739056,-0.0225120761970222,-0.0091904360280385,-0.0063278247587403,0.0643356777427535,0.0456015962428436,-0.0127298657330205,-0.0257972461556519,-0.0152660861197109,0.0319255151579993,-0.0224949490515895,0.0274786193529348,0.0338898878593892,0.0351625491073115,-0.0253974701447365,0.011452842825703,0.0114028219171777,0.00791668062599533,-2.16223604950984e-16
"5",-0.200334268653491,-0.414504666202254,-0.267394275837525,0.444922843463548,0.0725950098315448,-0.168422400879888,0.146740490401735,0.0395183674589057,-0.145742378763746,0.0544053861252436,0.00373881119016913,-0.0567820155249175,-0.0609321814012092,-0.0213403551423367,0.0429845298015648,-0.0302682006511381,-0.0203603238547213,-0.0200372790823786,-0.0208978478752418,-0.00410113319125917,-0.00846258230299435,0.00652167698074722,-0.0151635082043871,-0.00559750549642313,-0.0330248434190155,0.0023151052190183,-0.0358109096234145,-0.00642932540522448,-0.00619616535044439,-2.16223604950983e-16
"6",-0.441200834892318,0.260409251441817,0.274420725659189,-0.153178230080399,0.0674935094669454,-0.0141454940021026,0.0429571123706784,0.0232814328854654,0.163154211718575,-0.00102848588143968,0.0482951105334661,-0.0100219239750059,-0.0806098625415562,0.0165994382989937,-0.00379397375742893,0.0326495684830344,-0.0455964422816963,-0.0178186904257141,-0.0156764273510089,0.0712524025586826,-0.0134658017552891,0.0570545977957493,-0.0179003062578289,0.00381439568810146,0.000515568463205702,-0.0198642952803255,-0.00798736123796077,-0.00861423833483065,0.0129691497315388,-2.16223604950985e-16
"7",-0.0945194462644143,0.115171971893606,-0.287384234951839,-0.0224623368922903,-0.193654540367915,0.144379542498251,-0.0967307406114634,0.0125893932623098,-0.0537543275037408,-0.0571636441547277,-0.0431453239495438,-0.0875683086112288,-0.0818319555004037,0.00950427988036814,0.0127437777325432,0.0208389540326041,0.0480509855512441,-0.00308802987137755,0.011136862285188,0.00474036706826822,-0.0265351144747459,0.033485582254951,0.00736228370926516,-0.0287922738846237,0.0107453062068791,0.00678016230861845,0.0103156207084977,0.0414198058946135,-0.00768123701401355,-2.16223604950981e-16
"8",-0.375225460473413,0.175332503898161,-0.0058576449421992,-0.0130032920289481,-0.0324452701897205,0.0657965977394417,-0.0227478040896808,0.0541180440007964,-0.0268684526654386,0.0204279272255364,-0.0939215555467092,0.00795164559304507,-0.00817007844293846,0.0535756382703093,0.0742798315247503,-0.0723094131127129,-0.0175582695206129,-0.00202271960374055,-0.06137358124816,-0.0159317786735237,-0.0239113144158075,-0.00940960725816864,-0.0199883420684339,0.0178364864668877,0.0442051085719371,0.0107563611566255,0.0185066275002627,-0.0101444228588503,0.0165423174729818,-2.16223604950984e-16
"9",-0.222948946544859,0.160832758315712,-0.306920249938666,-0.0983485923267204,-0.139044967719849,0.0340358865773799,-0.107161572709911,-0.0026194375024778,0.0252858743459237,0.00122925011061175,-0.0817038226118575,0.0156521027275135,0.00663155408588571,0.0721203182825501,0.0081152231562549,0.0453108245863208,-0.00742594264054263,-0.00558904703119575,-0.0180117993627279,-0.0440170025855219,0.017300745669183,-0.00806924843118172,0.0148557545800928,-0.0369581348291986,-0.0193883658775074,-0.056704414819771,-0.0112243211270127,-0.0208505042536338,-0.00881492884063153,-2.16223604950985e-16
"10",-0.401982692144436,0.263044183670401,0.183054397560965,-0.121613813404994,0.0118262493088257,0.0257192284764371,0.10760613078973,0.115384462198387,0.0316397062511366,0.0280494157927312,0.032733290901698,0.0365946762341647,0.0202831968003061,-0.0185126530251395,-0.0642908700084415,-0.0597415156456975,-0.0438430405450072,-0.00246273695379921,-0.00466136893563365,-0.0323345604382507,-0.0400096524484039,0.00508298129698685,0.0657053628700072,-0.00840211177831117,0.0189226636816696,-0.00647421061566007,-0.0141555053826821,0.0143922431618442,-0.0132855474344799,-2.16223604950983e-16
"11",0.505148910176196,-0.0417950178423796,-0.406825794184283,-0.203389649664481,0.100916348894075,-0.0516947757894602,0.0323507863410815,0.106052251678861,0.118591963307351,-0.118305678310044,-0.0987340024716648,-0.0412526563955808,0.0475978941872797,-0.00806672204011079,-0.000469644841751252,0.0127592944803426,-0.00143014264549193,0.0356779946363004,0.0375417986239746,-0.00868758003977395,-0.0298054323856815,-0.00125790358496343,-0.0221675425622506,0.0317110855704403,-0.00592042703774562,0.019364320388531,-0.0255799151775283,-0.00716247309290986,-0.00834016115897983,-2.16223604950984e-16
"12",0.222335818076556,0.0708432181788442,-0.451699398009004,-0.0704962704870835,-0.0112532913520517,0.17223669427887,-0.0667996256064306,0.0507879918343071,0.0978362054701229,0.0845493602202056,0.133950800276069,-0.010485082670187,-0.00818218015157141,0.062577192883094,0.00446985066241165,-0.0523162403238836,0.0570051853045527,-0.0381893160491755,0.0292733404628749,-0.0349336215540398,-0.00917241215242403,-0.00939824839767172,-0.019976149328958,0.0236112637433251,-0.0293240702508124,-0.0010654752897454,0.00652539105734837,0.00177328727803403,0.00108000576744909,-2.16223604950983e-16
"13",0.274222405215666,-0.0351629595523176,-0.399866444858986,-0.169025677319235,-0.00472021075141588,-0.0369209581970993,0.0451031008375599,0.00521151263934782,0.118608423543403,-0.0214674920357887,-0.00641703607333669,0.0246352618156016,0.00333339912318005,-0.0969123742429849,0.0779522637128881,-0.0597583633265572,0.0218761045556453,-0.00455614917464999,0.00771873073438284,0.0188109788124036,0.0438220510414308,-0.00573360011641203,0.0240353135740315,-0.0506381916780361,-0.00678055014928204,0.00760786306154219,0.00452624443281825,-0.0034319740040503,0.0135489822069093,-2.16223604950984e-16
"14",-0.621472693059612,0.617704961429631,0.336758769123258,-0.042766493323394,-0.113968138510403,-0.0142329421079018,0.117319797673048,0.112268626366149,-0.0221458686046105,0.000871259385132228,-0.0256177412350092,0.0311250396347578,-0.0777176116042291,-0.0281358032052465,-0.0320169685718685,0.0295453286493047,-0.0139003233004222,0.0500617124089067,0.0233362874968672,-0.0358797010527449,0.0280521406888458,-0.0330340426544888,-0.0234747055331427,0.00170370214598782,-0.0363121401049909,0.0127743961600253,0.0254644389621835,0.00339151379728963,0.00804327809785592,-2.16223604950984e-16
"15",0.340369292743844,-0.325302894282067,-0.473268240447981,-0.024656178985349,-0.0803269172078217,0.140906206913135,-0.0711525066408787,0.0393033848682521,-0.037166561590279,0.0647869314834877,-0.00395390842043937,-0.0573476097344268,0.0286542102480705,0.00853986928603914,-0.00894255113288351,0.0434003842361432,-0.0933010141277692,-0.0141472391747602,0.00504654439542433,0.0547154640607286,-0.0122409402862108,-0.0426450319667182,0.036812716364113,0.00534965688261078,-0.0180616607140101,0.0170408683102701,0.0221720305008475,-0.00283004216413786,0.00636749576327931,-2.16223604950985e-16
"16",-0.173356815582909,-0.399669119041746,0.196762618685377,-0.651066142412966,-0.273704034490593,0.14243048881916,0.116359456133278,0.0504926390966261,-0.151320460449135,-0.0592834802799598,0.043555304970774,-0.0156421514170535,0.0457830558752245,-0.0128850948171122,-0.0222219849347108,0.0204804815361802,0.0649458442185302,-0.0201561398738605,-0.0333530716646904,0.0167257804117815,0.00393170059514834,-0.00185724470433005,0.00384819698400529,0.0097537952335528,-0.00251659590539514,-0.00708379103033323,-0.0107011984543932,-0.0106126922433533,0.0156299715907712,-2.16223604950984e-16
"17",0.764509564823849,0.316162306532264,0.174212817759625,0.254634775339094,-0.193337871412376,0.1039269748966,0.258334603005897,-0.0568173562263958,-0.0343626925896989,-0.0710998009744522,0.0632180736232616,0.0400224512522183,0.0293786583064527,0.087229360855852,0.0730013060662836,0.0217725777561702,-0.0282028966402594,0.0133765214500069,0.0446125017096322,0.00417537609682036,0.00198652353660641,-0.00342082022406809,0.00303786357115901,-0.0100539169894614,0.0149275753483581,-0.00308108026376975,-0.000333188676207179,0.00640350278558051,-0.000804282802784536,-2.16223604950984e-16
"18",0.720065891106127,0.492137201439912,0.0633353154837303,0.122738048692004,0.245214855607859,0.248177699644899,0.0904957856902356,-0.0819908781338274,-0.0281205890710014,-0.0161887013112227,-0.011665997864574,-0.0682106406463637,0.0292384336684133,-0.0856010836630148,-0.0247434534829232,-0.0255671387128558,-0.00565882839408842,-0.000395588402377567,-0.0271418266424068,-0.00628271314902308,-0.0123247681155549,0.011483570518959,-0.0189543053729537,0.0127095066932376,-0.00643193587076193,-0.0443490472240138,0.0279027007561801,-0.00630347165496479,-0.0111016908136857,-2.16223604950985e-16
