"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
0.314408568958437,-0.0439494280229563,0.147066495901079,0.306402958372415,-0.349682285852054,-0.216538545889584,-0.0142716946320033,-0.295786257570032,-0.232036508333107,-0.269774062553205,0.250271514270818,0.0148069908266851,0.0556097261582384,-0.292489477213043,-0.167556329227838,-0.152467379203915,0.248225229903498,0.0735710766687467,0.0042629335296697,-0.0856831069569281,-0.074456434764124,0.154510619926609,-0.0450270210208158,-0.153776948053569,-0.131901967417884,0.18683379044058,0.380367476751712,-0.398904503342817,-0.295805503027049,-0.00591519127589176,-0.273197908449167,-0.270169330603461,-0.297664353525873,-0.257655543054433,-0.0956069250411103,-0.0252241270017213,-0.364711523563208,-0.194291894520145,0.0969512780392562,-0.383992165708744,-0.278889946222936,-0.116257150069074,-0.295072077519791,-0.311371695464404,-0.191037254126455,0.0289723934421908,-0.134717300751738,-0.0662836016448148,-0.295091064261328,-0.0351900059158587,-0.254643150315759,-0.111385847790123,-0.314339724087407,-0.266232352880466,-0.099356054444098,-0.102299033524656,-0.0257167255932749,-0.0554133841970535
