"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
-0.160791856286178,-0.0508799815737107,0.281975602309042,-0.0229904145434165,0.0758596209071082,0.0178910950473926,-0.0773845703022892,0.121207114808612,0.0804549942841589,0.162381592954922,-0.042451525544449,0.0819423288835328,-0.024664653171575,0.105237607928751,-0.122953525070061,-0.191101705404801,-0.0238764630177943,-0.257601998330772,0.236103039559975,0.14972432209054,-0.23378315865956,0.109155920801094,0.0276303336770029,0.0131877559826076,-0.0238410102113878,-0.0131630368058473,0.038699070924918,-0.172397866630362,-0.098421656326197
-0.138784394141935,-0.216484880240993,-0.0217221394200602,-0.0398505905039171,0.0210168008568399,0.13017140986894,-0.0955967303986499,-0.0809407088382992,0.158362699137776,-0.00262119543510376,0.0429561001581377,0.00910770792698563,0.110484842676218,0.23351664365906,0.2895701889909,0.0380176679700439,-0.15380302338023,0.217434686530783,0.136499125916878,-0.124728624350781,0.145656291945233,-0.20904382159513,-0.0335431958931236,-0.0381090412787403,-0.152771598660191,0.0686388584357722,0.00910811713302133,0.126549877122641,-0.0963437760751984
-0.139474508609205,-0.187431482089862,0.124042107937049,-0.0454761109470042,0.0911974495954254,0.138283203574854,-0.117190095346932,-0.0693132068753216,0.0613962325630256,0.00629525703352601,0.10521587807734,-0.175730710435152,-0.00910902588807633,0.113424807341707,0.0160834648303528,-0.0172302777777255,0.14804373718284,0.0509712272525287,-0.0337117920616629,0.188388973372789,0.000966848594175169,-0.0104718349311812,0.173331082985436,0.00249379499445174,0.210642417020865,0.150673238227924,0.0467285580100998,-0.056771340150517,0.0467286145865792
-0.177583275563464,-0.104418977154219,0.2432998347699,0.00173809097526585,-0.0253732155536332,-0.0163762808900584,-0.11265065698919,-0.0926471505405726,-0.0702969787065849,0.127848439337514,-0.294055098000456,-0.0589062465839961,-0.067310592218386,0.11106683676914,-0.279136672999554,-0.124353164929493,0.0181729592320429,-0.120309351400097,-0.132705483164355,-0.0472062141474479,0.0643768129771121,0.058459938889967,0.00871935439250538,0.00680860064256401,-0.105128728109857,0.0321242564607659,-0.0957460955487254,0.250237525126526,-0.0353117151758458
-0.146805250213442,-0.0136886975617878,-0.196680460062786,-0.0398208067498565,0.0871510577461523,0.176545422700576,0.074110604168784,-0.0632279653101363,-0.117837385483158,-0.102421398916297,-0.154322056707267,-0.311728382211484,0.147399145905592,-0.0522809737045458,-0.0259394359347127,0.337641956682659,0.230539236108027,-0.00114734846648775,-0.00604880064633815,0.0173874580296323,-0.115930162308574,-0.0302027136382608,0.0112029631204079,-0.172558332560264,-0.262463824987254,0.0296969620386776,-0.0668166010553738,-0.02315034410533,-0.295835476155061
-0.159078066712851,0.03431184640516,-0.0947536452135757,-0.0529551481143026,0.0442277898925885,0.110429924660879,0.0963356373743494,-0.0442361570390216,-0.124315187715737,-0.0682738571590136,-0.0772269550307275,0.12572904912871,-0.107609303096854,0.0510978812135408,-0.0758430601025275,0.042409257651365,-0.156719713161287,0.0543032658419948,-0.0165441795764354,-0.151910523403231,0.307327411357205,-0.0294592303257612,0.215991308091332,-0.082560141853234,0.146327823841177,-0.0670367573685318,-0.056420765487286,0.069869767933034,-0.161617700948128
-0.18638375546306,0.0652039814374299,0.00924521658892311,0.0037934343986015,-0.0242301341672323,-0.0326434051711962,-0.023083758421592,0.0635777569055512,-0.199440676547596,-0.179791197167397,0.0158438223851398,0.125571572311179,0.0303599550478701,0.0412942464334374,0.0164212213945043,-0.106352031510708,-0.0747445198511406,0.0933513077164409,-0.0193078022652538,0.162689801041349,-0.112773145694497,0.155562124384618,-0.0294386518309583,-0.0237299951708642,-0.118986784160334,-0.114185109267035,-0.0011964698943962,0.0674682796246008,0.0692617172477989
-0.138662872506356,0.0693828289760854,-0.159885277000397,-0.106768407870825,0.0552398831095515,0.0894068336989901,0.0385172830492026,0.0903330541830466,-0.0300705125988589,-0.144148855165944,-0.0327334097144421,-0.0158212459627711,0.10047704026051,0.0343161621743788,-0.328265225197325,-0.141875377840038,-0.0183540430790019,-0.11499270704688,0.11815033089283,0.053626337643764,0.0299570525170383,-0.073653254437096,-0.317127621661448,-0.197258922875756,0.0808107983639637,-0.0326386773744028,-0.103368953153887,-0.0571607857621976,0.023482693350697
-0.176910131893386,0.123631179804873,-0.0654785619764229,-0.0569616255560268,0.0607705804838305,-0.0758475669734257,0.0156052971354525,-0.115226603874833,0.0746017403138733,-0.0659719818081283,0.0764917484280366,-0.171103981853017,-0.0879833592318724,0.151756301849129,-0.0228069471423706,0.0497553395283719,-0.358990494168151,-0.134711434636681,-0.117188613711369,-0.119622859635476,-0.0721496678014075,-0.0848652775508087,-0.0275162393345458,0.189998528726695,-0.133029157597661,0.0422315391018564,-0.260701150902322,-0.0756263454352362,-0.072515961616637
-0.127791904526142,0.132434474660108,-0.0680743473481959,-0.144607562286102,0.0733183318931245,-0.0954974778687065,-0.0186674663304467,0.101598469994426,-0.0353848039916434,0.0737050189963181,0.0710572635786716,0.113894172643642,0.0547494942978067,0.0954721084214217,0.00167406197806982,0.0616385852408764,-0.026436669028565,0.0590720799797717,0.109850502400178,-0.0193536216920882,-0.0579080129104856,0.211982260294839,-0.138547438252446,0.269397318767749,-0.237831477928414,0.0108427479662439,0.216989121031077,0.138513755952705,0.0962319350878693
