"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
-0.157204284479218,0.0219747140114782,-0.0735332479505396,-0.153201479186207,0.174841142926027,0.108269272944792,0.00713584731600166,0.147893128785016,0.116018254166553,0.134887031276603,-0.125135757135409,-0.00740349541334253,-0.0278048630791192,0.146244738606522,0.0837781646139191,0.0762336896019573,-0.124112614951749,-0.0367855383343733,-0.00213146676483485,0.042841553478464,0.037228217382062,-0.0772553099633044,0.0225135105104079,0.0768884740267845,0.0659509837089422,-0.09341689522029,-0.190183738375856,0.199452251671408,0.147902751513524,0.00295759563794588,0.136598954224583,0.13508466530173,0.148832176762937,0.128827771527216,0.0478034625205552,0.0126120635008606,0.182355761781604,0.0971459472600725,-0.0484756390196281,0.191996082854372,0.139444973111468,0.0581285750345371,0.147536038759896,0.155685847732202,0.0955186270632274,-0.0144861967210954,0.0673586503758691,0.0331418008224074,0.147545532130664,0.0175950029579294,0.127321575157879,0.0556929238950615,0.157169862043703,0.133116176440233,0.049678027222049,0.0511495167623279,0.0128583627966374,0.0277066920985267
