head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
18,29,10,10,Random,-9999,c6d77ce62ce05825,0.4890000820159912,0.24600005149841309,1638290349.966,29,noon,angry,strawberry,angry,noon,noon,angry,strawberry,angry,noon,994.8768723011017,2021-11-30T16:39:09.966000,1638289355.0891278
15,9,12,9,Random,-9999,c6d77ce62ce05825,0.6319999694824219,0.10699987411499023,1638290350.709,12,near,fearful,blueberry,near,fearful,near,fearful,blueberry,near,fearful,995.6198723316193,2021-11-30T16:39:10.709000,1638289355.0891278
26,9,7,9,Random,-9999,c6d77ce62ce05825,0.7410001754760742,0.09599995613098145,1638290351.562,7,near,beside,day,near,beside,near,beside,day,near,beside,996.4728722572327,2021-11-30T16:39:11.562000,1638289355.0891278
17,16,27,16,Random,-9999,c6d77ce62ce05825,0.6230001449584961,0.11399984359741211,1638290352.282,27,lemon,dusk,mango,lemon,dusk,lemon,dusk,mango,lemon,dusk,997.1928722858429,2021-11-30T16:39:12.282000,1638289355.0891278
3,7,4,4,Random,-9999,c6d77ce62ce05825,0.5139999389648438,0.0969998836517334,1638290352.89,7,beside,socks,shoes,socks,beside,beside,socks,shoes,socks,beside,997.8008723258972,2021-11-30T16:39:12.890000,1638289355.0891278
5,19,8,8,Random,-9999,c6d77ce62ce05825,0.7150001525878906,0.13400006294250488,1638290353.738,19,watermelon,far,above,far,watermelon,watermelon,far,above,far,watermelon,998.6488721370697,2021-11-30T16:39:13.738000,1638289355.0891278
11,7,15,15,Random,-9999,c6d77ce62ce05825,0.6360001564025879,0.09199976921081543,1638290354.466,7,beside,blueberry,disgust,blueberry,beside,beside,blueberry,disgust,blueberry,beside,999.3768723011017,2021-11-30T16:39:14.466000,1638289355.0891278
12,16,18,16,Random,-9999,c6d77ce62ce05825,0.43000006675720215,0.2589998245239258,1638290355.162,18,lemon,strawberry,fearful,lemon,strawberry,lemon,strawberry,fearful,lemon,strawberry,1000.0728721618652,2021-11-30T16:39:15.162000,1638289355.0891278
24,9,15,9,Random,-9999,c6d77ce62ce05825,0.5989999771118164,0.10299992561340332,1638290355.862,15,near,blueberry,sunset,near,blueberry,near,blueberry,sunset,near,blueberry,1000.772872209549,2021-11-30T16:39:15.862000,1638289355.0891278
29,15,24,15,Random,-9999,c6d77ce62ce05825,0.6740000247955322,0.0989999771118164,1638290356.628,24,blueberry,sunset,noon,blueberry,sunset,blueberry,sunset,noon,blueberry,sunset,1001.5388722419739,2021-11-30T16:39:16.628000,1638289355.0891278
19,22,3,22,Random,-9999,c6d77ce62ce05825,1.071000099182129,0.19300007820129395,1638290357.901,3,ocean,shoes,watermelon,ocean,shoes,ocean,shoes,watermelon,ocean,shoes,1002.8118722438812,2021-11-30T16:39:17.901000,1638289355.0891278
3,10,27,27,Random,-9999,c6d77ce62ce05825,0.5360000133514404,0.10199999809265137,1638290358.537,10,angry,dusk,shoes,dusk,angry,angry,dusk,shoes,dusk,angry,1003.4478721618652,2021-11-30T16:39:18.537000,1638289355.0891278
13,3,24,3,Random,-9999,c6d77ce62ce05825,0.556999921798706,0.10100007057189941,1638290359.193,24,shoes,sunset,happy,shoes,sunset,shoes,sunset,happy,shoes,sunset,1004.1038722991943,2021-11-30T16:39:19.193000,1638289355.0891278
9,8,27,8,Random,-9999,c6d77ce62ce05825,0.5360000133514404,0.125,1638290359.946,27,far,dusk,near,far,dusk,far,dusk,near,far,dusk,1004.8568723201752,2021-11-30T16:39:19.946000,1638289355.0891278
29,16,12,12,Random,-9999,c6d77ce62ce05825,0.49900007247924805,0.1940000057220459,1638290360.548,16,lemon,fearful,noon,fearful,lemon,lemon,fearful,noon,fearful,lemon,1005.4588723182678,2021-11-30T16:39:20.548000,1638289355.0891278
18,20,6,6,Random,-9999,c6d77ce62ce05825,0.6389999389648438,0.09599995613098145,1638290361.284,20,beach,below,strawberry,below,beach,beach,below,strawberry,below,beach,1006.1948721408844,2021-11-30T16:39:21.284000,1638289355.0891278
21,25,5,25,Random,-9999,c6d77ce62ce05825,0.39299988746643066,0.13700008392333984,1638290361.805,5,dawn,above,field,dawn,above,dawn,above,field,dawn,above,1006.7158722877502,2021-11-30T16:39:21.805000,1638289355.0891278
19,15,6,15,Random,-9999,c6d77ce62ce05825,0.45399999618530273,0.2609999179840088,1638290362.522,6,blueberry,below,watermelon,blueberry,below,blueberry,below,watermelon,blueberry,below,1007.4328722953796,2021-11-30T16:39:22.522000,1638289355.0891278
6,15,2,2,Random,-9999,c6d77ce62ce05825,0.5820000171661377,0.09400010108947754,1638290363.203,15,blueberry,shirt,below,shirt,blueberry,blueberry,shirt,below,shirt,blueberry,1008.1138722896576,2021-11-30T16:39:23.203000,1638289355.0891278
25,0,1,0,Random,-9999,c6d77ce62ce05825,0.2849998474121094,0.10199999809265137,1638290363.577,1,dress,pants,dawn,dress,pants,dress,pants,dawn,dress,pants,1008.4878721237183,2021-11-30T16:39:23.577000,1638289355.0891278
12,6,26,26,Random,-9999,c6d77ce62ce05825,0.32899999618530273,0.09800004959106445,1638290364.151,6,below,day,fearful,day,below,below,day,fearful,day,below,1009.0618722438812,2021-11-30T16:39:24.151000,1638289355.0891278
23,1,8,1,Random,-9999,c6d77ce62ce05825,0.3509998321533203,0.23800015449523926,1638290364.618,8,pants,far,sky,pants,far,pants,far,sky,pants,far,1009.5288722515106,2021-11-30T16:39:24.618000,1638289355.0891278
8,13,10,10,Random,-9999,c6d77ce62ce05825,0.6939997673034668,0.11600017547607422,1638290365.408,13,happy,angry,far,angry,happy,happy,angry,far,angry,happy,1010.3188722133636,2021-11-30T16:39:25.408000,1638289355.0891278
20,25,17,17,Random,-9999,c6d77ce62ce05825,0.6150000095367432,0.09000015258789062,1638290366.244,25,dawn,mango,beach,mango,dawn,dawn,mango,beach,mango,dawn,1011.1548721790314,2021-11-30T16:39:26.244000,1638289355.0891278
29,9,18,18,Random,-9999,c6d77ce62ce05825,0.4499998092651367,0.22099995613098145,1638290366.792,9,near,strawberry,noon,strawberry,near,near,strawberry,noon,strawberry,near,1011.7028722763062,2021-11-30T16:39:26.792000,1638289355.0891278
21,9,4,4,Random,-9999,c6d77ce62ce05825,0.48199987411499023,0.10000014305114746,1638290367.366,9,near,socks,field,socks,near,near,socks,field,socks,near,1012.2768721580505,2021-11-30T16:39:27.366000,1638289355.0891278
11,2,16,16,Random,-9999,c6d77ce62ce05825,0.5859999656677246,0.09000015258789062,1638290368.049,2,shirt,lemon,disgust,lemon,shirt,shirt,lemon,disgust,lemon,shirt,1012.9598722457886,2021-11-30T16:39:28.049000,1638289355.0891278
6,29,26,26,Random,-9999,c6d77ce62ce05825,0.4910001754760742,0.10299992561340332,1638290368.64,29,noon,day,below,day,noon,noon,day,below,day,noon,1013.5508723258972,2021-11-30T16:39:28.640000,1638289355.0891278
5,4,8,4,Random,-9999,c6d77ce62ce05825,0.41700005531311035,0.20300006866455078,1638290369.391,8,socks,far,above,socks,far,socks,far,above,socks,far,1014.301872253418,2021-11-30T16:39:29.391000,1638289355.0891278
16,1,13,13,Random,-9999,c6d77ce62ce05825,0.5060000419616699,0.22899985313415527,1638290369.997,1,pants,happy,lemon,happy,pants,pants,happy,lemon,happy,pants,1014.9078722000122,2021-11-30T16:39:29.997000,1638289355.0891278
2,7,26,26,Random,-9999,c6d77ce62ce05825,0.6449999809265137,0.09800004959106445,1638290370.831,7,beside,day,shirt,day,beside,beside,day,shirt,day,beside,1015.7418723106384,2021-11-30T16:39:30.831000,1638289355.0891278
26,18,23,23,Random,-9999,c6d77ce62ce05825,0.625,0.19000005722045898,1638290371.547,18,strawberry,sky,day,sky,strawberry,strawberry,sky,day,sky,strawberry,1016.4578721523285,2021-11-30T16:39:31.547000,1638289355.0891278
9,25,17,25,Random,-9999,c6d77ce62ce05825,0.5940001010894775,0.09100008010864258,1638290372.225,17,dawn,mango,near,dawn,mango,dawn,mango,near,dawn,mango,1017.1358721256256,2021-11-30T16:39:32.225000,1638289355.0891278
0,8,23,23,Random,-9999,c6d77ce62ce05825,0.6079998016357422,0.09300017356872559,1638290372.931,8,far,sky,dress,sky,far,far,sky,dress,sky,far,1017.841872215271,2021-11-30T16:39:32.931000,1638289355.0891278
17,7,14,14,Random,-9999,c6d77ce62ce05825,0.5390000343322754,0.09200000762939453,1638290373.583,7,beside,sad,mango,sad,beside,beside,sad,mango,sad,beside,1018.4938721656799,2021-11-30T16:39:33.583000,1638289355.0891278
19,18,25,25,Random,-9999,c6d77ce62ce05825,0.5360000133514404,0.11999988555908203,1638290374.219,18,strawberry,dawn,watermelon,dawn,strawberry,strawberry,dawn,watermelon,dawn,strawberry,1019.1298723220825,2021-11-30T16:39:34.219000,1638289355.0891278
22,28,8,8,Random,-9999,c6d77ce62ce05825,0.5600001811981201,0.09200000762939453,1638290374.868,28,night,far,ocean,far,night,night,far,ocean,far,night,1019.7788722515106,2021-11-30T16:39:34.868000,1638289355.0891278
4,6,1,6,Random,-9999,c6d77ce62ce05825,1.5810000896453857,0.17199993133544922,1638290376.73,1,below,pants,socks,below,pants,below,pants,socks,below,pants,1021.6408722400665,2021-11-30T16:39:36.730000,1638289355.0891278
5,8,6,8,Random,-9999,c6d77ce62ce05825,0.3970000743865967,0.19899988174438477,1638290377.212,6,far,below,above,far,below,far,below,above,far,below,1022.1228721141815,2021-11-30T16:39:37.212000,1638289355.0891278
22,4,27,4,Random,-9999,c6d77ce62ce05825,0.619999885559082,0.09500002861022949,1638290377.929,27,socks,dusk,ocean,socks,dusk,socks,dusk,ocean,socks,dusk,1022.8398721218109,2021-11-30T16:39:37.929000,1638289355.0891278
12,19,13,19,Random,-9999,c6d77ce62ce05825,0.5239999294281006,0.09200000762939453,1638290378.555,13,watermelon,happy,fearful,watermelon,happy,watermelon,happy,fearful,watermelon,happy,1023.4658722877502,2021-11-30T16:39:38.555000,1638289355.0891278
1,24,12,12,Random,-9999,c6d77ce62ce05825,0.6860001087188721,0.10299992561340332,1638290379.337,24,sunset,fearful,pants,fearful,sunset,sunset,fearful,pants,fearful,sunset,1024.2478721141815,2021-11-30T16:39:39.337000,1638289355.0891278
25,8,11,11,Random,-9999,c6d77ce62ce05825,0.6310000419616699,0.09200000762939453,1638290380.068,8,far,disgust,dawn,disgust,far,far,disgust,dawn,disgust,far,1024.9788722991943,2021-11-30T16:39:40.068000,1638289355.0891278
10,26,16,26,Random,-9999,c6d77ce62ce05825,0.5869998931884766,0.10199999809265137,1638290380.754,16,day,lemon,angry,day,lemon,day,lemon,angry,day,lemon,1025.6648721694946,2021-11-30T16:39:40.754000,1638289355.0891278
21,29,3,29,Random,-9999,c6d77ce62ce05825,0.6889998912811279,0.09800004959106445,1638290381.545,3,noon,shoes,field,noon,shoes,noon,shoes,field,noon,shoes,1026.455872297287,2021-11-30T16:39:41.545000,1638289355.0891278
18,13,22,22,Random,-9999,c6d77ce62ce05825,0.7170000076293945,0.10300016403198242,1638290382.365,13,happy,ocean,strawberry,ocean,happy,happy,ocean,strawberry,ocean,happy,1027.2758722305298,2021-11-30T16:39:42.365000,1638289355.0891278
21,6,29,29,Random,-9999,c6d77ce62ce05825,0.3970000743865967,0.10299992561340332,1638290382.865,6,below,noon,field,noon,below,below,noon,field,noon,below,1027.7758722305298,2021-11-30T16:39:42.865000,1638289355.0891278
20,17,29,17,Random,-9999,c6d77ce62ce05825,0.25800013542175293,0.08699989318847656,1638290383.459,29,mango,noon,beach,mango,noon,mango,noon,beach,mango,noon,1028.3698723316193,2021-11-30T16:39:43.459000,1638289355.0891278
3,29,23,29,Random,-9999,c6d77ce62ce05825,0.6690001487731934,0.09999990463256836,1638290384.23,23,noon,sky,shoes,noon,sky,noon,sky,shoes,noon,sky,1029.1408722400665,2021-11-30T16:39:44.230000,1638289355.0891278
9,19,26,19,Random,-9999,c6d77ce62ce05825,1.2860000133514404,0.0989999771118164,1638290385.613,26,watermelon,day,near,watermelon,day,watermelon,day,near,watermelon,day,1030.5238721370697,2021-11-30T16:39:45.613000,1638289355.0891278
20,10,24,10,Random,-9999,c6d77ce62ce05825,0.7189998626708984,0.10199999809265137,1638290386.432,24,angry,sunset,beach,angry,sunset,angry,sunset,beach,angry,sunset,1031.3428721427917,2021-11-30T16:39:46.432000,1638289355.0891278
8,26,3,26,Random,-9999,c6d77ce62ce05825,0.8799998760223389,0.10300016403198242,1638290387.407,3,day,shoes,far,day,shoes,day,shoes,far,day,shoes,1032.317872285843,2021-11-30T16:39:47.407000,1638289355.0891278
21,14,3,3,Random,-9999,c6d77ce62ce05825,0.882000207901001,0.09299993515014648,1638290388.379,14,sad,shoes,field,shoes,sad,sad,shoes,field,shoes,sad,1033.2898721694946,2021-11-30T16:39:48.379000,1638289355.0891278
27,12,10,12,Random,-9999,c6d77ce62ce05825,0.746999979019165,0.08899998664855957,1638290389.229,10,fearful,angry,dusk,fearful,angry,fearful,angry,dusk,fearful,angry,1034.1398723125458,2021-11-30T16:39:49.229000,1638289355.0891278
12,28,1,28,Random,-9999,c6d77ce62ce05825,0.7019999027252197,0.0989999771118164,1638290390.032,1,night,pants,fearful,night,pants,night,pants,fearful,night,pants,1034.942872285843,2021-11-30T16:39:50.032000,1638289355.0891278
23,12,29,29,Random,-9999,c6d77ce62ce05825,0.8369998931884766,0.10400009155273438,1638290390.963,12,fearful,noon,sky,noon,fearful,fearful,noon,sky,noon,fearful,1035.8738722801208,2021-11-30T16:39:50.963000,1638289355.0891278
6,25,18,25,Random,-9999,c6d77ce62ce05825,0.7969999313354492,0.09800004959106445,1638290391.862,18,dawn,strawberry,below,dawn,strawberry,dawn,strawberry,below,dawn,strawberry,1036.772872209549,2021-11-30T16:39:51.862000,1638289355.0891278
8,26,10,26,Random,-9999,c6d77ce62ce05825,0.750999927520752,0.09500002861022949,1638290392.712,10,day,angry,far,day,angry,day,angry,far,day,angry,1037.6228721141815,2021-11-30T16:39:52.712000,1638289355.0891278
27,20,21,20,Random,-9999,c6d77ce62ce05825,0.7290000915527344,0.09800004959106445,1638290393.544,21,beach,field,dusk,beach,field,beach,field,dusk,beach,field,1038.4548721313477,2021-11-30T16:39:53.544000,1638289355.0891278
25,6,5,5,Random,-9999,c6d77ce62ce05825,0.6959998607635498,0.10400009155273438,1638290394.34,6,below,above,dawn,above,below,below,above,dawn,above,below,1039.2508721351624,2021-11-30T16:39:54.340000,1638289355.0891278
19,9,11,9,Random,-9999,c6d77ce62ce05825,0.6570000648498535,0.10199999809265137,1638290395.099,11,near,disgust,watermelon,near,disgust,near,disgust,watermelon,near,disgust,1040.0098721981049,2021-11-30T16:39:55.099000,1638289355.0891278
19,15,17,17,Random,-9999,c6d77ce62ce05825,0.752000093460083,0.0989999771118164,1638290395.947,15,blueberry,mango,watermelon,mango,blueberry,blueberry,mango,watermelon,mango,blueberry,1040.857872247696,2021-11-30T16:39:55.947000,1638289355.0891278
23,21,3,21,Random,-9999,c6d77ce62ce05825,0.687999963760376,0.0969998836517334,1638290396.733,3,field,shoes,sky,field,shoes,field,shoes,sky,field,shoes,1041.6438722610474,2021-11-30T16:39:56.733000,1638289355.0891278
3,11,13,11,Random,-9999,c6d77ce62ce05825,0.6759998798370361,0.09800004959106445,1638290397.508,13,disgust,happy,shoes,disgust,happy,disgust,happy,shoes,disgust,happy,1042.4188721179962,2021-11-30T16:39:57.508000,1638289355.0891278
5,19,20,19,Random,-9999,c6d77ce62ce05825,0.7389998435974121,0.09900021553039551,1638290398.349,20,watermelon,beach,above,watermelon,beach,watermelon,beach,above,watermelon,beach,1043.2598721981049,2021-11-30T16:39:58.349000,1638289355.0891278
6,12,24,24,Random,-9999,c6d77ce62ce05825,0.6710000038146973,0.10000014305114746,1638290399.114,12,fearful,sunset,below,sunset,fearful,fearful,sunset,below,sunset,fearful,1044.024872303009,2021-11-30T16:39:59.114000,1638289355.0891278
7,18,24,24,Random,-9999,c6d77ce62ce05825,0.7029998302459717,0.0970001220703125,1638290399.91,18,strawberry,sunset,beside,sunset,strawberry,strawberry,sunset,beside,sunset,strawberry,1044.8208723068237,2021-11-30T16:39:59.910000,1638289355.0891278
8,5,24,5,Random,-9999,c6d77ce62ce05825,0.6349999904632568,0.10000014305114746,1638290400.652,24,above,sunset,far,above,sunset,above,sunset,far,above,sunset,1045.562872171402,2021-11-30T16:40:00.652000,1638289355.0891278
24,29,3,3,Random,-9999,c6d77ce62ce05825,0.5409998893737793,0.10400009155273438,1638290401.29,29,noon,shoes,sunset,shoes,noon,noon,shoes,sunset,shoes,noon,1046.200872182846,2021-11-30T16:40:01.290000,1638289355.0891278
6,3,13,3,Random,-9999,c6d77ce62ce05825,0.20399999618530273,0.09299993515014648,1638290401.583,13,shoes,happy,below,shoes,happy,shoes,happy,below,shoes,happy,1046.49387216568,2021-11-30T16:40:01.583000,1638289355.0891278
