"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.166275575953687,-0.0714471375644205,0.282198627004193,-0.0357758886725966,-0.0228049055479238,-0.0313199800434823,-0.098073621782736,-0.0378199254653891,-0.114724084309377,0.152519263448627,0.0140290700363602,0.0609733683348429,0.0298617616080226,-0.120499700896438,0.0181034299489297,-0.121649830921129,0.253907723438487,0.139527238631515,0.136038703768482,-0.245752040423415,-0.159054437724372,0.283643012942329,-0.0401250212989333,0.0544275807286771,-0.025151637832711,-0.0359172059593822,-0.031342450199278,0.0871391777531847,0.163011052715792,0.0887769655883938
-0.145962610041429,-0.220066743900696,-0.0396737002353298,-0.0639878208742762,-0.0144218966002316,0.122677829618834,-0.0971027431348949,-0.0682053513992462,-0.0116253813431336,-0.130323569891497,0.129556981462731,-0.0189361107458553,0.207443862762963,0.0924451380904262,0.369591760163935,0.086079231214498,0.0965413044692677,-0.114435689900728,-0.249253718469566,-0.0546913903167006,0.147823086469109,-0.17255368063381,0.0996208421022029,0.0523621749740117,-0.0771453674631939,0.0478082742301547,0.0427116460777658,-0.0895589787648748,-0.0527363202079292,0.020974098744465
-0.147066765016851,-0.199870950690411,0.11070140955836,-0.075284280182189,-0.0429121328848199,0.0882004668077593,-0.152280231409052,-0.0969420448859598,0.0193924940855153,-0.0491495713647914,0.101280282619301,-0.13461490746308,-0.0834530392337363,-0.097629459599316,0.0842693489493527,-0.0569339245641981,-0.159823131937354,0.0778735419757662,-0.0225627819449273,0.0137614192512238,-0.197573145979387,0.0102203498663085,0.135463598173771,-0.00564182497125628,0.114609733159141,-0.251658019114331,0.0187576556823614,0.0369376869719529,0.0091787909859948,-0.164396431008599
-0.181416940689598,-0.112779730436126,0.23164276115992,0.0547033116397881,0.0465432437317451,-0.0322840466583246,-0.126550063543464,-0.0812486158601674,0.149111743131594,0.135074853977787,-0.235771554123755,-0.0912654230447249,-0.0133532576310529,-0.227279028991334,-0.075095377610401,-0.0539244336086851,0.207287267159604,0.112127132376679,0.0769050488878618,0.131163615706715,0.0537726053115396,-0.0701267406074654,-0.0574440392008104,0.106797475434113,-0.0962843435747915,-0.0100406104315573,-0.142331122173199,-0.179407400086954,-0.136810676967362,-0.0427938075068362
-0.150481648331012,-0.0161936982047448,-0.192304158202974,-0.161249928709134,-0.102833346052844,0.178186577081199,0.0954562918247202,0.108150401159411,0.120626928964827,-0.108530220686694,-0.110532809443535,-0.348170516420661,0.132180108953249,0.0363871255869277,-0.103016211693927,0.308745366368844,-0.110775003605316,0.240551093988226,-0.117906127707478,0.0744213172422599,0.00732815912619221,0.109372800924458,-0.00297697681093772,0.280083021540664,-0.0686369434744621,0.0887735275801045,-0.0974248665599228,-0.00653248918040041,0.141875469482333,-0.106195242760818
-0.159628968282575,0.0357429038333296,-0.0912879772333603,-0.0984753597192369,-0.0275644482757305,0.0997640732213005,0.0841414525316301,0.0147862134478132,0.0774296341001367,0.0132426201205135,-0.149456760490436,0.142437262153716,-0.09689306602866,-0.0832536334875013,0.0177959186310762,0.0664186709581601,0.0320100324834248,-0.160466591761259,0.0330195458299795,-0.0320132603862267,0.133696613638327,-0.317615921679396,0.155560071048551,0.0669205228518333,0.140233077624822,-0.0323936331369613,-0.169301635692917,-0.127475478262612,0.111717307681827,0.0748490131056134
-0.185085973806306,0.0684672348483149,0.0117557679599084,0.00992250360272375,0.0144493906907927,-0.0182395471143253,0.00796089240187223,0.206989163411294,0.0549685717265634,-0.0799902052999819,-0.0963415038468297,0.151231008731014,-0.00769948395928948,-0.0526973096103763,0.0341767157523576,-0.125715245924388,-0.0554448541939486,-0.151479386400087,-0.0175781439792228,0.00994819131864055,-0.174476585993184,0.116633934751335,-0.123432750002389,0.064333678267859,-0.0535736587081945,0.152464098942907,0.0126810518600285,-0.0461893542363787,-0.0616121005604895,0.0632853980791534
-0.139481079814898,0.068496781397234,-0.151183504536589,-0.167400643278947,-0.014840958712915,0.0806200163458519,0.0545280130065959,0.131287500948764,-0.0704407870119902,-0.101391059245596,-0.0571760221709212,-0.0285924846464415,0.0808114276490138,-0.248197438361486,-0.178737952231336,-0.0695420253619538,0.260898305649631,0.119493172435993,-0.0236399355748467,-0.0561462252913202,-0.0286531928635845,-0.0328243656437466,-0.169655407478179,-0.0920732448484293,0.229413762071568,0.110141333594109,-0.00152052144847136,0.142107754033936,-0.0794426733708118,0.0181796894735606
-0.17533993856527,0.124824123953191,-0.056652717535524,-0.0849648706623593,-0.0174986352497535,-0.0827300764308522,0.0269944094827504,-0.0562301484774711,0.0780011701227308,-0.182703920272533,0.104582009382929,-0.140406014102742,-0.0659164526675376,-0.0548749635446444,0.1120440357964,0.1372293940543,0.27232666584657,-0.213102569803338,0.172810071831919,0.122011587883805,0.13096641316304,0.0375397577586625,0.0340091806312273,-0.0695964776062275,-0.232782370998448,0.00899476447842967,-0.185054247265291,0.160608177828158,-0.00286507528650766,-0.160543061216714
-0.125522282668058,0.133793927982722,-0.0589157563912898,-0.136577009665247,0.0412127657124218,-0.130886603350636,-0.0220408160055611,0.0506835581817546,-0.0547599856676862,0.10528141547631,0.0566941455727746,0.118282199573841,0.0381485993807164,-0.0909644268973542,0.0796182440611574,0.051061734237047,-0.0779194559013593,-0.049263486230729,-0.0195049994355615,-0.139509274465313,0.00421674858465074,0.0972236782211589,-0.231203289624263,-0.0518377519214238,-0.348356521950768,0.0278212470732896,0.188925186557939,-0.170506745839056,-0.0751991487210918,-0.0265823896925878
-0.185477491298926,-0.149406267623856,0.22850143044809,-0.0814489705420968,-0.0096458417622813,0.0156235645097767,-0.1491800924596,-0.0560844930654831,-0.181599711364168,0.0803983709827225,0.135748390851081,-0.215904991091836,0.182747605094072,0.144960370788084,-0.0992134235391612,0.0370966551261893,0.123434237266404,-0.0271008941277338,0.13151431428671,0.0907729454164837,0.192815830513815,-0.189069529608211,-0.194837921222426,-0.114705746366348,-0.00650635683076098,-0.111181673921762,0.118587496809483,0.169392372708574,-0.110740664948317,0.213765138784895
-0.17295902843628,-0.193954302432691,0.0272119057858473,-0.11712352622717,-0.0633680238743731,0.102685664044958,-0.033966737454869,-0.0582188331517308,-0.0710307904331436,-0.134772294383715,0.255985186093018,0.072585701492978,-0.0817064379094836,0.105060362970764,-0.119263913936865,-0.163136865138989,-0.101110914252635,-0.0243786313906714,0.0455138269071134,0.0542455278339908,-0.0338387389075298,0.0937011094772733,0.0635050732710412,-0.0961175538016232,-0.235889681463115,-0.0730910405784808,0.129565913960665,-0.17763117772721,0.227551461053595,0.278705698535085
-0.189578248798779,-0.0672493318405904,0.0659227335944892,-0.133804759345523,-0.0367005619374884,0.0650912730742788,0.0961913979651792,0.00759171888636676,0.0862182457230118,0.18131276825356,0.0155223165758043,-0.0159255791150621,0.153314392625405,0.0204999391496953,0.0614886367064925,-0.215107166650831,-0.079830910768066,-0.254896898448401,-0.07842604496718,-0.00920220598814339,-0.142510912862687,0.171280146475944,-0.193335482153139,0.0748809436803233,0.137428471784548,0.00162278182065136,-0.0962423937720622,-0.118611375952579,0.0909311481893756,0.00970098950197643
-0.154973446629484,0.0182881033951375,-0.129759951007305,-0.198635409701629,-0.126802914705583,0.153742377350582,0.110852798153577,0.118414780367534,0.0192132761168213,-0.17399773340444,-0.0243706688397689,-0.023417426661182,0.0223451082215385,-0.105066949904435,-0.128780049965924,-0.149008056290674,0.160761613479416,-0.0183854249350283,0.0567384825049781,-0.0874440317192757,0.0302501936225688,-0.0914042714425528,0.0361023546993543,-0.00550871273237961,0.0317079876697445,-0.0377472843775838,0.199146337293517,0.00921179117548725,-0.172549633757244,0.224115814521782
-0.194124072676883,0.0615089030207385,-0.0403545189305313,-0.153840259736247,-0.0576521212704329,0.051611872449513,0.174369578959508,0.207970588112897,0.0180124292698626,-0.0770522379575491,0.0548204115021019,-0.0504576856853875,-0.0620838876843474,0.182536722203439,-0.0177145782309013,0.0496414679739484,-0.0824429417600832,0.0428362131844762,0.0516804179458197,0.0789397382340581,0.0691166081090489,-0.0288202475789829,-0.0520191257452986,-0.224174872073385,0.0977798921984357,-0.021359306046949,0.124376683254619,-0.0604490820618584,0.124726204401196,-0.171766889937138
-0.157997946768615,0.117841922992979,-0.0363532271399194,-0.13128599621268,-0.00197032002573196,-0.0250272671079184,0.113647779013903,0.047686030063471,-0.153271871972772,-0.0640603412560936,-0.00665492548083422,0.0250367937733349,-0.146551209661597,0.0541283185506215,0.10993523006576,-0.180146869565535,-0.0773392262093862,0.100573002548136,-0.065246705579583,-0.091103709743375,0.21583895328682,0.241234965428051,0.0770666094235602,-0.143964020657895,0.289227929524981,-0.107565266738782,-0.189157917269581,-0.0286967874175964,-0.162405232926983,-0.0304544489584351
-0.186545925377127,-0.122956678856799,0.241691291849435,-0.0681540944276425,0.0202588208273748,0.0359572867783383,-0.0709027006520086,-0.0546200824125928,-0.123582181127641,0.0677731976797307,0.0521515558807702,0.0886590176735848,0.0952813902279146,0.0413253001062985,-0.0974939479135304,0.23710836559805,0.0408776088359088,0.167787538712389,0.0426673798361948,0.172298272325424,-0.118303416706844,-0.0822107304369749,0.104242161475725,-0.00277130205335865,0.0460696888260836,0.154764909963886,0.0695302976921072,-0.375255578752845,-0.0413812533743854,-0.274853129836697
-0.16662539093838,-0.151154469533014,0.082536638700206,-0.130112506505771,-0.0355078160509908,0.093439571212184,0.038063660557094,-0.0489292987017797,-0.0458236421785333,-0.056564027949579,-0.060563634716992,0.109209946808643,-0.0384523159347637,0.30089115968742,-0.0626326155832393,0.0295248404141435,-0.00592285705227452,-0.130977428827811,0.0256958913162436,-0.0179772112664971,-0.156521836173437,0.154617998646135,0.233672038542059,0.0168200991275417,0.00962249909480229,0.143561693963756,-0.0394364770233831,0.284180962074996,-0.150309732019765,0.0143370601654114
