,10,11,12,13,14,15,16,17,18,19,4,5,6,7,8,9,0,1,2,3,21,22,24,25,26,27,28,30,31,32,33,34,37,38,39,35,41,42,43,45,46,47,48,49,53,54,50,51,56,57,59,60,61,62,66,64,68,70,20,23,29,36,40,44,52,55,58,63,65,67,69
bear,0.1633888888888889,0.31622222222222224,0.27611111111111114,0.2341111111111111,0.15016666666666667,0.16477777777777777,0.11338888888888889,0.16849999999999998,0.11455555555555556,0.0905,0.21505555555555556,0.268,0.11333333333333333,0.1522222222222222,0.08761111111111111,0.07177777777777777,0.168,0.22394444444444445,0.10027777777777779,0.09022222222222223,0.2535,0.23072222222222222,0.7980555555555556,0.6468888888888888,0.5272222222222223,0.541611111111111,0.5738888888888889,0.418,0.2901111111111111,0.17838888888888887,0.15761111111111112,0.12905555555555556,0.4623333333333333,0.4415,0.21333333333333332,0.15444444444444444,0.7313333333333333,0.7139444444444444,0.5644444444444444,0.8392777777777778,0.6392777777777777,0.36194444444444446,0.32933333333333337,0.1882777777777778,0.33599999999999997,0.2823333333333333,0.3078333333333333,0.20816666666666667,0.5446666666666667,0.40650000000000003,0.6214444444444445,0.4184444444444444,0.32933333333333337,0.28455555555555556,0.21916666666666668,0.21333333333333332,0.3626666666666667,0.3815,0.14049999999999999,0.19055555555555553,0.6068888888888888,0.11338888888888889,0.2298888888888889,0.5236666666666667,0.1971111111111111,0.25355555555555553,0.4072777777777778,0.16516666666666666,0.19794444444444445,0.18305555555555553,0.30577777777777776
bird,0.5650555555555555,0.5497777777777777,0.5673333333333334,0.4776111111111111,0.3188888888888889,0.3277777777777778,0.32572222222222225,0.2811666666666667,0.28705555555555556,0.3054444444444444,0.5628333333333333,0.5074444444444445,0.34872222222222227,0.23866666666666667,0.24122222222222223,0.3045555555555556,0.5597222222222222,0.48527777777777775,0.3604444444444444,0.2846666666666667,0.43766666666666665,0.4231111111111111,0.5425555555555556,0.5867222222222223,0.5231111111111111,0.5607222222222222,0.6353333333333333,0.4227222222222222,0.40194444444444444,0.3861111111111111,0.3797222222222222,0.33977777777777773,0.5042777777777777,0.48305555555555557,0.40511111111111114,0.2923888888888889,0.5345,0.5166666666666667,0.6026666666666667,0.5599444444444445,0.6047222222222222,0.5172222222222221,0.5075555555555555,0.36722222222222217,0.4821111111111111,0.44499999999999995,0.4961666666666667,0.44366666666666665,0.5087777777777778,0.6187222222222223,0.5916111111111111,0.5761111111111111,0.5618333333333333,0.5184444444444444,0.3623888888888889,0.36594444444444446,0.537611111111111,0.5877777777777777,0.3506111111111111,0.4947777777777778,0.6411111111111112,0.2763333333333333,0.37844444444444447,0.5705,0.38172222222222224,0.37244444444444447,0.6128333333333333,0.3617222222222222,0.39549999999999996,0.40549999999999997,0.627
fish,0.6198888888888889,0.6572777777777777,0.6761666666666667,0.5280555555555555,0.2403888888888889,0.3108888888888889,0.3095,0.2601111111111111,0.27944444444444444,0.24761111111111112,0.6944444444444444,0.6616666666666666,0.36011111111111105,0.27133333333333337,0.32111111111111107,0.2772222222222222,0.6221666666666666,0.5959444444444444,0.31377777777777777,0.22694444444444445,0.5567222222222222,0.5563888888888889,0.3491666666666667,0.4090555555555555,0.4783333333333333,0.419,0.4292222222222222,0.36300000000000004,0.37327777777777776,0.3848333333333333,0.37600000000000006,0.2962222222222222,0.433,0.5012222222222222,0.436,0.36477777777777776,0.44705555555555554,0.4652777777777778,0.43066666666666664,0.4209444444444444,0.4807777777777778,0.5117777777777778,0.4232222222222223,0.3517777777777778,0.4527222222222222,0.3958333333333333,0.45533333333333337,0.39888888888888885,0.474,0.4540555555555556,0.4162222222222222,0.4799999999999999,0.4762777777777778,0.39344444444444443,0.3922222222222222,0.4067222222222222,0.4329444444444444,0.5174444444444445,0.45155555555555554,0.4845,0.4361111111111111,0.40227777777777773,0.40305555555555556,0.44833333333333336,0.3893333333333333,0.4143888888888889,0.4191111111111111,0.3031111111111111,0.3617777777777778,0.36016666666666663,0.4993333333333333
frog,0.2618888888888889,0.3622222222222222,0.3264444444444444,0.21661111111111112,0.1602777777777778,0.18961111111111112,0.1838888888888889,0.1748888888888889,0.15511111111111112,0.16044444444444445,0.32433333333333336,0.3203333333333333,0.18172222222222223,0.18516666666666665,0.15666666666666668,0.1371111111111111,0.3062777777777778,0.31255555555555553,0.17177777777777778,0.15338888888888888,0.4631111111111111,0.325,0.2681111111111111,0.3626111111111111,0.3045555555555556,0.2572222222222222,0.2447222222222222,0.21655555555555558,0.1948888888888889,0.20777777777777778,0.19972222222222225,0.12472222222222222,0.909111111111111,0.853388888888889,0.6147777777777778,0.5075,0.6694444444444444,0.5229444444444444,0.3229444444444445,0.4237222222222222,0.37483333333333335,0.26461111111111113,0.1832777777777778,0.19083333333333335,0.8318333333333333,0.715888888888889,0.8998333333333334,0.7933888888888889,0.5570555555555555,0.2901111111111111,0.32561111111111113,0.28150000000000003,0.2707222222222222,0.19944444444444442,0.6253888888888889,0.7978333333333334,0.3084444444444444,0.2381111111111111,0.2649444444444444,0.29100000000000004,0.24044444444444446,0.4744444444444445,0.49272222222222223,0.31266666666666665,0.6917777777777777,0.5801666666666667,0.32422222222222224,0.7616666666666666,0.7003888888888888,0.5566111111111111,0.2743333333333334
lion,0.12866666666666668,0.20311111111111113,0.2038888888888889,0.1622222222222222,0.15361111111111111,0.12322222222222222,0.13616666666666669,0.1517777777777778,0.12100000000000001,0.11994444444444444,0.1648888888888889,0.1806111111111111,0.14533333333333334,0.14294444444444446,0.11916666666666666,0.112,0.13883333333333334,0.13927777777777778,0.06844444444444445,0.12616666666666668,0.1755,0.15611111111111112,0.38727777777777783,0.40066666666666667,0.39694444444444443,0.33594444444444443,0.3064444444444444,0.29666666666666663,0.3223888888888889,0.2991111111111111,0.23538888888888887,0.14027777777777778,0.3065,0.29694444444444446,0.238,0.14566666666666667,0.5494444444444445,0.6904444444444444,0.6691666666666667,0.6916111111111111,0.6581666666666667,0.5242777777777778,0.4230555555555556,0.2619444444444444,0.3075555555555555,0.28238888888888886,0.2805,0.18899999999999997,0.6097222222222223,0.7756666666666667,0.8056666666666668,0.7915555555555555,0.6572222222222222,0.3892777777777777,0.27316666666666667,0.19877777777777778,0.7280555555555556,0.8510555555555556,0.11488888888888889,0.12916666666666668,0.3388333333333333,0.10816666666666666,0.19794444444444445,0.6135,0.17444444444444443,0.23055555555555557,0.7351666666666667,0.1852222222222222,0.21294444444444444,0.3130555555555556,0.7921666666666667
airplane,0.49715686274509807,0.5352941176470588,0.5097549019607843,0.5147549019607843,0.12431372549019608,0.16490196078431374,0.2367156862745098,0.09122549019607842,0.09205882352941178,0.10245098039215686,0.5177450980392158,0.5358333333333334,0.23730392156862748,0.12897058823529411,0.10156862745098039,0.10965686274509805,0.5683333333333334,0.46897058823529414,0.19348039215686275,0.10426470588235294,0.25348039215686274,0.38612745098039214,0.5806862745098039,0.6604411764705882,0.7584803921568627,0.8997549019607843,0.9512745098039216,0.16240196078431374,0.18382352941176472,0.1875,0.1437745098039216,0.14034313725490197,0.22651960784313727,0.1843627450980392,0.23068627450980395,0.19093137254901962,0.1585294117647059,0.26411764705882357,0.38401960784313727,0.2015686274509804,0.1340686274509804,0.17127450980392156,0.21132352941176472,0.14372549019607844,0.17338235294117646,0.1779411764705882,0.16661764705882354,0.1881372549019608,0.16897058823529412,0.23284313725490197,0.13661764705882354,0.20495098039215687,0.15720588235294117,0.40230392156862743,0.17235294117647057,0.1846078431372549,0.2586764705882353,0.20191176470588235,0.3033823529411765,0.45303921568627453,0.949656862745098,0.19784313725490196,0.2844607843137255,0.47534313725490196,0.20156862745098042,0.2292156862745098,0.27166666666666667,0.1991666666666667,0.23088235294117648,0.15955882352941175,0.2765686274509804
boat,0.6451470588235293,0.725,0.6654411764705882,0.6257843137254901,0.17911764705882352,0.1968627450980392,0.1875,0.14504901960784314,0.13495098039215686,0.14230392156862745,0.6908823529411765,0.67,0.2855392156862745,0.15112745098039215,0.17838235294117646,0.1609313725490196,0.678921568627451,0.6650490196078431,0.2390686274509804,0.14607843137254903,0.4210294117647059,0.4927941176470588,0.6522058823529412,0.7089705882352941,0.7321568627450981,0.7947058823529412,0.8446568627450981,0.1958333333333333,0.17151960784313727,0.2132843137254902,0.15848039215686274,0.16598039215686275,0.2569607843137255,0.2409313725490196,0.24656862745098038,0.2580882352941176,0.2846078431372549,0.3365686274509804,0.47740196078431374,0.3073529411764706,0.21950980392156863,0.2453921568627451,0.19666666666666666,0.21651960784313726,0.2351470588235294,0.19112745098039216,0.21808823529411767,0.19137254901960785,0.24436274509803924,0.2947549019607843,0.23147058823529412,0.2378921568627451,0.21946078431372548,0.3869117647058824,0.19705882352941173,0.18892156862745096,0.2555392156862745,0.22950980392156864,0.4911274509803921,0.5233823529411764,0.8522058823529411,0.2736764705882353,0.23333333333333334,0.5650000000000001,0.20808823529411766,0.19156862745098038,0.31955882352941173,0.19137254901960785,0.1963235294117647,0.18892156862745096,0.29651960784313725
car,0.2949019607843137,0.5520588235294118,0.42549019607843136,0.3744607843137255,0.18073529411764705,0.17823529411764705,0.1640686274509804,0.13200980392156864,0.13661764705882354,0.16176470588235295,0.4413725490196079,0.5850980392156863,0.21848039215686274,0.1568627450980392,0.14622549019607844,0.13200980392156864,0.49470588235294116,0.49735294117647055,0.21568627450980393,0.1325,0.2299019607843137,0.2684803921568627,0.8838725490196079,0.7681862745098039,0.7523529411764706,0.7524019607843138,0.8241176470588235,0.26549019607843133,0.15784313725490198,0.20426470588235296,0.17416666666666666,0.13200980392156864,0.3855882352941176,0.28455882352941175,0.182156862745098,0.18485294117647058,0.27416666666666667,0.38769607843137255,0.39794117647058824,0.29700980392156867,0.25029411764705883,0.18338235294117644,0.2506862745098039,0.35754901960784313,0.26098039215686275,0.19936274509803922,0.265343137254902,0.25181372549019604,0.24921568627450982,0.3135294117647059,0.31279411764705883,0.17651960784313725,0.32284313725490194,0.767107843137255,0.18382352941176472,0.2502450980392157,0.3766666666666667,0.301421568627451,0.22465686274509802,0.29573529411764704,0.7801960784313725,0.19475490196078432,0.20284313725490197,0.40975490196078435,0.1721078431372549,0.18730392156862746,0.29799019607843136,0.21367647058823527,0.18147058823529413,0.259656862745098,0.33181372549019605
plane,0.5493137254901961,0.5551470588235294,0.5789705882352941,0.5348529411764705,0.17823529411764705,0.19691176470588237,0.20137254901960783,0.12955882352941175,0.12200980392156863,0.10509803921568628,0.5536764705882353,0.576813725490196,0.3022549019607843,0.14441176470588235,0.14102941176470588,0.12044117647058823,0.5610294117647059,0.5450980392156863,0.20926470588235294,0.11416666666666667,0.2788235294117647,0.4202450980392157,0.6431862745098039,0.6443627450980391,0.746421568627451,0.8197549019607843,0.8918137254901961,0.1543627450980392,0.17774509803921568,0.21857843137254904,0.12730392156862744,0.12980392156862744,0.19666666666666666,0.26612745098039214,0.25612745098039214,0.20568627450980392,0.18186274509803924,0.31,0.4269117647058824,0.2448529411764706,0.19544117647058823,0.265343137254902,0.1949509803921569,0.2392156862745098,0.2139705882352941,0.23,0.20568627450980392,0.20524509803921567,0.20264705882352943,0.2681372549019608,0.20220588235294118,0.20392156862745098,0.14686274509803923,0.34397058823529414,0.20049019607843135,0.19549019607843138,0.2556862745098039,0.20877450980392154,0.37558823529411767,0.4320588235294118,0.8630392156862745,0.22509803921568627,0.27941176470588236,0.5059313725490197,0.23073529411764707,0.24593137254901962,0.2926960784313726,0.17029411764705885,0.18661764705882353,0.22872549019607846,0.2868627450980392
