-3.793324305112749650e-02,2.769625639178692200e-01,1.082199442854247795e-01,-4.600133096946187189e-02,-7.257006208773617018e-02,-5.583677192506220771e-02,1.013979948444051205e-01,6.687574952864498712e-02,-4.096002944262663176e-02,-3.598462483394514883e-02,-7.218486782630746668e-02,-3.137771761822728822e-02,-2.173343292818517292e-01,9.509011860130102411e-02,-5.150304883604020501e-02,7.988926015493289304e-03,-1.847344697496969002e-01,-8.380833948172785805e-03,-8.300899225129140802e-02,2.624325133798064980e-01,3.592177056063344809e-02,1.925955198409250169e-01,-1.132507921354547892e-01,9.526996289959230313e-02,7.750864180394967384e-02,-4.048582828234461445e-02,-7.580246615351442230e-02,9.795008326860775438e-02,-5.048807758030649656e-02,-1.075387353913252880e-01
9.305601853756612085e-02,2.323988207554439078e-01,4.698521074446922879e-02,-1.059873080626868996e-01,-9.949809676475099285e-02,-1.587662534929973890e-01,-1.385788892942479283e-02,1.990391506448576861e-02,2.328331277142316365e-03,-6.190019202956670297e-02,-2.120472980411387542e-01,-1.095637514623226672e-01,-7.313048721605329254e-03,4.248265229626518175e-02,6.638673686102938842e-02,-3.210558998529194213e-02,-6.116554659662787330e-02,-1.241248030886321907e-01,-2.179718570575350511e-01,-1.046926933025525835e-01,8.765350003125818579e-02,1.394139541666556958e-01,1.587691609044702412e-01,1.156392068197031886e-01,4.117963965502452472e-02,3.034453746046708034e-01,-2.864136031166807927e-01,-9.525040461828784832e-02,1.440092912011101643e-02,4.396202918977316757e-04
-2.478161571573347932e-02,1.264407896455905511e-01,-1.219876073056074123e-01,-6.990206038116622556e-02,1.954172673176595917e-02,-1.211245728427705753e-01,-2.300716143064124586e-01,3.906378229546074443e-02,-1.928726535692563693e-01,7.559443027068984966e-02,3.850444106853950776e-02,3.474375780448280687e-02,-8.171538936664030084e-02,1.143296885361552856e-01,2.966959417294571730e-02,-1.259451590873688631e-01,6.681235314272965242e-02,-7.166888565817250423e-02,9.694786718131959136e-02,-1.474136811790530133e-01,2.402534756618133205e-01,1.752024963355821308e-01,-1.537145780507599979e-01,-1.373121547207741266e-01,1.450103173866577611e-01,8.236363137074664831e-02,8.585758324800163432e-02,-3.646225159480405431e-02,-1.557068971563067006e-01,3.959760416832659724e-02
-6.998887591631337834e-02,7.056117279765836137e-02,-1.494165917509887032e-01,-7.119352368208486936e-02,2.031985017487307824e-02,-7.650708736299874357e-02,-1.394128414614824452e-01,1.148223224326149067e-01,-1.591936318637753867e-01,-4.263711432842395149e-02,9.917914166647873175e-02,1.112903371131846592e-01,-1.380475507091902532e-01,-2.411830976601029436e-02,-4.504721726292429396e-02,1.722573290787308420e-01,4.646144640165464357e-02,2.500074532056979337e-03,-9.802153459945525671e-02,-1.670197536259430959e-02,1.341082051857441781e-01,-9.072411910754741432e-03,-3.940482547616253745e-02,5.578928306676961962e-02,-3.111603433300205723e-02,-1.996792183259255282e-01,-1.281755757309393229e-01,-5.287734339267270017e-02,2.317866029012244922e-01,-2.646045923603744798e-01
-3.954599270059895588e-02,2.691477286934754742e-01,1.099633374318380041e-01,-2.859341555856243985e-02,-8.672423912108007116e-02,-7.247880424833932911e-02,1.129582577918189501e-01,8.171414218828992881e-02,-4.131470455230504962e-02,-8.378944365133754457e-02,-4.660342552758472978e-02,-6.404593226754684565e-02,-1.791698274818559755e-01,1.799866425471433051e-01,-1.642479058510765422e-01,-1.254383450083382812e-01,-1.888538069528241381e-01,2.108615983331686983e-01,4.599330400688542847e-02,-2.078499974557078411e-04,6.963003130498729432e-02,3.186133222613280608e-02,-1.309473831903926189e-01,-2.272228542923352967e-01,-1.017565915805726875e-02,-1.798499906583008734e-01,7.167014995568583846e-02,7.554493926694773320e-02,1.644354655374272167e-01,2.413519880936200457e-01
1.345832745942219244e-01,2.337285241692784177e-01,4.420276217248306910e-02,-6.891436680579426932e-02,-9.386821726421121226e-02,-1.322334866952989407e-01,3.619618620911041473e-02,-6.484157951936912745e-02,5.422269348269671135e-02,-6.740967643852668889e-02,-2.938998126176237125e-01,-7.342324702222467747e-02,-1.705779822891609343e-01,-1.709477324666640874e-01,5.872106755701152897e-02,-9.530577180633556522e-02,1.213488287902677043e-01,4.510925454115758716e-03,-5.347250853000233561e-02,8.776922949405609187e-03,-3.132872961857678228e-03,-1.595104638773648942e-01,1.254582818989378734e-01,2.323550698759656030e-01,5.297589382804848484e-04,-1.062771056097074479e-01,-1.104361326459514375e-01,9.319599618319118761e-02,5.191017868159111120e-02,6.851393277788626890e-02
-6.371778938399298188e-03,1.556667534045061696e-01,-9.152921405658476228e-02,-5.898178164545844065e-02,-3.215549749748909929e-03,-1.268043480321660310e-01,-1.541502003645650598e-01,-1.140612014734304624e-01,-1.569506123775979978e-01,2.310306561258337887e-02,-1.497840219895757918e-03,9.708847336753573254e-02,-7.809919008451650380e-02,-1.268208633039577711e-02,-8.263742521487991988e-02,4.180061447059756075e-02,1.489862971074993117e-02,-4.873886016343333127e-02,-1.975457756928068395e-02,6.469417539110303150e-02,-2.694081085091427075e-01,7.254881331056657612e-02,2.233903243077023024e-02,-1.885962111644713946e-01,-7.308859628417722909e-02,3.948665107124058049e-02,-1.967194030258507254e-01,2.107416331511162422e-01,1.062335853269875674e-01,1.066863088173692631e-01
5.238987060560627851e-02,6.935694435457591400e-02,-1.863497973085094794e-01,-6.288637588746985585e-02,-6.866004426041665692e-03,-1.495979494246743313e-01,-2.189028852540146064e-01,6.546432578655428380e-02,2.772610214062143710e-02,-5.743213265759938152e-02,8.304282123287605455e-02,-7.717145469063811658e-02,6.278470233138494505e-02,1.087602304298975614e-01,1.458352400059492460e-01,-1.211484578063383583e-01,1.119394524659785423e-01,1.914231396017270492e-01,-8.709934756785055188e-02,8.955102384714939967e-02,-3.368651341078178207e-01,-1.491602558952589627e-02,-1.914536418694686715e-01,5.138684706337789260e-02,-3.501256058051512021e-02,6.107029044783508082e-02,6.446445556256201470e-02,-4.992810654368735890e-02,-3.356545620842888572e-02,2.703718024792415783e-02
-6.309973467956868365e-02,7.843729760325228451e-02,-1.485623466679548976e-01,-7.045648187299331788e-02,2.972544719538654581e-02,-8.788539566054252850e-02,-1.996016711423689582e-01,3.893401056129576574e-03,-1.434890267531765962e-01,-4.574206882734702106e-02,-1.025323624682347029e-02,1.205816419537743961e-01,3.415289179984126733e-02,-9.328662625334165071e-02,-6.413940351925871697e-02,1.551297143393121913e-01,1.265535776551284242e-01,-7.154239396359735048e-02,1.736073022233379504e-01,-1.172820379088277132e-01,-7.321698934596418407e-02,-1.012711705436070697e-01,-1.805227876785957947e-02,-1.399072487045385227e-01,-5.091367254219455324e-02,-1.505415315501735518e-01,-1.983225955380174543e-01,-2.435720479105341618e-01,-4.206892450299416081e-02,1.195600094415485704e-01
-1.006407396231264878e-01,4.979209464436194776e-02,-1.383853683596427686e-01,-9.745700760735866164e-02,3.735018009870594291e-02,-2.733854559591836209e-02,-1.206963161388863032e-01,1.730571935860338861e-01,-9.013797699866595015e-02,-1.241240480784685102e-01,-1.521130347532176743e-03,5.958553979782010152e-02,1.294670208843609893e-01,-2.755053839074648667e-02,8.692896977437353234e-02,-1.235892477002488721e-01,2.078840046070655131e-02,2.496090950099564762e-02,8.775282489227377580e-02,1.025762255516792093e-01,8.136287272067733653e-03,-4.302715825681933774e-03,1.627269167306701070e-01,-4.746259406664239677e-02,-2.269188106249004633e-01,-9.897586145919505529e-02,2.500111838223997851e-02,-8.248383246542805025e-02,7.671459750399056698e-02,3.129978393029745343e-01
