,subject_id,trial_index,condition,pal_source,order_num,category,repetition,label_option,answer,bar_col,response,accuracy,total_accuracy,rt
55,d1hwexns1x,39,"""colorable""","""uw_71""",2,"""vegetables""",1,"['carrot', 'mushroom', 'eggplant', 'corn', 'celery']",corn,#fcdb42,corn,1,5.0,9669.0
56,d1hwexns1x,39,"""colorable""","""uw_71""",2,"""vegetables""",1,"['carrot', 'mushroom', 'eggplant', 'corn', 'celery']",eggplant,#600b84,eggplant,1,5.0,9669.0
57,d1hwexns1x,39,"""colorable""","""uw_71""",2,"""vegetables""",1,"['carrot', 'mushroom', 'eggplant', 'corn', 'celery']",mushroom,#83764c,mushroom,1,5.0,9669.0
58,d1hwexns1x,39,"""colorable""","""uw_71""",2,"""vegetables""",1,"['carrot', 'mushroom', 'eggplant', 'corn', 'celery']",carrot,#cc4f1b,carrot,1,5.0,9669.0
59,d1hwexns1x,39,"""colorable""","""uw_71""",2,"""vegetables""",1,"['carrot', 'mushroom', 'eggplant', 'corn', 'celery']",celery,#8cf47e,celery,1,5.0,9669.0
60,d1hwexns1x,40,"""colorable""","""uw_71""",2,"""fruits""",1,"['apple', 'banana', 'grape', 'cherry', 'peach']",cherry,#e31b73,cherry,1,5.0,10056.0
61,d1hwexns1x,40,"""colorable""","""uw_71""",2,"""fruits""",1,"['apple', 'banana', 'grape', 'cherry', 'peach']",grape,#512d5f,grape,1,5.0,10056.0
62,d1hwexns1x,40,"""colorable""","""uw_71""",2,"""fruits""",1,"['apple', 'banana', 'grape', 'cherry', 'peach']",peach,#f1a78a,peach,1,5.0,10056.0
63,d1hwexns1x,40,"""colorable""","""uw_71""",2,"""fruits""",1,"['apple', 'banana', 'grape', 'cherry', 'peach']",apple,#3efe44,apple,1,5.0,10056.0
64,d1hwexns1x,40,"""colorable""","""uw_71""",2,"""fruits""",1,"['apple', 'banana', 'grape', 'cherry', 'peach']",banana,#fcdb42,banana,1,5.0,10056.0
65,d1hwexns1x,41,"""non-colorable""","""uw_71""",2,"""activities""",1,"['eating', 'working', 'sleeping', 'leisure', 'driving']",leisure,#39f6e0,eating,0,1.0,21290.0
66,d1hwexns1x,41,"""non-colorable""","""uw_71""",2,"""activities""",1,"['eating', 'working', 'sleeping', 'leisure', 'driving']",sleeping,#2e3086,sleeping,1,1.0,21290.0
67,d1hwexns1x,41,"""non-colorable""","""uw_71""",2,"""activities""",1,"['eating', 'working', 'sleeping', 'leisure', 'driving']",working,#83764c,driving,0,1.0,21290.0
68,d1hwexns1x,41,"""non-colorable""","""uw_71""",2,"""activities""",1,"['eating', 'working', 'sleeping', 'leisure', 'driving']",driving,#3efe44,working,0,1.0,21290.0
69,d1hwexns1x,41,"""non-colorable""","""uw_71""",2,"""activities""",1,"['eating', 'working', 'sleeping', 'leisure', 'driving']",eating,#cc4f1b,leisure,0,1.0,21290.0
70,d1hwexns1x,42,"""non-colorable""","""tab_20""",2,"""activities""",1,"['eating', 'working', 'leisure', 'sleeping', 'driving']",leisure,#f7b6d2,eating,0,0.0,11441.0
71,d1hwexns1x,42,"""non-colorable""","""tab_20""",2,"""activities""",1,"['eating', 'working', 'leisure', 'sleeping', 'driving']",sleeping,#1f77b4,driving,0,0.0,11441.0
72,d1hwexns1x,42,"""non-colorable""","""tab_20""",2,"""activities""",1,"['eating', 'working', 'leisure', 'sleeping', 'driving']",working,#8c564b,sleeping,0,0.0,11441.0
73,d1hwexns1x,42,"""non-colorable""","""tab_20""",2,"""activities""",1,"['eating', 'working', 'leisure', 'sleeping', 'driving']",driving,#d62728,leisure,0,0.0,11441.0
74,d1hwexns1x,42,"""non-colorable""","""tab_20""",2,"""activities""",1,"['eating', 'working', 'leisure', 'sleeping', 'driving']",eating,#ff7f0e,working,0,0.0,11441.0
75,d1hwexns1x,43,"""non-colorable""","""uw_71""",2,"""features""",1,"['reliability', 'comfort', 'efficiency', 'safety', 'speed']",reliability,#443b14,efficiency,0,1.0,10855.0
76,d1hwexns1x,43,"""non-colorable""","""uw_71""",2,"""features""",1,"['reliability', 'comfort', 'efficiency', 'safety', 'speed']",safety,#55824d,reliability,0,1.0,10855.0
77,d1hwexns1x,43,"""non-colorable""","""uw_71""",2,"""features""",1,"['reliability', 'comfort', 'efficiency', 'safety', 'speed']",speed,#e81a4b,speed,1,1.0,10855.0
78,d1hwexns1x,43,"""non-colorable""","""uw_71""",2,"""features""",1,"['reliability', 'comfort', 'efficiency', 'safety', 'speed']",comfort,#f1a78a,safety,0,1.0,10855.0
79,d1hwexns1x,43,"""non-colorable""","""uw_71""",2,"""features""",1,"['reliability', 'comfort', 'efficiency', 'safety', 'speed']",efficiency,#2f6ef6,comfort,0,1.0,10855.0
80,d1hwexns1x,44,"""colorable""","""tab_20""",2,"""vegetables""",1,"['celery', 'mushroom', 'carrot', 'corn', 'eggplant']",corn,#bcbd22,corn,1,5.0,9667.0
81,d1hwexns1x,44,"""colorable""","""tab_20""",2,"""vegetables""",1,"['celery', 'mushroom', 'carrot', 'corn', 'eggplant']",eggplant,#9467bd,eggplant,1,5.0,9667.0
82,d1hwexns1x,44,"""colorable""","""tab_20""",2,"""vegetables""",1,"['celery', 'mushroom', 'carrot', 'corn', 'eggplant']",mushroom,#c7c7c7,mushroom,1,5.0,9667.0
83,d1hwexns1x,44,"""colorable""","""tab_20""",2,"""vegetables""",1,"['celery', 'mushroom', 'carrot', 'corn', 'eggplant']",carrot,#ff7f0e,carrot,1,5.0,9667.0
84,d1hwexns1x,44,"""colorable""","""tab_20""",2,"""vegetables""",1,"['celery', 'mushroom', 'carrot', 'corn', 'eggplant']",celery,#98df8a,celery,1,5.0,9667.0
85,d1hwexns1x,45,"""colorable""","""tab_20""",2,"""fruits""",1,"['apple', 'grape', 'peach', 'banana', 'cherry']",cherry,#d62728,apple,0,3.0,10409.0
86,d1hwexns1x,45,"""colorable""","""tab_20""",2,"""fruits""",1,"['apple', 'grape', 'peach', 'banana', 'cherry']",grape,#9467bd,grape,1,3.0,10409.0
87,d1hwexns1x,45,"""colorable""","""tab_20""",2,"""fruits""",1,"['apple', 'grape', 'peach', 'banana', 'cherry']",peach,#c49c94,peach,1,3.0,10409.0
88,d1hwexns1x,45,"""colorable""","""tab_20""",2,"""fruits""",1,"['apple', 'grape', 'peach', 'banana', 'cherry']",apple,#17becf,cherry,0,3.0,10409.0
89,d1hwexns1x,45,"""colorable""","""tab_20""",2,"""fruits""",1,"['apple', 'grape', 'peach', 'banana', 'cherry']",banana,#bcbd22,banana,1,3.0,10409.0
90,d1hwexns1x,46,"""non-colorable""","""tab_20""",2,"""features""",1,"['speed', 'comfort', 'efficiency', 'reliability', 'safety']",reliability,#9467bd,efficiency,0,2.0,12943.0
91,d1hwexns1x,46,"""non-colorable""","""tab_20""",2,"""features""",1,"['speed', 'comfort', 'efficiency', 'reliability', 'safety']",safety,#bcbd22,safety,1,2.0,12943.0
92,d1hwexns1x,46,"""non-colorable""","""tab_20""",2,"""features""",1,"['speed', 'comfort', 'efficiency', 'reliability', 'safety']",speed,#d62728,speed,1,2.0,12943.0
93,d1hwexns1x,46,"""non-colorable""","""tab_20""",2,"""features""",1,"['speed', 'comfort', 'efficiency', 'reliability', 'safety']",comfort,#f7b6d2,reliability,0,2.0,12943.0
94,d1hwexns1x,46,"""non-colorable""","""tab_20""",2,"""features""",1,"['speed', 'comfort', 'efficiency', 'reliability', 'safety']",efficiency,#ff7f0e,comfort,0,2.0,12943.0
95,d1hwexns1x,48,"""colorable""","""uw_71""",4,"""vegetables""",2,"['mushroom', 'carrot', 'eggplant', 'corn', 'celery']",mushroom,#83764c,mushroom,1,5.0,9753.0
96,d1hwexns1x,48,"""colorable""","""uw_71""",4,"""vegetables""",2,"['mushroom', 'carrot', 'eggplant', 'corn', 'celery']",carrot,#cc4f1b,carrot,1,5.0,9753.0
97,d1hwexns1x,48,"""colorable""","""uw_71""",4,"""vegetables""",2,"['mushroom', 'carrot', 'eggplant', 'corn', 'celery']",celery,#8cf47e,celery,1,5.0,9753.0
98,d1hwexns1x,48,"""colorable""","""uw_71""",4,"""vegetables""",2,"['mushroom', 'carrot', 'eggplant', 'corn', 'celery']",corn,#fcdb42,corn,1,5.0,9753.0
99,d1hwexns1x,48,"""colorable""","""uw_71""",4,"""vegetables""",2,"['mushroom', 'carrot', 'eggplant', 'corn', 'celery']",eggplant,#600b84,eggplant,1,5.0,9753.0
100,d1hwexns1x,49,"""non-colorable""","""tab_20""",4,"""features""",2,"['safety', 'speed', 'efficiency', 'comfort', 'reliability']",speed,#d62728,safety,0,3.0,13050.0
101,d1hwexns1x,49,"""non-colorable""","""tab_20""",4,"""features""",2,"['safety', 'speed', 'efficiency', 'comfort', 'reliability']",comfort,#f7b6d2,comfort,1,3.0,13050.0
102,d1hwexns1x,49,"""non-colorable""","""tab_20""",4,"""features""",2,"['safety', 'speed', 'efficiency', 'comfort', 'reliability']",efficiency,#ff7f0e,efficiency,1,3.0,13050.0
103,d1hwexns1x,49,"""non-colorable""","""tab_20""",4,"""features""",2,"['safety', 'speed', 'efficiency', 'comfort', 'reliability']",reliability,#9467bd,reliability,1,3.0,13050.0
104,d1hwexns1x,49,"""non-colorable""","""tab_20""",4,"""features""",2,"['safety', 'speed', 'efficiency', 'comfort', 'reliability']",safety,#bcbd22,speed,0,3.0,13050.0
105,d1hwexns1x,50,"""non-colorable""","""uw_71""",4,"""features""",2,"['safety', 'comfort', 'reliability', 'efficiency', 'speed']",speed,#e81a4b,speed,1,2.0,14367.0
106,d1hwexns1x,50,"""non-colorable""","""uw_71""",4,"""features""",2,"['safety', 'comfort', 'reliability', 'efficiency', 'speed']",comfort,#f1a78a,reliability,0,2.0,14367.0
107,d1hwexns1x,50,"""non-colorable""","""uw_71""",4,"""features""",2,"['safety', 'comfort', 'reliability', 'efficiency', 'speed']",efficiency,#2f6ef6,comfort,0,2.0,14367.0
108,d1hwexns1x,50,"""non-colorable""","""uw_71""",4,"""features""",2,"['safety', 'comfort', 'reliability', 'efficiency', 'speed']",reliability,#443b14,efficiency,0,2.0,14367.0
109,d1hwexns1x,50,"""non-colorable""","""uw_71""",4,"""features""",2,"['safety', 'comfort', 'reliability', 'efficiency', 'speed']",safety,#55824d,safety,1,2.0,14367.0
110,d1hwexns1x,51,"""non-colorable""","""uw_71""",4,"""activities""",2,"['working', 'driving', 'leisure', 'sleeping', 'eating']",working,#83764c,driving,0,1.0,10172.0
111,d1hwexns1x,51,"""non-colorable""","""uw_71""",4,"""activities""",2,"['working', 'driving', 'leisure', 'sleeping', 'eating']",driving,#3efe44,working,0,1.0,10172.0
112,d1hwexns1x,51,"""non-colorable""","""uw_71""",4,"""activities""",2,"['working', 'driving', 'leisure', 'sleeping', 'eating']",eating,#cc4f1b,leisure,0,1.0,10172.0
113,d1hwexns1x,51,"""non-colorable""","""uw_71""",4,"""activities""",2,"['working', 'driving', 'leisure', 'sleeping', 'eating']",leisure,#39f6e0,eating,0,1.0,10172.0
114,d1hwexns1x,51,"""non-colorable""","""uw_71""",4,"""activities""",2,"['working', 'driving', 'leisure', 'sleeping', 'eating']",sleeping,#2e3086,sleeping,1,1.0,10172.0
115,d1hwexns1x,52,"""colorable""","""tab_20""",4,"""fruits""",2,"['banana', 'peach', 'apple', 'grape', 'cherry']",peach,#c49c94,peach,1,3.0,12203.0
116,d1hwexns1x,52,"""colorable""","""tab_20""",4,"""fruits""",2,"['banana', 'peach', 'apple', 'grape', 'cherry']",apple,#17becf,cherry,0,3.0,12203.0
117,d1hwexns1x,52,"""colorable""","""tab_20""",4,"""fruits""",2,"['banana', 'peach', 'apple', 'grape', 'cherry']",banana,#bcbd22,banana,1,3.0,12203.0
118,d1hwexns1x,52,"""colorable""","""tab_20""",4,"""fruits""",2,"['banana', 'peach', 'apple', 'grape', 'cherry']",cherry,#d62728,apple,0,3.0,12203.0
119,d1hwexns1x,52,"""colorable""","""tab_20""",4,"""fruits""",2,"['banana', 'peach', 'apple', 'grape', 'cherry']",grape,#9467bd,grape,1,3.0,12203.0
120,d1hwexns1x,53,"""colorable""","""tab_20""",4,"""vegetables""",2,"['eggplant', 'mushroom', 'corn', 'carrot', 'celery']",mushroom,#c7c7c7,mushroom,1,5.0,9334.0
121,d1hwexns1x,53,"""colorable""","""tab_20""",4,"""vegetables""",2,"['eggplant', 'mushroom', 'corn', 'carrot', 'celery']",carrot,#ff7f0e,carrot,1,5.0,9334.0
122,d1hwexns1x,53,"""colorable""","""tab_20""",4,"""vegetables""",2,"['eggplant', 'mushroom', 'corn', 'carrot', 'celery']",celery,#98df8a,celery,1,5.0,9334.0
123,d1hwexns1x,53,"""colorable""","""tab_20""",4,"""vegetables""",2,"['eggplant', 'mushroom', 'corn', 'carrot', 'celery']",corn,#bcbd22,corn,1,5.0,9334.0
124,d1hwexns1x,53,"""colorable""","""tab_20""",4,"""vegetables""",2,"['eggplant', 'mushroom', 'corn', 'carrot', 'celery']",eggplant,#9467bd,eggplant,1,5.0,9334.0
125,d1hwexns1x,54,"""non-colorable""","""tab_20""",4,"""activities""",2,"['driving', 'sleeping', 'working', 'leisure', 'eating']",working,#8c564b,leisure,0,2.0,8867.0
126,d1hwexns1x,54,"""non-colorable""","""tab_20""",4,"""activities""",2,"['driving', 'sleeping', 'working', 'leisure', 'eating']",driving,#d62728,working,0,2.0,8867.0
127,d1hwexns1x,54,"""non-colorable""","""tab_20""",4,"""activities""",2,"['driving', 'sleeping', 'working', 'leisure', 'eating']",eating,#ff7f0e,eating,1,2.0,8867.0
128,d1hwexns1x,54,"""non-colorable""","""tab_20""",4,"""activities""",2,"['driving', 'sleeping', 'working', 'leisure', 'eating']",leisure,#f7b6d2,driving,0,2.0,8867.0
129,d1hwexns1x,54,"""non-colorable""","""tab_20""",4,"""activities""",2,"['driving', 'sleeping', 'working', 'leisure', 'eating']",sleeping,#1f77b4,sleeping,1,2.0,8867.0
130,d1hwexns1x,55,"""catch_trial""",null,null,"""colors""",2,"['blue', 'red', 'green', 'orange', 'yellow']",orange,#fba714,orange,1,5.0,9155.0
131,d1hwexns1x,55,"""catch_trial""",null,null,"""colors""",2,"['blue', 'red', 'green', 'orange', 'yellow']",blue,#2f6ef6,blue,1,5.0,9155.0
132,d1hwexns1x,55,"""catch_trial""",null,null,"""colors""",2,"['blue', 'red', 'green', 'orange', 'yellow']",green,#67cf5c,green,1,5.0,9155.0
133,d1hwexns1x,55,"""catch_trial""",null,null,"""colors""",2,"['blue', 'red', 'green', 'orange', 'yellow']",red,#ea1d1d,red,1,5.0,9155.0
134,d1hwexns1x,55,"""catch_trial""",null,null,"""colors""",2,"['blue', 'red', 'green', 'orange', 'yellow']",yellow,#fcdb42,yellow,1,5.0,9155.0
135,d1hwexns1x,56,"""colorable""","""uw_71""",4,"""fruits""",2,"['banana', 'apple', 'grape', 'cherry', 'peach']",peach,#f1a78a,peach,1,5.0,10767.0
136,d1hwexns1x,56,"""colorable""","""uw_71""",4,"""fruits""",2,"['banana', 'apple', 'grape', 'cherry', 'peach']",apple,#3efe44,apple,1,5.0,10767.0
137,d1hwexns1x,56,"""colorable""","""uw_71""",4,"""fruits""",2,"['banana', 'apple', 'grape', 'cherry', 'peach']",banana,#fcdb42,banana,1,5.0,10767.0
138,d1hwexns1x,56,"""colorable""","""uw_71""",4,"""fruits""",2,"['banana', 'apple', 'grape', 'cherry', 'peach']",cherry,#e31b73,cherry,1,5.0,10767.0
139,d1hwexns1x,56,"""colorable""","""uw_71""",4,"""fruits""",2,"['banana', 'apple', 'grape', 'cherry', 'peach']",grape,#512d5f,grape,1,5.0,10767.0
140,d1hwexns1x,58,"""colorable""","""tab_20""",3,"""vegetables""",3,"['celery', 'eggplant', 'carrot', 'mushroom', 'corn']",eggplant,#9467bd,eggplant,1,5.0,11342.0
141,d1hwexns1x,58,"""colorable""","""tab_20""",3,"""vegetables""",3,"['celery', 'eggplant', 'carrot', 'mushroom', 'corn']",mushroom,#c7c7c7,mushroom,1,5.0,11342.0
142,d1hwexns1x,58,"""colorable""","""tab_20""",3,"""vegetables""",3,"['celery', 'eggplant', 'carrot', 'mushroom', 'corn']",carrot,#ff7f0e,carrot,1,5.0,11342.0
143,d1hwexns1x,58,"""colorable""","""tab_20""",3,"""vegetables""",3,"['celery', 'eggplant', 'carrot', 'mushroom', 'corn']",celery,#98df8a,celery,1,5.0,11342.0
144,d1hwexns1x,58,"""colorable""","""tab_20""",3,"""vegetables""",3,"['celery', 'eggplant', 'carrot', 'mushroom', 'corn']",corn,#bcbd22,corn,1,5.0,11342.0
145,d1hwexns1x,59,"""non-colorable""","""tab_20""",3,"""features""",3,"['speed', 'comfort', 'reliability', 'efficiency', 'safety']",safety,#bcbd22,efficiency,0,1.0,10689.0
146,d1hwexns1x,59,"""non-colorable""","""tab_20""",3,"""features""",3,"['speed', 'comfort', 'reliability', 'efficiency', 'safety']",speed,#d62728,speed,1,1.0,10689.0
147,d1hwexns1x,59,"""non-colorable""","""tab_20""",3,"""features""",3,"['speed', 'comfort', 'reliability', 'efficiency', 'safety']",comfort,#f7b6d2,reliability,0,1.0,10689.0
148,d1hwexns1x,59,"""non-colorable""","""tab_20""",3,"""features""",3,"['speed', 'comfort', 'reliability', 'efficiency', 'safety']",efficiency,#ff7f0e,comfort,0,1.0,10689.0
149,d1hwexns1x,59,"""non-colorable""","""tab_20""",3,"""features""",3,"['speed', 'comfort', 'reliability', 'efficiency', 'safety']",reliability,#9467bd,safety,0,1.0,10689.0
150,d1hwexns1x,60,"""catch_trial""",null,null,"""colors""",3,"['yellow', 'orange', 'blue', 'green', 'red']",yellow,#fcdb42,yellow,1,5.0,11135.0
151,d1hwexns1x,60,"""catch_trial""",null,null,"""colors""",3,"['yellow', 'orange', 'blue', 'green', 'red']",orange,#fba714,orange,1,5.0,11135.0
