,subject_id,trial_index,condition,pal_source,order_num,category,repetition,label_option,answer,ba`r_col,response,accuracy,total_accuracy,rt
21,nbq7wgplsd,119,0,"""uw_710""",1,"""p5""",0,"['working', 'leisure', 'banana', 'grape']",leisure,#a0bae6,grape,0,,5904.0
22,nbq7wgplsd,119,0,"""uw_710""",1,"""p5""",0,"['working', 'leisure', 'banana', 'grape']",working,#3b3b3b,leisure,0,,5904.0
23,nbq7wgplsd,119,0,"""uw_710""",1,"""p5""",0,"['working', 'leisure', 'banana', 'grape']",banana,#fcdb42,working,0,,5904.0
24,nbq7wgplsd,120,0,"""uw_710""",1,"""p8""",0,"['carrot', 'safety', 'comfort', 'corn']",comfort,#a06776,carrot,0,,6453.0
25,nbq7wgplsd,120,0,"""uw_710""",1,"""p8""",0,"['carrot', 'safety', 'comfort', 'corn']",corn,#fcdb42,comfort,0,,6453.0
26,nbq7wgplsd,120,0,"""uw_710""",1,"""p8""",0,"['carrot', 'safety', 'comfort', 'corn']",safety,#55824d,safety,1,,6453.0
27,nbq7wgplsd,120,0,"""uw_710""",1,"""p8""",0,"['carrot', 'safety', 'comfort', 'corn']",carrot,#cc4f1b,corn,0,,6453.0
28,nbq7wgplsd,121,0,"""uw_710""",1,"""p4""",0,"['celery', 'eggplant', 'efficiency', 'speed']",efficiency,#5e78a1,eggplant,0,,5697.0
29,nbq7wgplsd,121,0,"""uw_710""",1,"""p4""",0,"['celery', 'eggplant', 'efficiency', 'speed']",eggplant,#600b84,celery,0,,5697.0
30,nbq7wgplsd,121,0,"""uw_710""",1,"""p4""",0,"['celery', 'eggplant', 'efficiency', 'speed']",speed,#e81a4b,efficiency,0,,5697.0
31,nbq7wgplsd,121,0,"""uw_710""",1,"""p4""",0,"['celery', 'eggplant', 'efficiency', 'speed']",celery,#608218,speed,0,,5697.0
32,nbq7wgplsd,122,"""catch_trial""",null,null,"""colors""",0,"['yellow', 'blue', 'green', 'red']",green,#67cf5c,yellow,0,,6338.0
33,nbq7wgplsd,122,"""catch_trial""",null,null,"""colors""",0,"['yellow', 'blue', 'green', 'red']",red,#ea1d1d,blue,0,,6338.0
34,nbq7wgplsd,122,"""catch_trial""",null,null,"""colors""",0,"['yellow', 'blue', 'green', 'red']",yellow,#fcdb42,red,0,,6338.0
35,nbq7wgplsd,122,"""catch_trial""",null,null,"""colors""",0,"['yellow', 'blue', 'green', 'red']",blue,#2f6ef6,green,0,,6338.0
36,nbq7wgplsd,123,0,"""uw_710""",1,"""p1""",0,"['corn', 'grape', 'banana', 'carrot']",carrot,#cc4f1b,grape,0,,6236.0
37,nbq7wgplsd,123,0,"""uw_710""",1,"""p1""",0,"['corn', 'grape', 'banana', 'carrot']",corn,#ffffff,carrot,0,,6236.0
38,nbq7wgplsd,123,0,"""uw_710""",1,"""p1""",0,"['corn', 'grape', 'banana', 'carrot']",grape,#512d5f,banana,0,,6236.0
39,nbq7wgplsd,123,0,"""uw_710""",1,"""p1""",0,"['corn', 'grape', 'banana', 'carrot']",banana,#d0b85a,corn,0,,6236.0
40,nbq7wgplsd,125,0,"""uw_710""",2,"""p4""",1,"['speed', 'celery', 'efficiency', 'eggplant']",eggplant,#600b84,celery,0,,6212.0
41,nbq7wgplsd,125,0,"""uw_710""",2,"""p4""",1,"['speed', 'celery', 'efficiency', 'eggplant']",speed,#e81a4b,eggplant,0,,6212.0
42,nbq7wgplsd,125,0,"""uw_710""",2,"""p4""",1,"['speed', 'celery', 'efficiency', 'eggplant']",celery,#608218,efficiency,0,,6212.0
43,nbq7wgplsd,125,0,"""uw_710""",2,"""p4""",1,"['speed', 'celery', 'efficiency', 'eggplant']",efficiency,#5e78a1,speed,0,,6212.0
44,nbq7wgplsd,126,0,"""uw_710""",2,"""p8""",1,"['carrot', 'comfort', 'corn', 'safety']",corn,#fcdb42,corn,1,,6911.0
45,nbq7wgplsd,126,0,"""uw_710""",2,"""p8""",1,"['carrot', 'comfort', 'corn', 'safety']",safety,#55824d,safety,1,,6911.0
46,nbq7wgplsd,126,0,"""uw_710""",2,"""p8""",1,"['carrot', 'comfort', 'corn', 'safety']",carrot,#cc4f1b,comfort,0,,6911.0
47,nbq7wgplsd,126,0,"""uw_710""",2,"""p8""",1,"['carrot', 'comfort', 'corn', 'safety']",comfort,#a06776,carrot,0,,6911.0
48,nbq7wgplsd,127,0,"""uw_710""",2,"""p5""",1,"['working', 'grape', 'leisure', 'banana']",leisure,#a0bae6,working,0,,6014.0
49,nbq7wgplsd,127,0,"""uw_710""",2,"""p5""",1,"['working', 'grape', 'leisure', 'banana']",working,#3b3b3b,grape,0,,6014.0
50,nbq7wgplsd,127,0,"""uw_710""",2,"""p5""",1,"['working', 'grape', 'leisure', 'banana']",banana,#fcdb42,leisure,0,,6014.0
51,nbq7wgplsd,127,0,"""uw_710""",2,"""p5""",1,"['working', 'grape', 'leisure', 'banana']",grape,#600b84,banana,0,,6014.0
52,nbq7wgplsd,128,"""catch_trial""",null,null,"""colors""",1,"['yellow', 'blue', 'green', 'red']",red,#ea1d1d,blue,0,,6556.0
53,nbq7wgplsd,128,"""catch_trial""",null,null,"""colors""",1,"['yellow', 'blue', 'green', 'red']",yellow,#fcdb42,green,0,,6556.0
54,nbq7wgplsd,128,"""catch_trial""",null,null,"""colors""",1,"['yellow', 'blue', 'green', 'red']",blue,#2f6ef6,red,0,,6556.0
55,nbq7wgplsd,128,"""catch_trial""",null,null,"""colors""",1,"['yellow', 'blue', 'green', 'red']",green,#67cf5c,yellow,0,,6556.0
56,nbq7wgplsd,129,0,"""uw_710""",2,"""p3""",1,"['safety', 'comfort', 'driving', 'sleeping']",safety,#d0e942,safety,1,,6941.0
57,nbq7wgplsd,129,0,"""uw_710""",2,"""p3""",1,"['safety', 'comfort', 'driving', 'sleeping']",sleeping,#000000,driving,0,,6941.0
58,nbq7wgplsd,129,0,"""uw_710""",2,"""p3""",1,"['safety', 'comfort', 'driving', 'sleeping']",comfort,#a06776,comfort,1,,6941.0
59,nbq7wgplsd,129,0,"""uw_710""",2,"""p3""",1,"['safety', 'comfort', 'driving', 'sleeping']",driving,#ea1d1d,sleeping,0,,6941.0
60,nbq7wgplsd,130,0,"""uw_710""",2,"""p6""",1,"['eggplant', 'cherry', 'peach', 'celery']",eggplant,#600b84,eggplant,1,,6493.0
61,nbq7wgplsd,130,0,"""uw_710""",2,"""p6""",1,"['eggplant', 'cherry', 'peach', 'celery']",peach,#f7a75a,cherry,0,,6493.0
62,nbq7wgplsd,130,0,"""uw_710""",2,"""p6""",1,"['eggplant', 'cherry', 'peach', 'celery']",celery,#73cf10,peach,0,,6493.0
63,nbq7wgplsd,130,0,"""uw_710""",2,"""p6""",1,"['eggplant', 'cherry', 'peach', 'celery']",cherry,#ea1d1d,celery,0,,6493.0
64,nbq7wgplsd,131,0,"""uw_710""",2,"""p7""",1,"['speed', 'efficiency', 'sleeping', 'driving']",sleeping,#512d5f,efficiency,0,,5590.0
65,nbq7wgplsd,131,0,"""uw_710""",2,"""p7""",1,"['speed', 'efficiency', 'sleeping', 'driving']",speed,#e81a4b,speed,1,,5590.0
66,nbq7wgplsd,131,0,"""uw_710""",2,"""p7""",1,"['speed', 'efficiency', 'sleeping', 'driving']",driving,#184415,driving,1,,5590.0
67,nbq7wgplsd,131,0,"""uw_710""",2,"""p7""",1,"['speed', 'efficiency', 'sleeping', 'driving']",efficiency,#7ec6ba,sleeping,0,,5590.0
68,nbq7wgplsd,132,0,"""uw_710""",2,"""p2""",1,"['sleeping', 'cherry', 'peach', 'driving']",peach,#f1a78a,peach,1,,7474.0
69,nbq7wgplsd,132,0,"""uw_710""",2,"""p2""",1,"['sleeping', 'cherry', 'peach', 'driving']",sleeping,#512d5f,cherry,0,,7474.0
70,nbq7wgplsd,132,0,"""uw_710""",2,"""p2""",1,"['sleeping', 'cherry', 'peach', 'driving']",cherry,#ea1d1d,sleeping,0,,7474.0
71,nbq7wgplsd,132,0,"""uw_710""",2,"""p2""",1,"['sleeping', 'cherry', 'peach', 'driving']",driving,#3efe44,driving,1,,7474.0
72,nbq7wgplsd,133,0,"""uw_710""",2,"""p1""",1,"['banana', 'grape', 'corn', 'carrot']",corn,#ffffff,banana,0,,6616.0
73,nbq7wgplsd,133,0,"""uw_710""",2,"""p1""",1,"['banana', 'grape', 'corn', 'carrot']",grape,#512d5f,corn,0,,6616.0
74,nbq7wgplsd,133,0,"""uw_710""",2,"""p1""",1,"['banana', 'grape', 'corn', 'carrot']",banana,#d0b85a,carrot,0,,6616.0
75,nbq7wgplsd,133,0,"""uw_710""",2,"""p1""",1,"['banana', 'grape', 'corn', 'carrot']",carrot,#cc4f1b,grape,0,,6616.0
76,nbq7wgplsd,135,0,"""uw_711""",3,"""p4""",2,"['speed', 'celery', 'efficiency', 'eggplant']",celery,#608218,celery,1,,5727.0
77,nbq7wgplsd,135,0,"""uw_711""",3,"""p4""",2,"['speed', 'celery', 'efficiency', 'eggplant']",speed,#e81a4b,speed,1,,5727.0
78,nbq7wgplsd,135,0,"""uw_711""",3,"""p4""",2,"['speed', 'celery', 'efficiency', 'eggplant']",eggplant,#600b84,eggplant,1,,5727.0
79,nbq7wgplsd,135,0,"""uw_711""",3,"""p4""",2,"['speed', 'celery', 'efficiency', 'eggplant']",efficiency,#5e78a1,efficiency,1,,5727.0
80,nbq7wgplsd,136,0,"""uw_711""",3,"""p1""",2,"['grape', 'carrot', 'banana', 'corn']",banana,#d0b85a,carrot,0,,5772.0
81,nbq7wgplsd,136,0,"""uw_711""",3,"""p1""",2,"['grape', 'carrot', 'banana', 'corn']",grape,#512d5f,banana,0,,5772.0
82,nbq7wgplsd,136,0,"""uw_711""",3,"""p1""",2,"['grape', 'carrot', 'banana', 'corn']",corn,#ffffff,grape,0,,5772.0
83,nbq7wgplsd,136,0,"""uw_711""",3,"""p1""",2,"['grape', 'carrot', 'banana', 'corn']",carrot,#cc4f1b,corn,0,,5772.0
84,nbq7wgplsd,137,0,"""uw_711""",3,"""p2""",2,"['sleeping', 'cherry', 'peach', 'driving']",cherry,#ea1d1d,cherry,1,,6741.0
85,nbq7wgplsd,137,0,"""uw_711""",3,"""p2""",2,"['sleeping', 'cherry', 'peach', 'driving']",sleeping,#512d5f,peach,0,,6741.0
86,nbq7wgplsd,137,0,"""uw_711""",3,"""p2""",2,"['sleeping', 'cherry', 'peach', 'driving']",peach,#f1a78a,driving,0,,6741.0
87,nbq7wgplsd,137,0,"""uw_711""",3,"""p2""",2,"['sleeping', 'cherry', 'peach', 'driving']",driving,#3efe44,sleeping,0,,6741.0
88,nbq7wgplsd,138,0,"""uw_711""",3,"""p3""",2,"['comfort', 'driving', 'safety', 'sleeping']",comfort,#a06776,driving,0,,5777.0
89,nbq7wgplsd,138,0,"""uw_711""",3,"""p3""",2,"['comfort', 'driving', 'safety', 'sleeping']",sleeping,#000000,sleeping,1,,5777.0
90,nbq7wgplsd,138,0,"""uw_711""",3,"""p3""",2,"['comfort', 'driving', 'safety', 'sleeping']",safety,#d0e942,safety,1,,5777.0
91,nbq7wgplsd,138,0,"""uw_711""",3,"""p3""",2,"['comfort', 'driving', 'safety', 'sleeping']",driving,#ea1d1d,comfort,0,,5777.0
92,nbq7wgplsd,139,"""catch_trial""",null,null,"""colors""",2,"['red', 'green', 'yellow', 'blue']",yellow,#fcdb42,yellow,1,,7495.0
93,nbq7wgplsd,139,"""catch_trial""",null,null,"""colors""",2,"['red', 'green', 'yellow', 'blue']",blue,#2f6ef6,green,0,,7495.0
94,nbq7wgplsd,139,"""catch_trial""",null,null,"""colors""",2,"['red', 'green', 'yellow', 'blue']",green,#67cf5c,blue,0,,7495.0
95,nbq7wgplsd,139,"""catch_trial""",null,null,"""colors""",2,"['red', 'green', 'yellow', 'blue']",red,#ea1d1d,red,1,,7495.0
96,nbq7wgplsd,140,0,"""uw_711""",3,"""p8""",2,"['safety', 'carrot', 'comfort', 'corn']",carrot,#cc4f1b,comfort,0,,5893.0
97,nbq7wgplsd,140,0,"""uw_711""",3,"""p8""",2,"['safety', 'carrot', 'comfort', 'corn']",safety,#55824d,corn,0,,5893.0
98,nbq7wgplsd,140,0,"""uw_711""",3,"""p8""",2,"['safety', 'carrot', 'comfort', 'corn']",corn,#fcdb42,carrot,0,,5893.0
99,nbq7wgplsd,140,0,"""uw_711""",3,"""p8""",2,"['safety', 'carrot', 'comfort', 'corn']",comfort,#a06776,safety,0,,5893.0
100,nbq7wgplsd,141,0,"""uw_711""",3,"""p5""",2,"['banana', 'grape', 'leisure', 'working']",banana,#fcdb42,leisure,0,,6471.0
101,nbq7wgplsd,141,0,"""uw_711""",3,"""p5""",2,"['banana', 'grape', 'leisure', 'working']",working,#3b3b3b,working,1,,6471.0
102,nbq7wgplsd,141,0,"""uw_711""",3,"""p5""",2,"['banana', 'grape', 'leisure', 'working']",leisure,#a0bae6,grape,0,,6471.0
103,nbq7wgplsd,141,0,"""uw_711""",3,"""p5""",2,"['banana', 'grape', 'leisure', 'working']",grape,#600b84,banana,0,,6471.0
104,nbq7wgplsd,142,0,"""uw_711""",3,"""p7""",2,"['efficiency', 'driving', 'speed', 'sleeping']",driving,#184415,driving,1,,5893.0
105,nbq7wgplsd,142,0,"""uw_711""",3,"""p7""",2,"['efficiency', 'driving', 'speed', 'sleeping']",speed,#e81a4b,sleeping,0,,5893.0
106,nbq7wgplsd,142,0,"""uw_711""",3,"""p7""",2,"['efficiency', 'driving', 'speed', 'sleeping']",sleeping,#512d5f,speed,0,,5893.0
107,nbq7wgplsd,142,0,"""uw_711""",3,"""p7""",2,"['efficiency', 'driving', 'speed', 'sleeping']",efficiency,#7ec6ba,efficiency,1,,5893.0
108,nbq7wgplsd,143,0,"""uw_711""",3,"""p6""",2,"['peach', 'celery', 'eggplant', 'cherry']",celery,#73cf10,celery,1,,7759.0
109,nbq7wgplsd,143,0,"""uw_711""",3,"""p6""",2,"['peach', 'celery', 'eggplant', 'cherry']",peach,#f7a75a,eggplant,0,,7759.0
110,nbq7wgplsd,143,0,"""uw_711""",3,"""p6""",2,"['peach', 'celery', 'eggplant', 'cherry']",eggplant,#600b84,cherry,0,,7759.0
111,nbq7wgplsd,143,0,"""uw_711""",3,"""p6""",2,"['peach', 'celery', 'eggplant', 'cherry']",cherry,#ea1d1d,peach,0,,7759.0
112,nbq7wgplsd,145,0,"""uw_711""",2,"""p6""",3,"['eggplant', 'cherry', 'celery', 'peach']",cherry,#ea1d1d,peach,0,,6271.0
113,nbq7wgplsd,145,0,"""uw_711""",2,"""p6""",3,"['eggplant', 'cherry', 'celery', 'peach']",celery,#73cf10,celery,1,,6271.0
114,nbq7wgplsd,145,0,"""uw_711""",2,"""p6""",3,"['eggplant', 'cherry', 'celery', 'peach']",peach,#f7a75a,eggplant,0,,6271.0
115,nbq7wgplsd,145,0,"""uw_711""",2,"""p6""",3,"['eggplant', 'cherry', 'celery', 'peach']",eggplant,#600b84,cherry,0,,6271.0
116,nbq7wgplsd,146,0,"""uw_711""",2,"""p4""",3,"['efficiency', 'eggplant', 'speed', 'celery']",efficiency,#5e78a1,efficiency,1,,6870.0
117,nbq7wgplsd,146,0,"""uw_711""",2,"""p4""",3,"['efficiency', 'eggplant', 'speed', 'celery']",celery,#608218,celery,1,,6870.0
118,nbq7wgplsd,146,0,"""uw_711""",2,"""p4""",3,"['efficiency', 'eggplant', 'speed', 'celery']",speed,#e81a4b,speed,1,,6870.0
119,nbq7wgplsd,146,0,"""uw_711""",2,"""p4""",3,"['efficiency', 'eggplant', 'speed', 'celery']",eggplant,#600b84,eggplant,1,,6870.0
120,nbq7wgplsd,147,0,"""uw_711""",2,"""p5""",3,"['working', 'grape', 'leisure', 'banana']",grape,#600b84,leisure,0,,6167.0
121,nbq7wgplsd,147,0,"""uw_711""",2,"""p5""",3,"['working', 'grape', 'leisure', 'banana']",banana,#fcdb42,working,0,,6167.0
122,nbq7wgplsd,147,0,"""uw_711""",2,"""p5""",3,"['working', 'grape', 'leisure', 'banana']",working,#3b3b3b,banana,0,,6167.0
123,nbq7wgplsd,147,0,"""uw_711""",2,"""p5""",3,"['working', 'grape', 'leisure', 'banana']",leisure,#a0bae6,grape,0,,6167.0
124,nbq7wgplsd,148,0,"""uw_711""",2,"""p3""",3,"['driving', 'comfort', 'sleeping', 'safety']",driving,#ea1d1d,driving,1,,5878.0
125,nbq7wgplsd,148,0,"""uw_711""",2,"""p3""",3,"['driving', 'comfort', 'sleeping', 'safety']",comfort,#a06776,comfort,1,,5878.0
126,nbq7wgplsd,148,0,"""uw_711""",2,"""p3""",3,"['driving', 'comfort', 'sleeping', 'safety']",sleeping,#000000,sleeping,1,,5878.0
127,nbq7wgplsd,148,0,"""uw_711""",2,"""p3""",3,"['driving', 'comfort', 'sleeping', 'safety']",safety,#d0e942,safety,1,,5878.0
128,nbq7wgplsd,149,0,"""uw_711""",2,"""p8""",3,"['carrot', 'corn', 'comfort', 'safety']",comfort,#a06776,carrot,0,,5657.0
129,nbq7wgplsd,149,0,"""uw_711""",2,"""p8""",3,"['carrot', 'corn', 'comfort', 'safety']",carrot,#cc4f1b,corn,0,,5657.0
130,nbq7wgplsd,149,0,"""uw_711""",2,"""p8""",3,"['carrot', 'corn', 'comfort', 'safety']",safety,#55824d,comfort,0,,5657.0
131,nbq7wgplsd,149,0,"""uw_711""",2,"""p8""",3,"['carrot', 'corn', 'comfort', 'safety']",corn,#fcdb42,safety,0,,5657.0
132,nbq7wgplsd,150,"""catch_trial""",null,null,"""colors""",3,"['red', 'yellow', 'green', 'blue']",red,#ea1d1d,red,1,,5475.0
133,nbq7wgplsd,150,"""catch_trial""",null,null,"""colors""",3,"['red', 'yellow', 'green', 'blue']",yellow,#fcdb42,green,0,,5475.0
134,nbq7wgplsd,150,"""catch_trial""",null,null,"""colors""",3,"['red', 'yellow', 'green', 'blue']",blue,#2f6ef6,blue,1,,5475.0
135,nbq7wgplsd,150,"""catch_trial""",null,null,"""colors""",3,"['red', 'yellow', 'green', 'blue']",green,#67cf5c,yellow,0,,5475.0
136,nbq7wgplsd,151,0,"""uw_711""",2,"""p2""",3,"['sleeping', 'driving', 'peach', 'cherry']",driving,#3efe44,sleeping,0,,7490.0
137,nbq7wgplsd,151,0,"""uw_711""",2,"""p2""",3,"['sleeping', 'driving', 'peach', 'cherry']",cherry,#ea1d1d,driving,0,,7490.0
138,nbq7wgplsd,151,0,"""uw_711""",2,"""p2""",3,"['sleeping', 'driving', 'peach', 'cherry']",sleeping,#512d5f,cherry,0,,7490.0
139,nbq7wgplsd,151,0,"""uw_711""",2,"""p2""",3,"['sleeping', 'driving', 'peach', 'cherry']",peach,#f1a78a,peach,1,,7490.0
140,nbq7wgplsd,152,0,"""uw_711""",2,"""p1""",3,"['corn', 'grape', 'banana', 'carrot']",carrot,#cc4f1b,grape,0,,6225.0
141,nbq7wgplsd,152,0,"""uw_711""",2,"""p1""",3,"['corn', 'grape', 'banana', 'carrot']",banana,#d0b85a,banana,1,,6225.0
142,nbq7wgplsd,152,0,"""uw_711""",2,"""p1""",3,"['corn', 'grape', 'banana', 'carrot']",grape,#512d5f,carrot,0,,6225.0
143,nbq7wgplsd,152,0,"""uw_711""",2,"""p1""",3,"['corn', 'grape', 'banana', 'carrot']",corn,#ffffff,corn,1,,6225.0
144,nbq7wgplsd,153,0,"""uw_711""",2,"""p7""",3,"['sleeping', 'efficiency', 'speed', 'driving']",efficiency,#7ec6ba,efficiency,1,,9257.0
145,nbq7wgplsd,153,0,"""uw_711""",2,"""p7""",3,"['sleeping', 'efficiency', 'speed', 'driving']",driving,#184415,speed,0,,9257.0
146,nbq7wgplsd,153,0,"""uw_711""",2,"""p7""",3,"['sleeping', 'efficiency', 'speed', 'driving']",speed,#e81a4b,driving,0,,9257.0
147,nbq7wgplsd,153,0,"""uw_711""",2,"""p7""",3,"['sleeping', 'efficiency', 'speed', 'driving']",sleeping,#512d5f,sleeping,1,,9257.0
148,nbq7wgplsd,155,"""catch_trial""",null,null,"""colors""",4,"['blue', 'yellow', 'red', 'green']",green,#67cf5c,red,0,,5777.0
149,nbq7wgplsd,155,"""catch_trial""",null,null,"""colors""",4,"['blue', 'yellow', 'red', 'green']",red,#ea1d1d,green,0,,5777.0
150,nbq7wgplsd,155,"""catch_trial""",null,null,"""colors""",4,"['blue', 'yellow', 'red', 'green']",yellow,#fcdb42,yellow,1,,5777.0
151,nbq7wgplsd,155,"""catch_trial""",null,null,"""colors""",4,"['blue', 'yellow', 'red', 'green']",blue,#2f6ef6,blue,1,,5777.0
152,nbq7wgplsd,156,0,"""uw_711""",1,"""p4""",4,"['efficiency', 'speed', 'celery', 'eggplant']",eggplant,#600b84,efficiency,0,,5959.0
153,nbq7wgplsd,156,0,"""uw_711""",1,"""p4""",4,"['efficiency', 'speed', 'celery', 'eggplant']",efficiency,#5e78a1,speed,0,,5959.0
154,nbq7wgplsd,156,0,"""uw_711""",1,"""p4""",4,"['efficiency', 'speed', 'celery', 'eggplant']",celery,#608218,celery,1,,5959.0
155,nbq7wgplsd,156,0,"""uw_711""",1,"""p4""",4,"['efficiency', 'speed', 'celery', 'eggplant']",speed,#e81a4b,eggplant,0,,5959.0
156,nbq7wgplsd,157,0,"""uw_711""",1,"""p1""",4,"['grape', 'corn', 'carrot', 'banana']",corn,#ffffff,grape,0,,5407.0
157,nbq7wgplsd,157,0,"""uw_711""",1,"""p1""",4,"['grape', 'corn', 'carrot', 'banana']",carrot,#cc4f1b,carrot,1,,5407.0
158,nbq7wgplsd,157,0,"""uw_711""",1,"""p1""",4,"['grape', 'corn', 'carrot', 'banana']",banana,#d0b85a,banana,1,,5407.0
159,nbq7wgplsd,157,0,"""uw_711""",1,"""p1""",4,"['grape', 'corn', 'carrot', 'banana']",grape,#512d5f,corn,0,,5407.0
160,nbq7wgplsd,158,0,"""uw_711""",1,"""p3""",4,"['safety', 'driving', 'sleeping', 'comfort']",safety,#d0e942,driving,0,,5313.0
161,nbq7wgplsd,158,0,"""uw_711""",1,"""p3""",4,"['safety', 'driving', 'sleeping', 'comfort']",driving,#ea1d1d,comfort,0,,5313.0
162,nbq7wgplsd,158,0,"""uw_711""",1,"""p3""",4,"['safety', 'driving', 'sleeping', 'comfort']",comfort,#a06776,sleeping,0,,5313.0
163,nbq7wgplsd,158,0,"""uw_711""",1,"""p3""",4,"['safety', 'driving', 'sleeping', 'comfort']",sleeping,#000000,safety,0,,5313.0
164,nbq7wgplsd,159,0,"""uw_711""",1,"""p7""",4,"['sleeping', 'driving', 'speed', 'efficiency']",sleeping,#512d5f,speed,0,,13749.0
165,nbq7wgplsd,159,0,"""uw_711""",1,"""p7""",4,"['sleeping', 'driving', 'speed', 'efficiency']",efficiency,#7ec6ba,driving,0,,13749.0
166,nbq7wgplsd,159,0,"""uw_711""",1,"""p7""",4,"['sleeping', 'driving', 'speed', 'efficiency']",driving,#184415,sleeping,0,,13749.0
167,nbq7wgplsd,159,0,"""uw_711""",1,"""p7""",4,"['sleeping', 'driving', 'speed', 'efficiency']",speed,#e81a4b,efficiency,0,,13749.0
168,nbq7wgplsd,160,0,"""uw_711""",1,"""p8""",4,"['comfort', 'carrot', 'safety', 'corn']",corn,#fcdb42,carrot,0,,11986.0
169,nbq7wgplsd,160,0,"""uw_711""",1,"""p8""",4,"['comfort', 'carrot', 'safety', 'corn']",comfort,#a06776,corn,0,,11986.0
170,nbq7wgplsd,160,0,"""uw_711""",1,"""p8""",4,"['comfort', 'carrot', 'safety', 'corn']",carrot,#cc4f1b,safety,0,,11986.0
171,nbq7wgplsd,160,0,"""uw_711""",1,"""p8""",4,"['comfort', 'carrot', 'safety', 'corn']",safety,#55824d,comfort,0,,11986.0
172,nbq7wgplsd,161,0,"""uw_711""",1,"""p6""",4,"['peach', 'eggplant', 'celery', 'cherry']",eggplant,#600b84,eggplant,1,,5869.0
173,nbq7wgplsd,161,0,"""uw_711""",1,"""p6""",4,"['peach', 'eggplant', 'celery', 'cherry']",cherry,#ea1d1d,celery,0,,5869.0
174,nbq7wgplsd,161,0,"""uw_711""",1,"""p6""",4,"['peach', 'eggplant', 'celery', 'cherry']",celery,#73cf10,cherry,0,,5869.0
